null_rep,external_roc_auc,external_balanced_accuracy,external_accuracy,external_f1,training_spectral_topP_abs_fraction
146,0.8262746953744232,0.5,0.4745011086474501,0.643609022556391,0.31524962002951556
147,0.7710477542489844,0.5,0.4745011086474501,0.643609022556391,0.32262187768431116
148,0.7200993730036673,0.5,0.5254988913525499,0.0,0.3153605945450162
149,0.8001695650459403,0.5,0.5254988913525499,0.0,0.3079771738776102
150,0.705508892306479,0.5,0.5254988913525499,0.0,0.3126860349330636
151,0.7084467053117237,0.5,0.4745011086474501,0.643609022556391,0.3192219551398966
152,0.6701368350487007,0.5,0.5254988913525499,0.0,0.31080608487361794
153,0.78546078315391,0.5,0.4745011086474501,0.643609022556391,0.3150571433201005
154,0.5669387594148034,0.5,0.4745011086474501,0.643609022556391,0.3157716999878281
155,0.7480776055838165,0.5,0.5254988913525499,0.0,0.3169945594940402
156,0.818802003233566,0.5,0.5254988913525499,0.0,0.32478058385270897
157,0.756043219369849,0.5,0.5254988913525499,0.0,0.31869890331691575
158,0.5555226941125438,0.5,0.4745011086474501,0.643609022556391,0.31078745514961176
159,0.7396190701526086,0.5,0.5254988913525499,0.0,0.3220089869065715
160,0.6065893765527032,0.5,0.4745011086474501,0.643609022556391,0.30377003657592444
161,0.6994952482353405,0.5,0.4745011086474501,0.643609022556391,0.31126209473006816
162,0.5925509680981111,0.5,0.4745011086474501,0.643609022556391,0.3115254604688158
163,0.7361883355021885,0.5,0.4745011086474501,0.643609022556391,0.3171443899989276
164,0.7539926653259198,0.5,0.5254988913525499,0.0,0.3139214328823133
165,0.7099057533814426,0.5,0.5254988913525499,0.0,0.31097972513827155
166,0.7331716550337157,0.5,0.5254988913525499,0.0,0.3165221117130659
167,0.6652273354627549,0.5,0.4745011086474501,0.643609022556391,0.30936209208730664
168,0.7687408809495643,0.5,0.5254988913525499,0.0,0.31398882355537044
169,0.6647935644150006,0.5,0.5254988913525499,0.0,0.32444793113060183
170,0.7015852360108837,0.5,0.5254988913525499,0.0,0.3133039187888277
171,0.715801096257739,0.5,0.4745011086474501,0.643609022556391,0.3073106602779779
172,0.7166883552190543,0.5,0.4745011086474501,0.643609022556391,0.31838456157451056
173,0.735163058480224,0.5,0.5254988913525499,0.0,0.3160225459849552
174,0.6849639181355731,0.5,0.4745011086474501,0.643609022556391,0.3060282811749256
175,0.6197996766434007,0.5,0.4745011086474501,0.643609022556391,0.3058683111149225
176,0.7087424582988289,0.5,0.4745011086474501,0.643609022556391,0.3148450339147214
177,0.5903426791277259,0.5,0.4745011086474501,0.643609022556391,0.31376177498834473
178,0.6658188414369652,0.5,0.4745011086474501,0.643609022556391,0.311354492735835
179,0.7067313379865137,0.5,0.5254988913525499,0.0,0.31943300327435
180,0.7837848495603139,0.5,0.5254988913525499,0.0,0.30644114983877396
181,0.7249497219921922,0.5,0.4745011086474501,0.643609022556391,0.3165542175610048
182,0.7374896486454514,0.5,0.5254988913525499,0.0,0.3100499989359286
183,0.6603769864742299,0.5,0.5254988913525499,0.0,0.31772037863392866
184,0.724851137663157,0.5,0.4745011086474501,0.643609022556391,0.31195334818479453
185,0.6986868567372531,0.5,0.5254988913525499,0.0,0.3105487253162589
186,0.7279664024606649,0.5,0.5254988913525499,0.0,0.3166153212556914
187,0.8168894672502859,0.5,0.5254988913525499,0.0,0.30424574991123926
188,0.6291454710359241,0.5,0.5254988913525499,0.0,0.30839887967901775
189,0.785519933751331,0.5,0.5254988913525499,0.0,0.31076639457624505
190,0.6653062029259829,0.5,0.4745011086474501,0.643609022556391,0.31337391728220787
191,0.7707914349934935,0.5,0.4745011086474501,0.643609022556391,0.2997461914999051
192,0.6658582751685792,0.5,0.5254988913525499,0.0,0.3085701990657571
193,0.6406404038014116,0.5,0.4745011086474501,0.643609022556391,0.3210124894380471
194,0.7493986355928861,0.5,0.4745011086474501,0.643609022556391,0.31478977510424383
195,0.6669624196537718,0.5,0.5254988913525499,0.0,0.32235378840524603
196,0.6323001695650459,0.5,0.4745011086474501,0.643609022556391,0.3152646569183764
197,0.6692101423557711,0.5,0.4745011086474501,0.643609022556391,0.3101038085668311
198,0.6151859300445601,0.5,0.4745011086474501,0.643609022556391,0.3182252820272186
199,0.7318506250246462,0.5,0.4745011086474501,0.643609022556391,0.31271044093847833
200,0.6855751409755905,0.5,0.5254988913525499,0.0,0.3216428089138187
