null_rep,external_roc_auc,external_balanced_accuracy,external_accuracy,external_f1,training_spectral_topP_abs_fraction
133,0.7365826728183288,0.5,0.5254988913525499,0.0,0.2957555237458664
134,0.7081509523246186,0.5,0.4745011086474501,0.643609022556391,0.28794752173907046
135,0.7426554674868883,0.5,0.5254988913525499,0.0,0.299622538816502
136,0.5738988130446784,0.5,0.4745011086474501,0.643609022556391,0.2919833511204556
137,0.7129224338499154,0.5,0.4745011086474501,0.643609022556391,0.29082192976901344
138,0.6796600812334872,0.5,0.4745011086474501,0.643609022556391,0.2978376156058887
139,0.7670649473559682,0.5,0.5254988913525499,0.0,0.29035183590746333
140,0.6855948578413975,0.5,0.5254988913525499,0.0,0.2874300081159449
141,0.7118774399621436,0.5,0.4745011086474501,0.643609022556391,0.2921483709081283
142,0.6558815410702314,0.5,0.5254988913525499,0.0,0.29373700484726833
143,0.7517252257581134,0.5,0.4745011086474501,0.643609022556391,0.2905221977789137
144,0.7326392996569266,0.5,0.4745011086474501,0.643609022556391,0.285599746863382
145,0.6859497614259238,0.5,0.4745011086474501,0.643609022556391,0.2931554601024344
146,0.7256595291612447,0.5,0.4745011086474501,0.643609022556391,0.29498707399705504
147,0.7298000709807169,0.5,0.4745011086474501,0.643609022556391,0.2903196074791675
148,0.6947829173074647,0.5,0.5254988913525499,0.0,0.2899717088363759
149,0.7842580543396822,0.5,0.5254988913525499,0.0,0.2876449709385801
150,0.5781970897906068,0.5,0.4745011086474501,0.643609022556391,0.2957968749649402
151,0.5967112267833905,0.5,0.5254988913525499,0.0,0.2997405944749127
152,0.6524902401514256,0.5,0.5254988913525499,0.0,0.29051248399178703
153,0.6761110453882251,0.5,0.5254988913525499,0.0,0.2953676952080084
154,0.7397570882132576,0.5,0.4745011086474501,0.643609022556391,0.2871278465191994
155,0.7845735241925944,0.5,0.5254988913525499,0.0,0.2851702404248404
156,0.7026105130328484,0.5,0.4745011086474501,0.643609022556391,0.29705263841077817
157,0.576619740526046,0.5,0.4745011086474501,0.643609022556391,0.28946282483950186
