null_rep,mean_pr_auc,mean_roc_auc
421,0.4371830786888837,0.7313970588235296
422,0.4283541246908119,0.7113848039215687
423,0.4643091002707876,0.7289705882352939
424,0.430261424863979,0.7260416666666667
425,0.4429215349279204,0.7102573529411764
426,0.4751650442780473,0.7407352941176469
427,0.4510712409079282,0.7231985294117648
428,0.45849784997424314,0.7147549019607843
429,0.44392568113001546,0.7224509803921567
430,0.4370395601130895,0.7298529411764707
431,0.44072944892797833,0.7415808823529412
432,0.451632992995996,0.7150735294117646
433,0.43837112311493115,0.7108455882352941
434,0.42700564322158746,0.7125980392156862
435,0.4163782990458688,0.7071446078431372
436,0.4403698076519285,0.7290686274509802
437,0.4562972782721235,0.7278431372549018
438,0.470330906952811,0.7568259803921568
439,0.4309215522036729,0.7295710784313725
440,0.4316592125767823,0.7171078431372547
441,0.4280023415911574,0.7127083333333334
442,0.4369312605179478,0.725796568627451
443,0.4473035822107029,0.717598039215686
444,0.44540817706258884,0.7269240196078433
445,0.4454477353285402,0.7462254901960784
446,0.4029507893064395,0.6945588235294118
447,0.45766210277510583,0.7277328431372548
448,0.4405514736954367,0.7231372549019608
449,0.42797768887745674,0.7061397058823531
450,0.44588330574940493,0.7214093137254902
451,0.4235363827921877,0.7230882352941177
452,0.41324972859957376,0.7186764705882352
453,0.43506036861029124,0.725392156862745
454,0.39515632194889155,0.7210906862745097
455,0.45718526625879563,0.7304656862745098
456,0.4324968384585259,0.7146568627450979
457,0.4375658100642621,0.7117769607843136
458,0.4167986514116545,0.718063725490196
459,0.4267528736027188,0.7123039215686273
460,0.4432887063128937,0.7359313725490196
461,0.4532273949390822,0.7464828431372549
462,0.46140752553833053,0.7431372549019608
463,0.44486735786000486,0.7314828431372549
464,0.42281070922827896,0.6991299019607843
465,0.42015562885686736,0.7199142156862745
466,0.4583547995119202,0.7418382352941175
467,0.4116184808197192,0.7031495098039215
468,0.42905045119712304,0.722046568627451
469,0.4304589185897235,0.731813725490196
470,0.43351757703653987,0.734019607843137
471,0.4251881609675727,0.724607843137255
472,0.40880862748935504,0.7050490196078433
473,0.47384808552300817,0.7518750000000002
474,0.4378788600889994,0.7331495098039214
475,0.43121927343096084,0.7214215686274511
476,0.45022112016810145,0.7210661764705883
477,0.4666761422701825,0.7371446078431373
478,0.4171755972928574,0.7130514705882354
479,0.4324254950988697,0.7165686274509804
480,0.4595220864160492,0.7416176470588235
481,0.4517906690832387,0.7210906862745098
482,0.45086415170083893,0.730453431372549
483,0.4413567599697631,0.727046568627451
