fold,repeat,fold_within_repeat,r,k,n_train,n_test,n_pos_train,n_pos_test,pr_auc,roc_auc,balanced_accuracy,sensitivity,specificity
57,12,2,4,32,77,19,11,2,0.08388157894736842,0.05882352941176472,0.3235294117647059,0.0,0.6470588235294118
57,12,2,8,8,77,19,11,2,0.125,0.3823529411764706,0.4852941176470588,0.5,0.47058823529411764
57,12,2,8,16,77,19,11,2,0.17424242424242425,0.5882352941176471,0.5441176470588236,0.5,0.5882352941176471
57,12,2,8,32,77,19,11,2,0.35,0.7352941176470589,0.6911764705882353,0.5,0.8823529411764706
57,12,2,16,8,77,19,11,2,0.0900735294117647,0.11764705882352944,0.2647058823529412,0.0,0.5294117647058824
57,12,2,16,16,77,19,11,2,0.17763157894736842,0.4117647058823529,0.4117647058823529,0.0,0.8235294117647058
57,12,2,16,32,77,19,11,2,0.21929824561403508,0.4411764705882353,0.4411764705882353,0.0,0.8823529411764706
58,12,3,4,8,77,19,11,2,0.17692307692307693,0.5588235294117647,0.4117647058823529,0.0,0.8235294117647058
58,12,3,4,16,77,19,11,2,0.14835164835164835,0.5,0.38235294117647056,0.0,0.7647058823529411
58,12,3,4,32,77,19,11,2,0.16233766233766234,0.5588235294117647,0.4117647058823529,0.0,0.8235294117647058
58,12,3,8,8,77,19,11,2,0.15555555555555556,0.5294117647058824,0.47058823529411764,0.0,0.9411764705882353
58,12,3,8,16,77,19,11,2,0.13247863247863248,0.4411764705882353,0.4117647058823529,0.0,0.8235294117647058
58,12,3,8,32,77,19,11,2,0.18253968253968253,0.6176470588235294,0.4411764705882353,0.0,0.8823529411764706
58,12,3,16,8,77,19,11,2,0.5833333333333334,0.7058823529411764,0.5735294117647058,0.5,0.6470588235294118
58,12,3,16,16,77,19,11,2,0.225,0.6764705882352942,0.6029411764705883,0.5,0.7058823529411765
58,12,3,16,32,77,19,11,2,0.14090909090909093,0.47058823529411764,0.38235294117647056,0.0,0.7647058823529411
59,12,4,4,8,77,19,10,3,0.3769230769230769,0.7083333333333333,0.7395833333333333,0.6666666666666666,0.8125
59,12,4,4,16,77,19,10,3,0.5909090909090908,0.7916666666666667,0.7083333333333333,0.6666666666666666,0.75
59,12,4,4,32,77,19,10,3,0.5396825396825397,0.7708333333333333,0.5104166666666666,0.3333333333333333,0.6875
59,12,4,8,8,77,19,10,3,0.4888888888888888,0.8125,0.7083333333333333,0.6666666666666666,0.75
59,12,4,8,16,77,19,10,3,0.4888888888888888,0.8125,0.8020833333333333,0.6666666666666666,0.9375
59,12,4,8,32,77,19,10,3,0.5873015873015872,0.8333333333333334,0.7083333333333333,0.6666666666666666,0.75
59,12,4,16,8,77,19,10,3,0.1986161986161986,0.5208333333333334,0.44791666666666663,0.3333333333333333,0.5625
59,12,4,16,16,77,19,10,3,0.38888888888888884,0.7708333333333333,0.8125,1.0,0.625
59,12,4,16,32,77,19,10,3,0.3873015873015873,0.8125,0.5729166666666666,0.3333333333333333,0.8125
60,12,5,4,8,77,19,10,3,0.3121693121693122,0.6041666666666666,0.5104166666666666,0.3333333333333333,0.6875
60,12,5,4,16,77,19,10,3,0.5714285714285714,0.7291666666666667,0.7083333333333333,0.6666666666666666,0.75
60,12,5,4,32,77,19,10,3,0.43333333333333335,0.7916666666666666,0.7083333333333333,0.6666666666666666,0.75
60,12,5,8,8,77,19,10,3,0.17500000000000002,0.43749999999999994,0.3125,0.0,0.625
60,12,5,8,16,77,19,10,3,0.2162309368191721,0.49999999999999994,0.47916666666666663,0.3333333333333333,0.625
60,12,5,8,32,77,19,10,3,0.48739495798319327,0.6041666666666666,0.5416666666666666,0.3333333333333333,0.75
60,12,5,16,8,77,19,10,3,0.2297979797979798,0.6041666666666667,0.5104166666666666,0.3333333333333333,0.6875
60,12,5,16,16,77,19,10,3,0.24444444444444446,0.5416666666666666,0.47916666666666663,0.3333333333333333,0.625
60,12,5,16,32,77,19,10,3,0.22142857142857142,0.5624999999999999,0.5104166666666666,0.3333333333333333,0.6875
61,13,1,4,8,76,20,10,3,0.20555555555555555,0.5098039215686274,0.4607843137254902,0.3333333333333333,0.5882352941176471
61,13,1,4,16,76,20,10,3,0.2417027417027417,0.6470588235294118,0.6862745098039216,0.6666666666666666,0.7058823529411765
61,13,1,4,32,76,20,10,3,0.2507936507936508,0.6666666666666666,0.38235294117647056,0.0,0.7647058823529411
61,13,1,8,8,76,20,10,3,0.3833333333333333,0.6078431372549019,0.6274509803921569,0.6666666666666666,0.5882352941176471
61,13,1,8,16,76,20,10,3,0.2207282913165266,0.5490196078431372,0.6862745098039216,0.6666666666666666,0.7058823529411765
61,13,1,8,32,76,20,10,3,0.4658119658119658,0.7647058823529411,0.7745098039215685,0.6666666666666666,0.8823529411764706
61,13,1,16,8,76,20,10,3,0.15263157894736842,0.33333333333333337,0.4019607843137255,0.3333333333333333,0.47058823529411764
61,13,1,16,16,76,20,10,3,0.28888888888888886,0.5490196078431372,0.4901960784313726,0.3333333333333333,0.6470588235294118
61,13,1,16,32,76,20,10,3,0.2103174603174603,0.5294117647058824,0.43137254901960786,0.3333333333333333,0.5294117647058824
62,13,2,4,8,77,19,11,2,0.26666666666666666,0.7647058823529411,0.8529411764705883,1.0,0.7058823529411765
62,13,2,4,16,77,19,11,2,0.5833333333333334,0.7058823529411764,0.6617647058823529,0.5,0.8235294117647058
62,13,2,4,32,77,19,11,2,0.22619047619047616,0.7058823529411764,0.4411764705882353,0.0,0.8823529411764706
62,13,2,8,8,77,19,11,2,0.12142857142857143,0.38235294117647056,0.4852941176470588,0.5,0.47058823529411764
62,13,2,8,16,77,19,11,2,0.11858974358974358,0.3529411764705882,0.3235294117647059,0.0,0.6470588235294118
62,13,2,8,32,77,19,11,2,0.14285714285714285,0.47058823529411764,0.4117647058823529,0.0,0.8235294117647058
62,13,2,16,8,77,19,11,2,0.10555555555555556,0.2647058823529412,0.45588235294117646,0.5,0.4117647058823529
62,13,2,16,16,77,19,11,2,0.15476190476190477,0.5294117647058824,0.3235294117647059,0.0,0.6470588235294118
62,13,2,16,32,77,19,11,2,0.2777777777777778,0.7352941176470589,0.4411764705882353,0.0,0.8823529411764706
63,13,3,4,8,77,19,11,2,0.41666666666666663,0.8529411764705882,0.8529411764705883,1.0,0.7058823529411765
63,13,3,4,16,77,19,11,2,0.29166666666666663,0.7941176470588235,0.8529411764705883,1.0,0.7058823529411765
63,13,3,4,32,77,19,11,2,0.5833333333333333,0.9411764705882353,0.9705882352941176,1.0,0.9411764705882353
63,13,3,8,8,77,19,11,2,0.8333333333333333,0.9705882352941176,0.8529411764705883,1.0,0.7058823529411765
63,13,3,8,16,77,19,11,2,0.8333333333333333,0.9705882352941176,0.9117647058823529,1.0,0.8235294117647058
63,13,3,8,32,77,19,11,2,1.0,1.0,0.8529411764705883,1.0,0.7058823529411765
63,13,3,16,8,77,19,11,2,0.11513157894736842,0.29411764705882354,0.5147058823529411,0.5,0.5294117647058824
63,13,3,16,16,77,19,11,2,0.23333333333333334,0.5588235294117647,0.6029411764705883,0.5,0.7058823529411765
63,13,3,16,32,77,19,11,2,0.35,0.7352941176470589,0.6617647058823529,0.5,0.8235294117647058
64,13,4,4,8,77,19,10,3,0.6805555555555556,0.875,0.7708333333333333,0.6666666666666666,0.875
64,13,4,4,16,77,19,10,3,0.7666666666666666,0.8541666666666666,0.8020833333333333,0.6666666666666666,0.9375
64,13,4,4,32,77,19,10,3,0.8666666666666667,0.9583333333333334,0.8020833333333333,0.6666666666666666,0.9375
64,13,4,8,8,77,19,10,3,0.4888888888888888,0.8125,0.7083333333333333,0.6666666666666666,0.75
64,13,4,8,16,77,19,10,3,0.33164983164983164,0.6666666666666666,0.6041666666666666,0.3333333333333333,0.875
64,13,4,8,32,77,19,10,3,0.7,0.9166666666666666,0.9375,1.0,0.875
64,13,4,16,8,77,19,10,3,0.14347961406784937,0.29166666666666663,0.41666666666666663,0.3333333333333333,0.5
64,13,4,16,16,77,19,10,3,0.5,0.8333333333333333,0.6770833333333333,0.6666666666666666,0.6875
64,13,4,16,32,77,19,10,3,0.6428571428571428,0.875,0.7395833333333333,0.6666666666666666,0.8125
65,13,5,4,8,77,19,10,3,0.33730158730158727,0.7708333333333334,0.7083333333333333,0.6666666666666666,0.75
65,13,5,4,16,77,19,10,3,0.35555555555555557,0.7708333333333334,0.7083333333333333,0.6666666666666666,0.75
65,13,5,4,32,77,19,10,3,0.38333333333333336,0.8125,0.7395833333333333,0.6666666666666666,0.8125
65,13,5,8,8,77,19,10,3,0.22123015873015872,0.4375,0.6041666666666666,0.3333333333333333,0.875
65,13,5,8,16,77,19,10,3,0.19345238095238093,0.47916666666666663,0.3125,0.0,0.625
65,13,5,8,32,77,19,10,3,0.2285714285714286,0.5625,0.6770833333333333,0.6666666666666666,0.6875
65,13,5,16,8,77,19,10,3,0.2621082621082621,0.6041666666666666,0.44791666666666663,0.3333333333333333,0.5625
65,13,5,16,16,77,19,10,3,0.2492063492063492,0.6041666666666666,0.7083333333333333,0.6666666666666666,0.75
65,13,5,16,32,77,19,10,3,0.33134920634920634,0.75,0.5416666666666666,0.3333333333333333,0.75
66,14,1,4,8,76,20,10,3,0.7222222222222222,0.9215686274509803,0.8823529411764706,1.0,0.7647058823529411
66,14,1,4,16,76,20,10,3,0.42499999999999993,0.8235294117647058,0.7156862745098038,0.6666666666666666,0.7647058823529411
66,14,1,4,32,76,20,10,3,0.4027777777777778,0.8039215686274509,0.5784313725490196,0.3333333333333333,0.8235294117647058
66,14,1,8,8,76,20,10,3,0.2785714285714286,0.7058823529411764,0.6862745098039216,0.6666666666666666,0.7058823529411765
66,14,1,8,16,76,20,10,3,0.24831649831649832,0.6470588235294117,0.4607843137254902,0.3333333333333333,0.5882352941176471
66,14,1,8,32,76,20,10,3,0.3873015873015873,0.8235294117647058,0.7450980392156863,0.6666666666666666,0.8235294117647058
66,14,1,16,8,76,20,10,3,0.41666666666666663,0.7647058823529411,0.6862745098039216,0.6666666666666666,0.7058823529411765
66,14,1,16,16,76,20,10,3,0.23382173382173382,0.5294117647058822,0.5784313725490196,0.3333333333333333,0.8235294117647058
66,14,1,16,32,76,20,10,3,0.4714285714285714,0.6274509803921569,0.5784313725490196,0.3333333333333333,0.8235294117647058
67,14,2,4,8,77,19,11,2,0.2777777777777778,0.7352941176470589,0.7941176470588236,1.0,0.5882352941176471
67,14,2,4,16,77,19,11,2,0.29166666666666663,0.7941176470588235,0.8823529411764706,1.0,0.7647058823529411
67,14,2,4,32,77,19,11,2,0.26666666666666666,0.7647058823529411,0.8529411764705883,1.0,0.7058823529411765
67,14,2,8,8,77,19,11,2,0.10427807486631016,0.2647058823529412,0.29411764705882354,0.0,0.5882352941176471
67,14,2,8,16,77,19,11,2,0.09429824561403508,0.1764705882352941,0.29411764705882354,0.0,0.5882352941176471
67,14,2,8,32,77,19,11,2,0.22916666666666666,0.5294117647058824,0.5441176470588236,0.5,0.5882352941176471
67,14,2,16,8,77,19,11,2,0.12237762237762238,0.38235294117647056,0.29411764705882354,0.0,0.5882352941176471
67,14,2,16,16,77,19,11,2,0.11688311688311688,0.3529411764705882,0.4117647058823529,0.0,0.8235294117647058
67,14,2,16,32,77,19,11,2,0.17692307692307693,0.5588235294117647,0.4117647058823529,0.0,0.8235294117647058
68,14,3,4,8,77,19,11,2,0.23809523809523808,0.588235294117647,0.6029411764705883,0.5,0.7058823529411765
68,14,3,4,16,77,19,11,2,0.2777777777777778,0.7352941176470589,0.6323529411764706,0.5,0.7647058823529411
68,14,3,4,32,77,19,11,2,0.1875,0.5,0.5735294117647058,0.5,0.6470588235294118
68,14,3,8,8,77,19,11,2,0.1534090909090909,0.5294117647058824,0.29411764705882354,0.0,0.5882352941176471
68,14,3,8,16,77,19,11,2,0.19444444444444442,0.6470588235294118,0.7647058823529411,1.0,0.5294117647058824
68,14,3,8,32,77,19,11,2,0.12916666666666665,0.411764705882353,0.4411764705882353,0.0,0.8823529411764706
68,14,3,16,8,77,19,11,2,0.15555555555555556,0.4117647058823529,0.4852941176470588,0.5,0.47058823529411764
68,14,3,16,16,77,19,11,2,0.2361111111111111,0.7058823529411765,0.7941176470588236,1.0,0.5882352941176471
68,14,3,16,32,77,19,11,2,0.19642857142857142,0.5588235294117647,0.4117647058823529,0.0,0.8235294117647058
69,14,4,4,8,77,19,10,3,0.21666666666666667,0.5416666666666666,0.40625,0.0,0.8125
69,14,4,4,16,77,19,10,3,0.2103174603174603,0.5416666666666666,0.375,0.0,0.75
69,14,4,4,32,77,19,10,3,0.15728715728715728,0.3541666666666667,0.40625,0.0,0.8125
69,14,4,8,8,77,19,10,3,0.14714261773085302,0.3125,0.3125,0.0,0.625
69,14,4,8,16,77,19,10,3,0.19343891402714933,0.41666666666666663,0.5416666666666666,0.3333333333333333,0.75
69,14,4,8,32,77,19,10,3,0.1962962962962963,0.5,0.4375,0.0,0.875
69,14,4,16,8,77,19,10,3,0.15555555555555556,0.3125,0.40625,0.0,0.8125
69,14,4,16,16,77,19,10,3,0.14835858585858586,0.3125,0.34375,0.0,0.6875
69,14,4,16,32,77,19,10,3,0.2417027417027417,0.625,0.46875,0.0,0.9375
70,14,5,4,8,77,19,10,3,0.2162309368191721,0.49999999999999994,0.5416666666666666,0.3333333333333333,0.75
70,14,5,4,16,77,19,10,3,0.23040935672514617,0.5,0.7083333333333333,0.6666666666666666,0.75
70,14,5,4,32,77,19,10,3,0.29393939393939394,0.5416666666666666,0.5416666666666666,0.3333333333333333,0.75
70,14,5,8,8,77,19,10,3,0.8666666666666667,0.9583333333333334,0.875,1.0,0.75
70,14,5,8,16,77,19,10,3,0.5833333333333333,0.7708333333333333,0.7083333333333333,0.6666666666666666,0.75
70,14,5,8,32,77,19,10,3,0.7435897435897436,0.7916666666666666,0.7395833333333333,0.6666666666666666,0.8125
70,14,5,16,8,77,19,10,3,0.17965367965367968,0.4583333333333333,0.34375,0.0,0.6875
70,14,5,16,16,77,19,10,3,0.30000000000000004,0.5625,0.5,0.0,1.0
70,14,5,16,32,77,19,10,3,0.34444444444444444,0.75,0.46875,0.0,0.9375
71,15,1,4,8,76,20,10,3,0.55,0.7647058823529411,0.7156862745098038,0.6666666666666666,0.7647058823529411
71,15,1,4,16,76,20,10,3,0.7333333333333334,0.7647058823529411,0.8333333333333333,0.6666666666666666,1.0
71,15,1,4,32,76,20,10,3,0.5714285714285714,0.7450980392156862,0.7745098039215685,0.6666666666666666,0.8823529411764706
71,15,1,8,8,76,20,10,3,0.20555555555555555,0.5098039215686274,0.4019607843137255,0.3333333333333333,0.47058823529411764
71,15,1,8,16,76,20,10,3,0.25,0.6666666666666666,0.4901960784313726,0.3333333333333333,0.6470588235294118
71,15,1,8,32,76,20,10,3,0.28535353535353536,0.7058823529411765,0.4411764705882353,0.0,0.8823529411764706
71,15,1,16,8,76,20,10,3,0.12564102564102564,0.2156862745098039,0.2647058823529412,0.0,0.5294117647058824
71,15,1,16,16,76,20,10,3,0.34444444444444444,0.6666666666666666,0.6568627450980392,0.6666666666666666,0.6470588235294118
71,15,1,16,32,76,20,10,3,0.2777777777777778,0.7058823529411764,0.5490196078431372,0.3333333333333333,0.7647058823529411
72,15,2,4,8,77,19,11,2,0.12142857142857143,0.38235294117647056,0.4852941176470588,0.5,0.47058823529411764
72,15,2,4,16,77,19,11,2,0.18333333333333335,0.5882352941176471,0.5735294117647058,0.5,0.6470588235294118
72,15,2,4,32,77,19,11,2,0.19642857142857142,0.6470588235294117,0.35294117647058826,0.0,0.7058823529411765
72,15,2,8,8,77,19,11,2,0.17692307692307693,0.5588235294117647,0.5441176470588236,0.5,0.5882352941176471
72,15,2,8,16,77,19,11,2,0.12222222222222222,0.3823529411764706,0.29411764705882354,0.0,0.5882352941176471
72,15,2,8,32,77,19,11,2,0.18382352941176472,0.47058823529411764,0.5735294117647058,0.5,0.6470588235294118
72,15,2,16,8,77,19,11,2,0.09722222222222221,0.20588235294117646,0.29411764705882354,0.0,0.5882352941176471
72,15,2,16,16,77,19,11,2,0.19090909090909092,0.6176470588235294,0.5147058823529411,0.5,0.5294117647058824
72,15,2,16,32,77,19,11,2,0.25757575757575757,0.6764705882352942,0.5735294117647058,0.5,0.6470588235294118
73,15,3,4,8,77,19,11,2,0.325,0.8235294117647058,0.9117647058823529,1.0,0.8235294117647058
73,15,3,4,16,77,19,11,2,0.41666666666666663,0.8529411764705882,0.6323529411764706,0.5,0.7647058823529411
73,15,3,4,32,77,19,11,2,0.625,0.8235294117647058,0.6617647058823529,0.5,0.8235294117647058
73,15,3,8,8,77,19,11,2,0.22619047619047616,0.7058823529411764,0.6029411764705883,0.5,0.7058823529411765
73,15,3,8,16,77,19,11,2,0.19090909090909092,0.6176470588235294,0.6029411764705883,0.5,0.7058823529411765
73,15,3,8,32,77,19,11,2,0.24358974358974358,0.6176470588235294,0.6617647058823529,0.5,0.8235294117647058
73,15,3,16,8,77,19,11,2,0.23333333333333334,0.5588235294117647,0.6323529411764706,0.5,0.7647058823529411
73,15,3,16,16,77,19,11,2,0.2111111111111111,0.6764705882352942,0.6323529411764706,0.5,0.7647058823529411
73,15,3,16,32,77,19,11,2,0.14646464646464646,0.5,0.2647058823529412,0.0,0.5294117647058824
74,15,4,4,8,77,19,10,3,0.5769230769230769,0.75,0.6145833333333333,0.6666666666666666,0.5625
74,15,4,4,16,77,19,10,3,0.5555555555555556,0.8958333333333334,0.8125,1.0,0.625
74,15,4,4,32,77,19,10,3,0.7777777777777777,0.875,0.6458333333333333,0.6666666666666666,0.625
74,15,4,8,8,77,19,10,3,0.3611111111111111,0.7291666666666666,0.5833333333333333,0.6666666666666666,0.5
74,15,4,8,16,77,19,10,3,0.17777777777777778,0.4375,0.47916666666666663,0.3333333333333333,0.625
74,15,4,8,32,77,19,10,3,0.2566137566137566,0.5833333333333333,0.5729166666666666,0.3333333333333333,0.8125
74,15,4,16,8,77,19,10,3,0.41666666666666663,0.75,0.6041666666666666,0.3333333333333333,0.875
74,15,4,16,16,77,19,10,3,0.33333333333333337,0.6666666666666666,0.5104166666666666,0.3333333333333333,0.6875
74,15,4,16,32,77,19,10,3,0.4888888888888888,0.8125,0.7708333333333333,0.6666666666666666,0.875
75,15,5,4,8,77,19,10,3,0.20238095238095238,0.5208333333333333,0.6145833333333333,0.6666666666666666,0.5625
75,15,5,4,16,77,19,10,3,0.2142857142857143,0.5625,0.6458333333333333,0.6666666666666666,0.625
75,15,5,4,32,77,19,10,3,0.20643939393939392,0.47916666666666663,0.40625,0.0,0.8125
75,15,5,8,8,77,19,10,3,0.7380952380952381,0.7708333333333333,0.5520833333333333,0.6666666666666666,0.4375
75,15,5,8,16,77,19,10,3,0.8666666666666667,0.9583333333333334,0.7708333333333333,0.6666666666666666,0.875
75,15,5,8,32,77,19,10,3,0.6805555555555556,0.875,0.8020833333333333,0.6666666666666666,0.9375
75,15,5,16,8,77,19,10,3,0.14835858585858586,0.3125,0.375,0.0,0.75
75,15,5,16,16,77,19,10,3,0.22440476190476188,0.5416666666666666,0.40625,0.0,0.8125
75,15,5,16,32,77,19,10,3,0.3873015873015873,0.8125,0.6041666666666666,0.3333333333333333,0.875
76,16,1,4,8,76,20,10,3,0.1388888888888889,0.2941176470588235,0.29411764705882354,0.0,0.5882352941176471
76,16,1,4,16,76,20,10,3,0.16096491228070176,0.39215686274509803,0.5980392156862745,0.6666666666666666,0.5294117647058824
76,16,1,4,32,76,20,10,3,0.19771241830065361,0.5098039215686274,0.4901960784313726,0.3333333333333333,0.6470588235294118
76,16,1,8,8,76,20,10,3,0.12407407407407407,0.19607843137254902,0.3235294117647059,0.0,0.6470588235294118
76,16,1,8,16,76,20,10,3,0.21136173767752714,0.4117647058823529,0.4901960784313726,0.3333333333333333,0.6470588235294118
76,16,1,8,32,76,20,10,3,0.21136173767752714,0.4117647058823529,0.4019607843137255,0.3333333333333333,0.47058823529411764
76,16,1,16,8,76,20,10,3,0.21666666666666667,0.588235294117647,0.5490196078431372,0.3333333333333333,0.7647058823529411
76,16,1,16,16,76,20,10,3,0.14239028944911297,0.2941176470588235,0.38235294117647056,0.0,0.7647058823529411
76,16,1,16,32,76,20,10,3,0.20105820105820105,0.5490196078431372,0.38235294117647056,0.0,0.7647058823529411
77,16,2,4,8,77,19,11,2,0.5833333333333333,0.9411764705882353,0.7941176470588236,1.0,0.5882352941176471
77,16,2,4,16,77,19,11,2,0.31666666666666665,0.5882352941176471,0.4852941176470588,0.5,0.47058823529411764
77,16,2,4,32,77,19,11,2,0.3333333333333333,0.6764705882352942,0.6029411764705883,0.5,0.7058823529411765
77,16,2,8,8,77,19,11,2,0.08888888888888888,0.11764705882352944,0.29411764705882354,0.0,0.5882352941176471
77,16,2,8,16,77,19,11,2,0.3333333333333333,0.8235294117647058,0.6323529411764706,0.5,0.7647058823529411
77,16,2,8,32,77,19,11,2,0.18253968253968253,0.6176470588235294,0.4117647058823529,0.0,0.8235294117647058
77,16,2,16,8,77,19,11,2,0.14090909090909093,0.47058823529411764,0.29411764705882354,0.0,0.5882352941176471
77,16,2,16,16,77,19,11,2,0.09583333333333333,0.17647058823529416,0.35294117647058826,0.0,0.7058823529411765
77,16,2,16,32,77,19,11,2,0.12698412698412698,0.4117647058823529,0.4411764705882353,0.0,0.8823529411764706
78,16,3,4,8,77,19,11,2,0.19642857142857142,0.6470588235294117,0.8235294117647058,1.0,0.6470588235294118
78,16,3,4,16,77,19,11,2,0.3333333333333333,0.8235294117647058,0.8823529411764706,1.0,0.7647058823529411
78,16,3,4,32,77,19,11,2,0.5,0.9117647058823529,0.7647058823529411,1.0,0.5294117647058824
78,16,3,8,8,77,19,11,2,0.375,0.7941176470588235,0.6617647058823529,0.5,0.8235294117647058
78,16,3,8,16,77,19,11,2,0.2159090909090909,0.6470588235294117,0.6029411764705883,0.5,0.7058823529411765
78,16,3,8,32,77,19,11,2,0.225,0.7058823529411764,0.38235294117647056,0.0,0.7647058823529411
78,16,3,16,8,77,19,11,2,0.09109311740890688,0.14705882352941174,0.3235294117647059,0.0,0.6470588235294118
78,16,3,16,16,77,19,11,2,0.18382352941176472,0.47058823529411764,0.6617647058823529,0.5,0.8235294117647058
78,16,3,16,32,77,19,11,2,0.5625,0.5882352941176471,0.7205882352941176,0.5,0.9411764705882353
79,16,4,4,8,77,19,10,3,0.21990740740740738,0.5208333333333334,0.5416666666666666,0.3333333333333333,0.75
79,16,4,4,16,77,19,10,3,0.28327228327228327,0.6458333333333333,0.5729166666666666,0.3333333333333333,0.8125
79,16,4,4,32,77,19,10,3,0.23164983164983166,0.6041666666666666,0.4375,0.0,0.875
79,16,4,8,8,77,19,10,3,0.2611111111111111,0.6666666666666666,0.6458333333333333,0.6666666666666666,0.625
79,16,4,8,16,77,19,10,3,0.17727272727272728,0.4375,0.25,0.0,0.5
79,16,4,8,32,77,19,10,3,0.25326797385620914,0.5625,0.4375,0.0,0.875
79,16,4,16,8,77,19,10,3,0.3402777777777778,0.625,0.5416666666666666,0.3333333333333333,0.75
79,16,4,16,16,77,19,10,3,0.32440476190476186,0.6041666666666666,0.6145833333333333,0.6666666666666666,0.5625
79,16,4,16,32,77,19,10,3,0.21990740740740738,0.5208333333333334,0.5729166666666666,0.3333333333333333,0.8125
80,16,5,4,8,77,19,10,3,0.9166666666666665,0.9791666666666666,0.875,1.0,0.75
80,16,5,4,16,77,19,10,3,0.8095238095238095,0.9166666666666666,0.7083333333333333,0.6666666666666666,0.75
80,16,5,4,32,77,19,10,3,0.7254901960784313,0.7083333333333333,0.7708333333333333,0.6666666666666666,0.875
80,16,5,8,8,77,19,10,3,0.5769230769230769,0.75,0.7083333333333333,0.6666666666666666,0.75
80,16,5,8,16,77,19,10,3,0.35,0.7083333333333333,0.6458333333333333,0.6666666666666666,0.625
80,16,5,8,32,77,19,10,3,0.4797979797979798,0.7916666666666666,0.8020833333333333,0.6666666666666666,0.9375
80,16,5,16,8,77,19,10,3,0.44285714285714284,0.8333333333333334,0.84375,1.0,0.6875
80,16,5,16,16,77,19,10,3,0.7,0.9166666666666666,0.875,1.0,0.75
80,16,5,16,32,77,19,10,3,0.5535714285714286,0.7916666666666666,0.5416666666666666,0.3333333333333333,0.75
81,17,1,4,8,76,20,10,3,0.2847222222222222,0.5294117647058824,0.4607843137254902,0.3333333333333333,0.5882352941176471
81,17,1,4,16,76,20,10,3,0.38690476190476186,0.784313725490196,0.6862745098039216,0.6666666666666666,0.7058823529411765
81,17,1,4,32,76,20,10,3,0.5333333333333333,0.9019607843137255,0.9117647058823529,1.0,0.8235294117647058
81,17,1,8,8,76,20,10,3,0.5213675213675213,0.7254901960784313,0.5980392156862745,0.6666666666666666,0.5294117647058824
81,17,1,8,16,76,20,10,3,0.3619047619047619,0.7450980392156863,0.6274509803921569,0.6666666666666666,0.5882352941176471
81,17,1,8,32,76,20,10,3,0.30277777777777776,0.7450980392156862,0.8235294117647058,1.0,0.6470588235294118
81,17,1,16,8,76,20,10,3,0.18461538461538463,0.47058823529411764,0.4019607843137255,0.3333333333333333,0.47058823529411764
81,17,1,16,16,76,20,10,3,0.24523809523809526,0.6078431372549019,0.6274509803921569,0.6666666666666666,0.5882352941176471
81,17,1,16,32,76,20,10,3,0.2240740740740741,0.607843137254902,0.5196078431372549,0.3333333333333333,0.7058823529411765
82,17,2,4,8,77,19,11,2,0.20833333333333331,0.6176470588235294,0.6323529411764706,0.5,0.7647058823529411
82,17,2,4,16,77,19,11,2,0.24285714285714285,0.7352941176470588,0.6323529411764706,0.5,0.7647058823529411
82,17,2,4,32,77,19,11,2,0.225,0.6764705882352942,0.6617647058823529,0.5,0.8235294117647058
82,17,2,8,8,77,19,11,2,0.41666666666666663,0.8529411764705882,0.8823529411764706,1.0,0.7647058823529411
82,17,2,8,16,77,19,11,2,0.16666666666666666,0.5588235294117647,0.6029411764705883,0.5,0.7058823529411765
82,17,2,8,32,77,19,11,2,0.325,0.8235294117647058,0.6617647058823529,0.5,0.8235294117647058
82,17,2,16,8,77,19,11,2,0.10416666666666666,0.2647058823529412,0.29411764705882354,0.0,0.5882352941176471
82,17,2,16,16,77,19,11,2,0.13942307692307693,0.47058823529411764,0.5147058823529411,0.5,0.5294117647058824
82,17,2,16,32,77,19,11,2,0.13333333333333333,0.4411764705882353,0.38235294117647056,0.0,0.7647058823529411
83,17,3,4,8,77,19,11,2,0.75,0.9411764705882353,0.8823529411764706,1.0,0.7647058823529411
83,17,3,4,16,77,19,11,2,0.8333333333333333,0.9705882352941176,0.8529411764705883,1.0,0.7058823529411765
83,17,3,4,32,77,19,11,2,1.0,1.0,0.9117647058823529,1.0,0.8235294117647058
83,17,3,8,8,77,19,11,2,0.39285714285714285,0.8235294117647058,0.8529411764705883,1.0,0.7058823529411765
83,17,3,8,16,77,19,11,2,0.25,0.6470588235294117,0.5735294117647058,0.5,0.6470588235294118
83,17,3,8,32,77,19,11,2,1.0,1.0,0.8529411764705883,1.0,0.7058823529411765
83,17,3,16,8,77,19,11,2,0.34090909090909094,0.7058823529411764,0.5147058823529411,0.5,0.5294117647058824
83,17,3,16,16,77,19,11,2,0.625,0.8235294117647058,0.8235294117647058,1.0,0.6470588235294118
83,17,3,16,32,77,19,11,2,0.6111111111111112,0.7941176470588236,0.6617647058823529,0.5,0.8235294117647058
84,17,4,4,8,77,19,10,3,0.5333333333333333,0.6875,0.6145833333333333,0.6666666666666666,0.5625
84,17,4,4,16,77,19,10,3,0.3833333333333333,0.7291666666666667,0.5833333333333333,0.6666666666666666,0.5
84,17,4,4,32,77,19,10,3,0.373015873015873,0.75,0.5416666666666666,0.3333333333333333,0.75
84,17,4,8,8,77,19,10,3,0.4888888888888888,0.8125,0.6770833333333333,0.6666666666666666,0.6875
84,17,4,8,16,77,19,10,3,0.47619047619047616,0.8541666666666666,0.875,1.0,0.75
