fold_i,fold_j,repeat_i,repeat_j,same_repeat,normalized_projector_overlap
26,58,6,12,0,0.527316902001462
26,59,6,12,0,0.6867982235587361
26,60,6,12,0,0.6750945758977397
26,61,6,13,0,0.6960588597858115
26,62,6,13,0,0.6085349754474146
26,63,6,13,0,0.7049261600826187
26,64,6,13,0,0.663960647989853
26,65,6,13,0,0.6244954024698333
26,66,6,14,0,0.6105282174953005
26,67,6,14,0,0.7084214373158781
26,68,6,14,0,0.6197165441743424
26,69,6,14,0,0.7060104684164507
26,70,6,14,0,0.6099249226156203
26,71,6,15,0,0.5762683617883534
26,72,6,15,0,0.6455396606282089
26,73,6,15,0,0.6128352298984305
26,74,6,15,0,0.6806210235298644
26,75,6,15,0,0.7387985845933542
26,76,6,16,0,0.687978634296038
26,77,6,16,0,0.672760298593672
26,78,6,16,0,0.6740757834554947
26,79,6,16,0,0.6047455782458875
26,80,6,16,0,0.6535089931196765
26,81,6,17,0,0.6579902670125117
26,82,6,17,0,0.6665474455371283
26,83,6,17,0,0.6919830992010817
26,84,6,17,0,0.7063514008958064
26,85,6,17,0,0.5833492945260151
26,86,6,18,0,0.6666901354294714
26,87,6,18,0,0.6456312581336775
26,88,6,18,0,0.6567508557452898
26,89,6,18,0,0.6484461081468538
26,90,6,18,0,0.6468923734485761
26,91,6,19,0,0.5865712154550544
26,92,6,19,0,0.5811533079117503
26,93,6,19,0,0.6881871129635182
26,94,6,19,0,0.7449892381037735
26,95,6,19,0,0.6439201916305133
26,96,6,20,0,0.6277867053630058
26,97,6,20,0,0.6003560828842763
26,98,6,20,0,0.6483369449372902
26,99,6,20,0,0.6735600734838023
26,100,6,20,0,0.7264448195118924
27,28,6,6,1,0.68592376056414
27,29,6,6,1,0.6158186886575345
27,30,6,6,1,0.5908675608655561
27,31,6,7,0,0.6694655981859823
27,32,6,7,0,0.7001947592320887
27,33,6,7,0,0.6625951596987237
27,34,6,7,0,0.7062991720470477
27,35,6,7,0,0.6306642996319269
27,36,6,8,0,0.6721797582617272
27,37,6,8,0,0.7024047968617708
27,38,6,8,0,0.6866269612524585
27,39,6,8,0,0.669463573644053
27,40,6,8,0,0.644260762211808
27,41,6,9,0,0.7257630118196684
27,42,6,9,0,0.6994101658349758
27,43,6,9,0,0.6476649649348756
27,44,6,9,0,0.6088589527957307
27,45,6,9,0,0.7397494700765703
27,46,6,10,0,0.6342914539452144
27,47,6,10,0,0.6847988679307966
27,48,6,10,0,0.6862481120511275
27,49,6,10,0,0.7100563609398424
27,50,6,10,0,0.6332726534222042
27,51,6,11,0,0.6861627423779544
27,52,6,11,0,0.6593650909453979
27,53,6,11,0,0.6442171506325572
27,54,6,11,0,0.7245592572140624
27,55,6,11,0,0.6627494685076252
27,56,6,12,0,0.6961327103302511
27,57,6,12,0,0.6429807981505941
27,58,6,12,0,0.648538591355168
27,59,6,12,0,0.6646700555570252
27,60,6,12,0,0.645577973411301
27,61,6,13,0,0.6584652334239398
27,62,6,13,0,0.6334344821345199
27,63,6,13,0,0.6640677410606663
27,64,6,13,0,0.6761644337778128
27,65,6,13,0,0.7369842171008929
27,66,6,14,0,0.7682880439129465
27,67,6,14,0,0.6895588748772313
27,68,6,14,0,0.7101850595900518
27,69,6,14,0,0.6154755924271321
27,70,6,14,0,0.6295400458052356
27,71,6,15,0,0.6462740483659604
27,72,6,15,0,0.7386305993782917
27,73,6,15,0,0.6789557542006011
27,74,6,15,0,0.6399885996348852
27,75,6,15,0,0.6719484253365648
27,76,6,16,0,0.6257171103473722
27,77,6,16,0,0.6936183867451347
27,78,6,16,0,0.6637508065622255
27,79,6,16,0,0.6727686375333086
27,80,6,16,0,0.7022956149232233
27,81,6,17,0,0.6421979462463747
27,82,6,17,0,0.6806849247536688
27,83,6,17,0,0.7508620399750643
27,84,6,17,0,0.6414041391672811
27,85,6,17,0,0.6656340149605604
27,86,6,18,0,0.6343178887560784
27,87,6,18,0,0.6718778435926089
27,88,6,18,0,0.6635028913222782
27,89,6,18,0,0.7360531659011187
27,90,6,18,0,0.6985460659796412
27,91,6,19,0,0.6731601698194878
27,92,6,19,0,0.7657132811369738
27,93,6,19,0,0.6564333555980545
27,94,6,19,0,0.6253263342970827
27,95,6,19,0,0.662763624431111
27,96,6,20,0,0.6338627543017885
27,97,6,20,0,0.6930318414069719
27,98,6,20,0,0.6936543414793559
27,99,6,20,0,0.679050112884996
27,100,6,20,0,0.6201375778946254
28,29,6,6,1,0.6577484901522939
28,30,6,6,1,0.6318140363205144
28,31,6,7,0,0.6744201107348953
28,32,6,7,0,0.7406149933719872
28,33,6,7,0,0.6364465676944011
28,34,6,7,0,0.7394954442514983
28,35,6,7,0,0.6893232928340126
28,36,6,8,0,0.7292596596560457
28,37,6,8,0,0.7159994771635942
28,38,6,8,0,0.7378014851960051
28,39,6,8,0,0.6414627792698394
28,40,6,8,0,0.6766403583025842
28,41,6,9,0,0.6814474546580825
28,42,6,9,0,0.788001676012065
28,43,6,9,0,0.7546272413998035
28,44,6,9,0,0.627243591869164
28,45,6,9,0,0.6882946716728002
28,46,6,10,0,0.7521390588824414
28,47,6,10,0,0.7012275808842634
28,48,6,10,0,0.7196900481041086
28,49,6,10,0,0.6674648331595233
28,50,6,10,0,0.6562368239167287
28,51,6,11,0,0.6612911161145771
28,52,6,11,0,0.6769579999050936
28,53,6,11,0,0.714040045028463
28,54,6,11,0,0.8118771185512583
28,55,6,11,0,0.6563562826571951
28,56,6,12,0,0.6855980421145897
28,57,6,12,0,0.7313063470338285
28,58,6,12,0,0.5666711066971116
28,59,6,12,0,0.7882306078637574
28,60,6,12,0,0.7054099585216762
28,61,6,13,0,0.7556319612582426
28,62,6,13,0,0.6602319191841202
28,63,6,13,0,0.652836899343007
28,64,6,13,0,0.7588291454179321
28,65,6,13,0,0.7067125312352951
28,66,6,14,0,0.733909375596546
28,67,6,14,0,0.7056625486741283
28,68,6,14,0,0.739786576851164
28,69,6,14,0,0.688209077095742
28,70,6,14,0,0.6631332311586458
28,71,6,15,0,0.6758123488117784
28,72,6,15,0,0.7747960627388513
28,73,6,15,0,0.710784892672645
28,74,6,15,0,0.6708889404730596
28,75,6,15,0,0.7009484026033852
28,76,6,16,0,0.6589053366314348
28,77,6,16,0,0.7254941295824963
28,78,6,16,0,0.7065595030798874
28,79,6,16,0,0.6944814218833064
28,80,6,16,0,0.7215378546910267
28,81,6,17,0,0.6739592546344777
28,82,6,17,0,0.7035435685049242
28,83,6,17,0,0.7976086851202432
28,84,6,17,0,0.6526653939100199
28,85,6,17,0,0.7511763683106136
28,86,6,18,0,0.5923911274091582
28,87,6,18,0,0.7230015877959866
28,88,6,18,0,0.6557366156743363
28,89,6,18,0,0.7602332584759267
28,90,6,18,0,0.7943103920400612
28,91,6,19,0,0.7290515077726547
28,92,6,19,0,0.6746763507100291
28,93,6,19,0,0.7287670277397933
28,94,6,19,0,0.6849274761103485
28,95,6,19,0,0.7282921624827456
28,96,6,20,0,0.6999180563443208
28,97,6,20,0,0.6318061459905152
28,98,6,20,0,0.7431561882227181
28,99,6,20,0,0.7676794326731418
28,100,6,20,0,0.6798847158244623
29,30,6,6,1,0.5393103346933183
29,31,6,7,0,0.6729742860777883
29,32,6,7,0,0.6024158532392088
29,33,6,7,0,0.6134202032620536
29,34,6,7,0,0.6980718763076736
29,35,6,7,0,0.6786520886317431
29,36,6,8,0,0.6328157028428749
29,37,6,8,0,0.7029067991190885
29,38,6,8,0,0.6714845508660418
29,39,6,8,0,0.6895796288436828
29,40,6,8,0,0.6063180657363934
29,41,6,9,0,0.668061591482688
29,42,6,9,0,0.6912889162322837
29,43,6,9,0,0.6590483011032442
29,44,6,9,0,0.6154901258182988
29,45,6,9,0,0.6657893262827685
29,46,6,10,0,0.6896707732539847
29,47,6,10,0,0.6362858542370724
29,48,6,10,0,0.6579148957642611
29,49,6,10,0,0.6709965950980998
29,50,6,10,0,0.6380713355436847
29,51,6,11,0,0.6364850693579152
29,52,6,11,0,0.6326175784528072
29,53,6,11,0,0.6862162026812921
29,54,6,11,0,0.6505724158285835
29,55,6,11,0,0.6986627632416484
29,56,6,12,0,0.6855061799424407
29,57,6,12,0,0.6303933027254799
29,58,6,12,0,0.5465694235925387
29,59,6,12,0,0.737587937399254
29,60,6,12,0,0.6687862399871772
29,61,6,13,0,0.5990308483646278
29,62,6,13,0,0.6409865738517582
29,63,6,13,0,0.5890759761652586
29,64,6,13,0,0.7030531835696889
29,65,6,13,0,0.6886408409936612
29,66,6,14,0,0.6916598534648879
29,67,6,14,0,0.6216868387573076
29,68,6,14,0,0.6202946308909771
29,69,6,14,0,0.6821903722402503
29,70,6,14,0,0.6273700622403872
29,71,6,15,0,0.6232673492447328
29,72,6,15,0,0.7025088459820072
29,73,6,15,0,0.6611675638609674
29,74,6,15,0,0.6717890690892079
29,75,6,15,0,0.6476020636759229
29,76,6,16,0,0.6553972315106973
29,77,6,16,0,0.6012220310263896
29,78,6,16,0,0.699543924539013
29,79,6,16,0,0.711327354840908
29,80,6,16,0,0.5962594886054708
29,81,6,17,0,0.6400539056816882
29,82,6,17,0,0.6860927643776992
29,83,6,17,0,0.6899000498465035
29,84,6,17,0,0.6750824314927066
29,85,6,17,0,0.632153553043116
29,86,6,18,0,0.5726141378896883
29,87,6,18,0,0.7037718351953336
29,88,6,18,0,0.6715917910114495
29,89,6,18,0,0.6373602848088873
29,90,6,18,0,0.6871080009155788
29,91,6,19,0,0.6623433107693414
29,92,6,19,0,0.5963681293682367
29,93,6,19,0,0.6531509194214424
29,94,6,19,0,0.6652106389787025
29,95,6,19,0,0.7025342520457154
29,96,6,20,0,0.6923725419948663
29,97,6,20,0,0.5779227597169612
29,98,6,20,0,0.680704296256492
29,99,6,20,0,0.6873600686751448
29,100,6,20,0,0.6458488824770219
30,31,6,7,0,0.6402448065762969
30,32,6,7,0,0.69392931900168
30,33,6,7,0,0.645149945249351
30,34,6,7,0,0.5957376618441907
30,35,6,7,0,0.5723371371003958
30,36,6,8,0,0.6510593069662411
30,37,6,8,0,0.5767340237887479
30,38,6,8,0,0.6011941597443272
30,39,6,8,0,0.550227262174665
30,40,6,8,0,0.7288936833103122
30,41,6,9,0,0.669319716128708
30,42,6,9,0,0.5870215452049921
30,43,6,9,0,0.6276028343534417
30,44,6,9,0,0.5900814368483633
30,45,6,9,0,0.6985243597519557
30,46,6,10,0,0.640242267467542
30,47,6,10,0,0.6002182774057909
30,48,6,10,0,0.6200659432407335
30,49,6,10,0,0.6036464085738109
30,50,6,10,0,0.6063949987321398
30,51,6,11,0,0.6310474099229286
30,52,6,11,0,0.7265132045134042
30,53,6,11,0,0.606330649497745
30,54,6,11,0,0.6536070121509634
30,55,6,11,0,0.5169616648784409
30,56,6,12,0,0.5896468054653257
30,57,6,12,0,0.5906730214789061
30,58,6,12,0,0.657899432386968
30,59,6,12,0,0.584524211777182
30,60,6,12,0,0.6163303657078162
30,61,6,13,0,0.639637128870614
30,62,6,13,0,0.6457701287882551
30,63,6,13,0,0.5649820887820317
30,64,6,13,0,0.6358633460602425
30,65,6,13,0,0.6159672113722698
30,66,6,14,0,0.585260384371331
30,67,6,14,0,0.6413458653439845
30,68,6,14,0,0.7046898917049962
30,69,6,14,0,0.564549136064387
30,70,6,14,0,0.5911026294472997
30,71,6,15,0,0.6841756009132021
30,72,6,15,0,0.5483368878973842
30,73,6,15,0,0.6242220052838329
30,74,6,15,0,0.6540988120443154
30,75,6,15,0,0.5647589364645325
30,76,6,16,0,0.6224728253363057
30,77,6,16,0,0.6781693438899645
30,78,6,16,0,0.6129034239680152
30,79,6,16,0,0.5291038498323168
30,80,6,16,0,0.7114774495516816
30,81,6,17,0,0.5805045632243768
30,82,6,17,0,0.5864780529292193
30,83,6,17,0,0.63097933787781
30,84,6,17,0,0.6576714580389558
30,85,6,17,0,0.6779885774973423
30,86,6,18,0,0.646641428963423
30,87,6,18,0,0.5488974610866414
30,88,6,18,0,0.6327779210087037
30,89,6,18,0,0.6188495467179935
30,90,6,18,0,0.5949979943309612
30,91,6,19,0,0.6790726403374534
30,92,6,19,0,0.6087347530418155
30,93,6,19,0,0.6073830242198972
30,94,6,19,0,0.5899385735568685
30,95,6,19,0,0.6708477734200542
30,96,6,20,0,0.6638364041088123
30,97,6,20,0,0.6103813292157519
30,98,6,20,0,0.614923699332546
30,99,6,20,0,0.6112752704376533
30,100,6,20,0,0.5997551126314011
31,32,7,7,1,0.6223626748566451
31,33,7,7,1,0.5998293520853658
31,34,7,7,1,0.6225036896800896
31,35,7,7,1,0.6023286394125051
31,36,7,8,0,0.6278731247588205
31,37,7,8,0,0.622741175047514
31,38,7,8,0,0.6645824419771134
31,39,7,8,0,0.6502640730944156
31,40,7,8,0,0.6616122476918225
31,41,7,9,0,0.7119725620104758
31,42,7,9,0,0.679282335050311
31,43,7,9,0,0.6301036570102403
31,44,7,9,0,0.6088928550880461
31,45,7,9,0,0.6534511003258734
31,46,7,10,0,0.6704224365234179
31,47,7,10,0,0.6399012431286498
31,48,7,10,0,0.6838486904921801
31,49,7,10,0,0.7023972469174359
31,50,7,10,0,0.6438790418941436
31,51,7,11,0,0.6553161389920603
31,52,7,11,0,0.6982283341749579
31,53,7,11,0,0.656026366009426
31,54,7,11,0,0.6839032604667374
31,55,7,11,0,0.6374491400397662
31,56,7,12,0,0.6952811367976767
31,57,7,12,0,0.6021740301168941
31,58,7,12,0,0.5793448600982276
31,59,7,12,0,0.6518905659232104
31,60,7,12,0,0.698561959135976
31,61,7,13,0,0.6352801990490407
31,62,7,13,0,0.7287053328811703
31,63,7,13,0,0.6189780670057019
31,64,7,13,0,0.6903622942272702
31,65,7,13,0,0.5904714916462144
31,66,7,14,0,0.6838661548953502
31,67,7,14,0,0.6403524768202401
31,68,7,14,0,0.6752574811798276
31,69,7,14,0,0.6146782683926546
31,70,7,14,0,0.6810482964353184
31,71,7,15,0,0.6875357310675252
31,72,7,15,0,0.6316184511680047
31,73,7,15,0,0.6292248918766516
31,74,7,15,0,0.6400286359851306
31,75,7,15,0,0.6740277393548532
31,76,7,16,0,0.623569899355006
31,77,7,16,0,0.7263487223142551
31,78,7,16,0,0.630341716668396
31,79,7,16,0,0.6789847919911737
31,80,7,16,0,0.6461511100698623
31,81,7,17,0,0.6352419004098642
31,82,7,17,0,0.6604091813452757
31,83,7,17,0,0.6978598537191476
31,84,7,17,0,0.608822070687148
31,85,7,17,0,0.6894505687200774
31,86,7,18,0,0.6125558952284458
31,87,7,18,0,0.6193874267719518
31,88,7,18,0,0.6326506114411871
31,89,7,18,0,0.7021065223380634
31,90,7,18,0,0.7106774373556491
31,91,7,19,0,0.665078952385043
31,92,7,19,0,0.7023052732652622
31,93,7,19,0,0.6434262108432037
31,94,7,19,0,0.6234548501893042
31,95,7,19,0,0.6478963718412537
31,96,7,20,0,0.6307447820712072
31,97,7,20,0,0.6349991997895502
31,98,7,20,0,0.6434088548827162
31,99,7,20,0,0.68578425096341
31,100,7,20,0,0.6573636711022945
32,33,7,7,1,0.6290500051219652
32,34,7,7,1,0.6719663669538771
32,35,7,7,1,0.6056761824962872
32,36,7,8,0,0.7155800666272504
32,37,7,8,0,0.6746295584810567
32,38,7,8,0,0.6672195385025603
32,39,7,8,0,0.6067814341106338
32,40,7,8,0,0.6721769703622088
32,41,7,9,0,0.6732623238191391
32,42,7,9,0,0.6535492677985661
32,43,7,9,0,0.687723295221911
32,44,7,9,0,0.6470070319241507
32,45,7,9,0,0.7300293354064759
32,46,7,10,0,0.6922870344820182
32,47,7,10,0,0.6644329564542524
32,48,7,10,0,0.6293623038127871
32,49,7,10,0,0.6564495914981892
32,50,7,10,0,0.687503564682758
32,51,7,11,0,0.693511419240965
32,52,7,11,0,0.6667858138397038
32,53,7,11,0,0.6656202975606491
32,54,7,11,0,0.6882010427297521
32,55,7,11,0,0.6347402027127226
32,56,7,12,0,0.6271791680809513
32,57,7,12,0,0.7501768673431171
32,58,7,12,0,0.6094603879170919
32,59,7,12,0,0.6714282983936637
32,60,7,12,0,0.6597813179825114
32,61,7,13,0,0.7440307615020727
32,62,7,13,0,0.6381079271698432
32,63,7,13,0,0.6235365774101456
32,64,7,13,0,0.671938673173273
32,65,7,13,0,0.7377660169717283
32,66,7,14,0,0.6739251384543511
32,67,7,14,0,0.6986607062796621
32,68,7,14,0,0.6945253470175968
32,69,7,14,0,0.6720805641862588
32,70,7,14,0,0.6160348043201263
32,71,7,15,0,0.6435288781399741
32,72,7,15,0,0.6886130017904287
32,73,7,15,0,0.6838077343654511
32,74,7,15,0,0.6486407286116378
32,75,7,15,0,0.6490077945303347
32,76,7,16,0,0.6579100478270796
32,77,7,16,0,0.7088913894990838
32,78,7,16,0,0.650184072620965
32,79,7,16,0,0.6037068308293052
32,80,7,16,0,0.7484755700383734
32,81,7,17,0,0.6861477544609353
32,82,7,17,0,0.6580140077462564
32,83,7,17,0,0.7166399935384418
32,84,7,17,0,0.6261160994079569
32,85,7,17,0,0.6741236710314842
32,86,7,18,0,0.6637617700533034
32,87,7,18,0,0.6436712379101017
32,88,7,18,0,0.6771744421360855
32,89,7,18,0,0.6853222573406537
32,90,7,18,0,0.6869665398737165
32,91,7,19,0,0.699498179427555
32,92,7,19,0,0.6608705212965558
32,93,7,19,0,0.6572311096199218
32,94,7,19,0,0.6620559890185529
32,95,7,19,0,0.7070695484644438
32,96,7,20,0,0.7665583845097584
32,97,7,20,0,0.6085329676613636
32,98,7,20,0,0.669321658715486
32,99,7,20,0,0.6731640342571727
32,100,7,20,0,0.6859020139628819
33,34,7,7,1,0.6152376479712252
33,35,7,7,1,0.5850203769211053
33,36,7,8,0,0.7111611265620892
33,37,7,8,0,0.6316811735745245
33,38,7,8,0,0.6281587713905968
33,39,7,8,0,0.6606736521576858
33,40,7,8,0,0.595510291255239
33,41,7,9,0,0.5911588844989839
33,42,7,9,0,0.6457677001927375
33,43,7,9,0,0.6759023989340784
33,44,7,9,0,0.6581307409203105
33,45,7,9,0,0.6687679901435888
33,46,7,10,0,0.5897131792706891
33,47,7,10,0,0.6635413724108161
33,48,7,10,0,0.6002110390883741
33,49,7,10,0,0.6529866858716452
33,50,7,10,0,0.726000184098571
33,51,7,11,0,0.7149028501530158
33,52,7,11,0,0.657167339185008
33,53,7,11,0,0.6174881172601767
33,54,7,11,0,0.6671673594538094
33,55,7,11,0,0.5974194045282762
33,56,7,12,0,0.6259350815812899
33,57,7,12,0,0.6276307364163958
33,58,7,12,0,0.6252856073720952
33,59,7,12,0,0.6582615767397858
33,60,7,12,0,0.649849887875712
33,61,7,13,0,0.6070391218631677
33,62,7,13,0,0.635565713769632
33,63,7,13,0,0.6938697156441304
33,64,7,13,0,0.6728643897312099
33,65,7,13,0,0.6371675038224964
33,66,7,14,0,0.6413494275772643
33,67,7,14,0,0.7449796280175169
33,68,7,14,0,0.6402783430892462
33,69,7,14,0,0.6111156014868588
33,70,7,14,0,0.5926267164161697
33,71,7,15,0,0.5935617706076307
33,72,7,15,0,0.6550445717167369
33,73,7,15,0,0.6424553543006073
33,74,7,15,0,0.7393488831916881
33,75,7,15,0,0.6321712341850804
33,76,7,16,0,0.7091422744918836
33,77,7,16,0,0.5995056578012006
33,78,7,16,0,0.6535668077014605
33,79,7,16,0,0.6313009145013739
33,80,7,16,0,0.6129752617290909
33,81,7,17,0,0.6389367399985066
33,82,7,17,0,0.6153529653884
33,83,7,17,0,0.6507091639396205
33,84,7,17,0,0.7397494826404061
33,85,7,17,0,0.6367470085957514
33,86,7,18,0,0.6703001723590254
33,87,7,18,0,0.6254242043603331
33,88,7,18,0,0.640167099225327
33,89,7,18,0,0.6305312431899228
33,90,7,18,0,0.6572091485042861
33,91,7,19,0,0.6287130922261381
33,92,7,19,0,0.6157970613908221
33,93,7,19,0,0.6613739683095081
33,94,7,19,0,0.6537666882867139
33,95,7,19,0,0.6708112900935679
33,96,7,20,0,0.6459575304680371
33,97,7,20,0,0.6519472372079806
33,98,7,20,0,0.6370705002974398
33,99,7,20,0,0.6126283819553956
33,100,7,20,0,0.6999191421285993
34,35,7,7,1,0.6312033502531984
34,36,7,8,0,0.6621559047154342
34,37,7,8,0,0.7538933119546114
34,38,7,8,0,0.7573982172352458
34,39,7,8,0,0.6556368661535866
34,40,7,8,0,0.6317307377829862
34,41,7,9,0,0.7238983298560355
34,42,7,9,0,0.7371849487444111
34,43,7,9,0,0.7130734583985912
34,44,7,9,0,0.6274707400341193
34,45,7,9,0,0.6697155309071768
34,46,7,10,0,0.6840511628897555
34,47,7,10,0,0.6636375180568044
34,48,7,10,0,0.7631971722728169
34,49,7,10,0,0.708195580069399
34,50,7,10,0,0.6377642139993593
34,51,7,11,0,0.6250831026457344
34,52,7,11,0,0.6229297535345688
34,53,7,11,0,0.7428085553020303
34,54,7,11,0,0.7465813852278419
34,55,7,11,0,0.6996984694410878
34,56,7,12,0,0.7433772380601228
34,57,7,12,0,0.6922793531086081
34,58,7,12,0,0.5464110477216377
34,59,7,12,0,0.8311542257351825
34,60,7,12,0,0.6445959861914007
34,61,7,13,0,0.7034623279715877
34,62,7,13,0,0.6447274837530932
34,63,7,13,0,0.5920247964732686
34,64,7,13,0,0.7337634840544316
34,65,7,13,0,0.7168928190214658
34,66,7,14,0,0.7361124349760899
34,67,7,14,0,0.6723293997512829
34,68,7,14,0,0.6817624484657174
34,69,7,14,0,0.6598667558829925
34,70,7,14,0,0.7101580447390498
34,71,7,15,0,0.5957632211452987
34,72,7,15,0,0.6814317318733542
34,73,7,15,0,0.7208301547402947
34,74,7,15,0,0.7129107941801351
34,75,7,15,0,0.7190690406868179
34,76,7,16,0,0.6562368665533007
34,77,7,16,0,0.6610686976833168
34,78,7,16,0,0.7276411574308624
34,79,7,16,0,0.6244734454257823
34,80,7,16,0,0.7238142743302289
34,81,7,17,0,0.6627467280435484
34,82,7,17,0,0.6501270799791072
34,83,7,17,0,0.7724697364509774
34,84,7,17,0,0.731805081465152
34,85,7,17,0,0.6482965515592959
34,86,7,18,0,0.6238648970761133
34,87,7,18,0,0.7597946249284379
34,88,7,18,0,0.6707727661134752
34,89,7,18,0,0.71753232915985
34,90,7,18,0,0.6884779445071961
34,91,7,19,0,0.6921008278581177
34,92,7,19,0,0.6394584850237616
34,93,7,19,0,0.741739858321943
34,94,7,19,0,0.7001249101736308
34,95,7,19,0,0.6820182960551778
34,96,7,20,0,0.6982797030192434
34,97,7,20,0,0.6157797971982348
34,98,7,20,0,0.7539871606666173
34,99,7,20,0,0.7561835410429361
34,100,7,20,0,0.6559926176481407
35,36,7,8,0,0.6328397543457727
35,37,7,8,0,0.6796309668165704
35,38,7,8,0,0.6298110874309945
35,39,7,8,0,0.6502406547600367
35,40,7,8,0,0.6525274533216079
35,41,7,9,0,0.5987127877570304
35,42,7,9,0,0.6784693014412
35,43,7,9,0,0.7158534629747617
35,44,7,9,0,0.5658078394385844
35,45,7,9,0,0.7121206906049877
35,46,7,10,0,0.720053709119761
35,47,7,10,0,0.7082439968028234
35,48,7,10,0,0.66519382228357
35,49,7,10,0,0.5695316424083451
35,50,7,10,0,0.5849293369218955
35,51,7,11,0,0.6230094058838019
35,52,7,11,0,0.5910517810271692
35,53,7,11,0,0.7176088835301658
35,54,7,11,0,0.6631345238656914
35,55,7,11,0,0.6955020484350061
35,56,7,12,0,0.6329323131417024
35,57,7,12,0,0.7074564066316695
35,58,7,12,0,0.5317777281894895
35,59,7,12,0,0.6666124801298418
35,60,7,12,0,0.663311286488038
35,61,7,13,0,0.6277702653565029
35,62,7,13,0,0.6280946353014957
35,63,7,13,0,0.6547621089651767
35,64,7,13,0,0.658380093383494
35,65,7,13,0,0.63491466494904
35,66,7,14,0,0.6468562997015516
35,67,7,14,0,0.6216204214273668
35,68,7,14,0,0.6220780476807393
35,69,7,14,0,0.7113927228302397
35,70,7,14,0,0.6227968497051568
35,71,7,15,0,0.6321673406042232
35,72,7,15,0,0.7008482544921159
35,73,7,15,0,0.6540715476459997
35,74,7,15,0,0.5696849586736576
35,75,7,15,0,0.6819642619103329
35,76,7,16,0,0.597171522906804
35,77,7,16,0,0.617659162570808
35,78,7,16,0,0.736581701932167
35,79,7,16,0,0.6812410753039241
35,80,7,16,0,0.6268715202783208
35,81,7,17,0,0.6767074136894443
35,82,7,17,0,0.6827264926124965
35,83,7,17,0,0.7026365359274553
35,84,7,17,0,0.6187411161256308
35,85,7,17,0,0.6070370739543164
35,86,7,18,0,0.5702842403596056
35,87,7,18,0,0.7044093133114115
35,88,7,18,0,0.6903369596435405
35,89,7,18,0,0.6098708152538335
35,90,7,18,0,0.6769447767806859
35,91,7,19,0,0.5976341114374943
35,92,7,19,0,0.621783162773915
35,93,7,19,0,0.6800429264560207
35,94,7,19,0,0.6507151757570446
35,95,7,19,0,0.7222770285234785
35,96,7,20,0,0.642386288425419
35,97,7,20,0,0.6406387431982082
35,98,7,20,0,0.71382632496061
35,99,7,20,0,0.6391566758445629
35,100,7,20,0,0.602107821649404
36,37,8,8,1,0.608867564669556
36,38,8,8,1,0.6394088117953931
36,39,8,8,1,0.5755282796132971
36,40,8,8,1,0.6075313035698324
36,41,8,9,0,0.6136874378487704
36,42,8,9,0,0.7307777588604583
36,43,8,9,0,0.6950037273980465
36,44,8,9,0,0.6224023899979056
36,45,8,9,0,0.6692733406239686
36,46,8,10,0,0.6144484265458938
36,47,8,10,0,0.6753901243636491
36,48,8,10,0,0.6453338972478908
36,49,8,10,0,0.6491268197073103
36,50,8,10,0,0.6784173834018244
36,51,8,11,0,0.6291237885272878
36,52,8,11,0,0.6775658192948193
36,53,8,11,0,0.6143685451680496
36,54,8,11,0,0.7177418566388077
36,55,8,11,0,0.6761359494113759
36,56,8,12,0,0.6692774170747233
36,57,8,12,0,0.6843774043335495
36,58,8,12,0,0.6114679386481336
36,59,8,12,0,0.6781008949555856
36,60,8,12,0,0.6092010900609035
36,61,8,13,0,0.7028122662121953
36,62,8,13,0,0.6417163677221625
36,63,8,13,0,0.625251148205809
36,64,8,13,0,0.7031510168916024
36,65,8,13,0,0.7004398076549934
36,66,8,14,0,0.6740030726728222
36,67,8,14,0,0.6641776628683885
36,68,8,14,0,0.6815484528342095
36,69,8,14,0,0.6857479774650194
36,70,8,14,0,0.5963025517369696
36,71,8,15,0,0.6122418829293748
36,72,8,15,0,0.7077799390602683
36,73,8,15,0,0.6965117887555663
36,74,8,15,0,0.6508049822424626
36,75,8,15,0,0.7095010572035262
36,76,8,16,0,0.642574472900574
36,77,8,16,0,0.6668899839717499
36,78,8,16,0,0.6561705939723214
36,79,8,16,0,0.6695482296495269
36,80,8,16,0,0.6997852373587874
36,81,8,17,0,0.6210616055299092
36,82,8,17,0,0.669050074927614
36,83,8,17,0,0.726790003314095
36,84,8,17,0,0.6526953854761606
36,85,8,17,0,0.6759688029622923
36,86,8,18,0,0.6322125450964411
36,87,8,18,0,0.6499236165170312
36,88,8,18,0,0.6677575077266836
36,89,8,18,0,0.6541845115159057
36,90,8,18,0,0.708798853143572
36,91,8,19,0,0.6782599870716837
36,92,8,19,0,0.6415118584087987
36,93,8,19,0,0.6769674894261895
36,94,8,19,0,0.6264377903174396
36,95,8,19,0,0.738520252461887
36,96,8,20,0,0.6646673897054205
36,97,8,20,0,0.6425258623156183
36,98,8,20,0,0.6713277918087875
36,99,8,20,0,0.6725745597680761
36,100,8,20,0,0.6549525920429655
37,38,8,8,1,0.6532949998530786
37,39,8,8,1,0.6266652316313395
37,40,8,8,1,0.6116975461782175
37,41,8,9,0,0.6655094900721639
37,42,8,9,0,0.6351046432599006
37,43,8,9,0,0.7450234108236276
37,44,8,9,0,0.6297775913778749
37,45,8,9,0,0.6854948336017948
37,46,8,10,0,0.7219033247995831
37,47,8,10,0,0.636742953740949
37,48,8,10,0,0.6380595385856249
