null_rep	spectrum_cosine	distance_wasserstein	anisotropy_wasserstein
965	0.5894273724711157	0.18371527635286433	0.0909524639415942
966	0.5761990295727176	0.1846273331962728	0.08979859737826627
967	0.5740730436006415	0.17505242057069606	0.08315554351059401
968	0.5924666051878682	0.18207361252951942	0.08766159112635401
969	0.5880996902576738	0.17863134398365593	0.09064618306860965
970	0.5752810649432555	0.17816949428233322	0.08951159642735723
971	0.5785362002370356	0.1775816571836341	0.08377589737189345
972	0.5849949595396814	0.17998382359655857	0.09000681905584976
973	0.5902780957354066	0.17795432307199646	0.08761102447693424
974	0.5766720757867481	0.1802479038890222	0.08656872394163212
975	0.5728797765171847	0.1789111917938958	0.09068777737789852
976	0.5800412182678188	0.17684087659532122	0.09169183055658897
977	0.5816670836560084	0.17853801777464595	0.09091581317812306
978	0.5837634413159175	0.18239387583043232	0.08983103986807045
979	0.5846710328784395	0.18025828215554723	0.09261000851718067
980	0.5679323684540848	0.18672547735633982	0.09011206530324324
981	0.5823350806943337	0.1825911536734189	0.0896193804493537
982	0.5748582915169527	0.1747977171308056	0.08576708578141068
983	0.5770927486988733	0.18149280389753372	0.08872998958950212
984	0.5775140835287293	0.18202546932451186	0.08784891323188333
985	0.5747675665074751	0.18032196784180188	0.09354996169603848
986	0.5832942239814808	0.1801061040233871	0.08518270232014878
987	0.5701763499291128	0.17954384620520605	0.08332050288593064
988	0.5840461358154496	0.18055175047738412	0.08536234425542706
989	0.5844854300616842	0.1804710543570911	0.08594305815745452
990	0.5896395980232074	0.18816412150423673	0.08836055312768917
991	0.5743880776698467	0.18047762586364405	0.08763595569659638
992	0.5869609112038975	0.17850562614172177	0.08275577452600534
993	0.5798274049481137	0.18023062924963187	0.08410136124716343
994	0.5834731801851373	0.18680112996858333	0.09062220717812242
995	0.5761815511153714	0.1783556545817904	0.087464961011006
996	0.5867814676205024	0.18376944627748104	0.086104260080593
997	0.5833066837384914	0.1756236417654534	0.0930095660842654
998	0.5830100104054519	0.18473002229064495	0.08766293144777217
999	0.5794146918216698	0.18160532463565462	0.08681521538633502
1000	0.5777144193303122	0.18363592797544204	0.08880205894072986
