i,j,overlap,same_repeat
34,39,0.6590695991451747,0
34,40,0.624790169664599,0
34,41,0.7010429597471887,0
34,42,0.7210962824377347,0
34,43,0.5896009075993257,0
34,44,0.7193105751991701,0
34,45,0.7273541542617352,0
34,46,0.7291413380396898,0
34,47,0.6771377342905006,0
34,48,0.6299101972760646,0
34,49,0.6361179206570652,0
34,50,0.6451106034056578,0
34,51,0.6427561359869834,0
34,52,0.7317593460928364,0
34,53,0.6290220699980819,0
34,54,0.7342414999234117,0
34,55,0.6890308416060904,0
34,56,0.7190785351486545,0
34,57,0.5310833179318116,0
34,58,0.6563783480361689,0
34,59,0.6432132797597296,0
34,60,0.6485048583317741,0
34,61,0.6449206275069813,0
34,62,0.7209666988971941,0
34,63,0.6686266588534966,0
34,64,0.6794254898285742,0
34,65,0.706239707355012,0
34,66,0.63523682949992,0
34,67,0.6275380908609374,0
34,68,0.7629626770181415,0
34,69,0.6174468040027765,0
34,70,0.6581629862570052,0
34,71,0.7040585055096518,0
34,72,0.6654814715318287,0
34,73,0.606187339585833,0
34,74,0.7279243019610291,0
34,75,0.6190232325899229,0
34,76,0.6097485089524102,0
34,77,0.7450815495484355,0
34,78,0.7277467891556854,0
34,79,0.6735385245240149,0
34,80,0.6741609523372175,0
34,81,0.6804630797195675,0
34,82,0.6994435488217403,0
34,83,0.6099275901814203,0
34,84,0.6557797574244277,0
34,85,0.5817207768380652,0
34,86,0.6965214381886201,0
34,87,0.7371062140900624,0
34,88,0.6262606944237441,0
34,89,0.7017295609790427,0
34,90,0.6207897081512519,0
34,91,0.6381856866005747,0
34,92,0.7232520183138087,0
34,93,0.6334626152681052,0
34,94,0.716978799852914,0
34,95,0.6775633448990673,0
34,96,0.6723151778112608,0
34,97,0.7173096903999344,0
34,98,0.6359005060985511,0
34,99,0.5995363828031752,0
35,36,0.6636691085045168,1
35,37,0.6688886651811063,1
35,38,0.6164770192083031,1
35,39,0.6041400599706948,1
35,40,0.6484036512564272,0
35,41,0.692233906677743,0
35,42,0.7301229614652631,0
35,43,0.676046420312847,0
35,44,0.6722799402900131,0
35,45,0.6535385358781767,0
35,46,0.7350215678014395,0
35,47,0.7015754609112126,0
35,48,0.6394128513699295,0
35,49,0.7256431060142301,0
35,50,0.6293643106486798,0
35,51,0.6765189810506684,0
35,52,0.6547710969546938,0
35,53,0.6781818110797273,0
35,54,0.7437946263787145,0
35,55,0.6950073629720706,0
35,56,0.6686952952976162,0
35,57,0.6241228494691087,0
35,58,0.6914478747201567,0
35,59,0.6439070197890555,0
35,60,0.74254304113975,0
35,61,0.6211556945500709,0
35,62,0.6447950018654249,0
35,63,0.7260302153402747,0
35,64,0.6917378307215509,0
35,65,0.6851181766460859,0
35,66,0.6961686924299095,0
35,67,0.649709842818915,0
35,68,0.7359426155621369,0
35,69,0.6216750713025401,0
35,70,0.6393857793317403,0
35,71,0.6909155359863068,0
35,72,0.7034137354122418,0
35,73,0.6629751454084505,0
35,74,0.7095102032743981,0
35,75,0.6543493713360653,0
35,76,0.6507688210922449,0
35,77,0.6779316456537634,0
35,78,0.7122933740312475,0
35,79,0.7004242013646884,0
35,80,0.6022789981068328,0
35,81,0.7017651688783435,0
35,82,0.7035626612437248,0
35,83,0.6839889040684943,0
35,84,0.7210312066990762,0
35,85,0.6762240701717919,0
35,86,0.6689140117435766,0
35,87,0.6612863930906919,0
35,88,0.6895729710186488,0
35,89,0.7034775946567837,0
35,90,0.7096214542078122,0
35,91,0.6333496641352808,0
35,92,0.6514813963891788,0
35,93,0.6827498251325193,0
35,94,0.7411106837739314,0
35,95,0.6770716356888454,0
35,96,0.6761800750186773,0
35,97,0.6786281806032615,0
35,98,0.6696041416571208,0
35,99,0.6847171648495562,0
36,37,0.7148449568161728,1
36,38,0.692116770950358,1
36,39,0.6459374248924747,1
36,40,0.7035159402163425,0
36,41,0.7187018341001634,0
36,42,0.7619761760149526,0
36,43,0.6771175035062131,0
36,44,0.7469837743053602,0
36,45,0.7769313062705236,0
36,46,0.7337180868442603,0
36,47,0.7265804290318161,0
36,48,0.7202047961905453,0
36,49,0.7139033431602022,0
36,50,0.6703543488851113,0
36,51,0.7015526377322643,0
36,52,0.7600771981074296,0
36,53,0.6894860478803435,0
36,54,0.7547924537874126,0
36,55,0.6555329573332529,0
36,56,0.7161315037196172,0
36,57,0.5839421425873932,0
36,58,0.8110288244690571,0
36,59,0.7528468941283264,0
36,60,0.7072177000055537,0
36,61,0.6451586347918399,0
36,62,0.7154373048444825,0
36,63,0.7640343338225701,0
36,64,0.7571641900422296,0
36,65,0.7163271096987199,0
36,66,0.7261168241724504,0
36,67,0.6998730779678923,0
36,68,0.7589791998976432,0
36,69,0.6866938697345585,0
36,70,0.7011154838958148,0
36,71,0.7760851308603368,0
36,72,0.7254220471382355,0
36,73,0.7085598903036946,0
36,74,0.7005672531630716,0
36,75,0.6789812421511987,0
36,76,0.6809573317702508,0
36,77,0.7738224866553007,0
36,78,0.7853862341317808,0
36,79,0.6960203096904363,0
36,80,0.6562090175679389,0
36,81,0.7858334256982314,0
36,82,0.7393720440218317,0
36,83,0.7232340686369525,0
36,84,0.7288766393965217,0
36,85,0.6213273849616497,0
36,86,0.8500846490296932,0
36,87,0.6652361929106266,0
36,88,0.7280345064263611,0
36,89,0.76171202014594,0
36,90,0.6818935812411133,0
36,91,0.6775156966346785,0
36,92,0.7866388574492263,0
36,93,0.702005117268255,0
36,94,0.7438495766444505,0
36,95,0.7726787084615956,0
36,96,0.6732275266095902,0
36,97,0.7629815536436316,0
36,98,0.6893117653621377,0
36,99,0.6759461242332122,0
37,38,0.6613460421915575,1
37,39,0.6191528914480834,1
37,40,0.7474979256298391,0
37,41,0.7351594273837525,0
37,42,0.7240109312348494,0
37,43,0.6279458948522733,0
37,44,0.6840259742544238,0
37,45,0.741970198663829,0
37,46,0.7359395911109265,0
37,47,0.7916352149461559,0
37,48,0.6529218571260618,0
37,49,0.6864089627882297,0
37,50,0.6509744319300196,0
37,51,0.7228109468728615,0
37,52,0.6812492340037064,0
37,53,0.7009718735080583,0
37,54,0.7605141661985212,0
37,55,0.687582960791283,0
37,56,0.7145415296264014,0
37,57,0.5787800370307578,0
37,58,0.791388243366939,0
37,59,0.6932985025876091,0
37,60,0.7413040234008594,0
37,61,0.6848011068088555,0
37,62,0.6859867273648785,0
37,63,0.6975266342732958,0
37,64,0.6890670007685648,0
37,65,0.7205528376219359,0
37,66,0.7110203391813632,0
37,67,0.6939312591967517,0
37,68,0.6881411948030514,0
37,69,0.7215347966495813,0
37,70,0.6867553141754497,0
37,71,0.726461871489579,0
37,72,0.7273840518687056,0
37,73,0.642570597050776,0
37,74,0.7073165258885672,0
37,75,0.6639498916124852,0
37,76,0.6591893641117363,0
37,77,0.7240045128029909,0
37,78,0.7655591935697135,0
37,79,0.7105490194231183,0
37,80,0.6710954366575067,0
37,81,0.7074096527722791,0
37,82,0.7182794670104737,0
37,83,0.6952116774803858,0
37,84,0.7217424405394384,0
37,85,0.627763387766,0
37,86,0.7068889384665238,0
37,87,0.6585102217995684,0
37,88,0.8016356313109757,0
37,89,0.7303868516022565,0
37,90,0.6661001435922571,0
37,91,0.666271149791236,0
37,92,0.6965086395004754,0
37,93,0.7629636276254559,0
37,94,0.7403865490212593,0
37,95,0.7085666734456911,0
37,96,0.681284679334597,0
37,97,0.7184532038589286,0
37,98,0.7319062471644437,0
37,99,0.66964982975549,0
38,39,0.609436820547108,1
38,40,0.7122035049442701,0
38,41,0.6762236331862584,0
38,42,0.7008419478366374,0
38,43,0.6648746197523684,0
38,44,0.6984461683558436,0
38,45,0.6706605172708403,0
38,46,0.7378642670951916,0
38,47,0.688494510933506,0
38,48,0.7300950696918449,0
38,49,0.7342530879683544,0
38,50,0.7784330899399646,0
38,51,0.6596424369844495,0
38,52,0.6912999146985286,0
38,53,0.6399528265645663,0
38,54,0.660017882116444,0
38,55,0.7143957501498647,0
38,56,0.6587223825150224,0
38,57,0.6062857774639876,0
38,58,0.6714229892830896,0
38,59,0.7008571805093768,0
38,60,0.6553861324399854,0
38,61,0.6992046123203075,0
38,62,0.7373096677237041,0
38,63,0.6638083939446249,0
38,64,0.7224694188402194,0
38,65,0.7362905464964704,0
38,66,0.7224111077976872,0
38,67,0.7056514267388236,0
38,68,0.6628998378294618,0
38,69,0.6622304888969162,0
38,70,0.7131673853647171,0
38,71,0.7312947070566098,0
38,72,0.660377134358245,0
38,73,0.6749694721492334,0
38,74,0.6748799283328158,0
38,75,0.7550627924024047,0
38,76,0.6558611709527868,0
38,77,0.7146153162987633,0
38,78,0.6872285597132837,0
38,79,0.6773316429183017,0
38,80,0.7456108890749831,0
38,81,0.668080279774952,0
38,82,0.7010624566066839,0
38,83,0.658644108016111,0
38,84,0.6891299906599443,0
38,85,0.6429888078107006,0
38,86,0.6662090018145395,0
38,87,0.7014448617499669,0
38,88,0.6507713752314402,0
38,89,0.7460776508203182,0
38,90,0.6916385375546544,0
38,91,0.7319736608938325,0
38,92,0.6865690155122135,0
38,93,0.7208203250428262,0
38,94,0.6379919991502209,0
38,95,0.7199617226144779,0
38,96,0.6303881811817262,0
38,97,0.6684337917148626,0
38,98,0.6866996730424448,0
38,99,0.7113535783653206,0
39,40,0.6309908771667889,0
39,41,0.6664434059883719,0
39,42,0.6733447403540984,0
39,43,0.6253456833528115,0
39,44,0.7006879596872654,0
39,45,0.706914347372496,0
39,46,0.6844082193283916,0
39,47,0.624133608355123,0
39,48,0.6696162763130792,0
39,49,0.6223931808376719,0
39,50,0.6155272344559393,0
39,51,0.6900273669055961,0
39,52,0.6966691312510226,0
39,53,0.6931097887654967,0
39,54,0.6043411939789939,0
39,55,0.6512080266843576,0
39,56,0.6592128824537994,0
39,57,0.6611392598202757,0
39,58,0.6500599656443925,0
39,59,0.6461273675041278,0
39,60,0.649186798383615,0
39,61,0.6699135685921295,0
39,62,0.688704299422715,0
39,63,0.6734426542583218,0
39,64,0.6170600435767525,0
39,65,0.6635566554336354,0
39,66,0.6689221027354205,0
39,67,0.6649600880846656,0
39,68,0.6565450661455372,0
39,69,0.6562949392833834,0
39,70,0.7019287760579387,0
39,71,0.6200359454927921,0
39,72,0.6589472266272183,0
39,73,0.6384070277593937,0
39,74,0.6589436912179989,0
39,75,0.605254119706493,0
39,76,0.7052765899357296,0
39,77,0.7007105969956571,0
39,78,0.6386945467358468,0
39,79,0.6592059690444902,0
39,80,0.6918649467145639,0
39,81,0.624745695468047,0
39,82,0.690014667603869,0
39,83,0.651089404511035,0
39,84,0.6888876748427952,0
39,85,0.6415735548573516,0
39,86,0.644097171794954,0
39,87,0.7037886717592982,0
39,88,0.6629031643556831,0
39,89,0.6488877643969759,0
39,90,0.6414988269160005,0
39,91,0.6662582072449867,0
39,92,0.6982046556090576,0
39,93,0.6307004209288006,0
39,94,0.6802355535731481,0
39,95,0.6631561899156359,0
39,96,0.7173869647019295,0
39,97,0.6516427504753335,0
39,98,0.6217602934425512,0
39,99,0.5995149921420406,0
40,41,0.6426731820652193,1
40,42,0.6774218036630365,1
40,43,0.6197816160752682,1
40,44,0.669232236432115,1
40,45,0.6707710161889403,0
40,46,0.6884936162011049,0
40,47,0.7712638003136633,0
40,48,0.6711075843332567,0
40,49,0.6816227042045232,0
40,50,0.6940459554980741,0
40,51,0.7034715418861296,0
40,52,0.6472939968312801,0
40,53,0.6543270408940693,0
40,54,0.686400497553308,0
40,55,0.6783010369875039,0
40,56,0.6594387933422285,0
40,57,0.6024955405394379,0
40,58,0.7430548707267663,0
40,59,0.6825595110936062,0
40,60,0.6786199305595861,0
40,61,0.7128639555511838,0
40,62,0.6804622303521699,0
40,63,0.68772769223018,0
40,64,0.6716859246851556,0
40,65,0.6965120520641004,0
40,66,0.6909905628232509,0
40,67,0.6998367660059127,0
40,68,0.6550456552871486,0
40,69,0.682601265641678,0
40,70,0.763758270048848,0
40,71,0.6995224941032863,0
40,72,0.6599640949347902,0
40,73,0.6309657526808768,0
40,74,0.6992630840149736,0
40,75,0.6489321425201682,0
40,76,0.6684845724910646,0
40,77,0.6841158469539956,0
40,78,0.6842072175127335,0
40,79,0.7205176700185201,0
40,80,0.6935094604979991,0
40,81,0.6685704132924137,0
40,82,0.6928169263864008,0
40,83,0.6937809294849879,0
40,84,0.6918784083005525,0
40,85,0.6003499706344526,0
40,86,0.7212116707465936,0
40,87,0.6634974526457866,0
40,88,0.735632393732895,0
40,89,0.7005229628928324,0
40,90,0.721129140545854,0
40,91,0.6569952203457554,0
40,92,0.6677183820590697,0
40,93,0.7395340801907097,0
40,94,0.6638803559777859,0
40,95,0.7235099442233611,0
40,96,0.6258262345970669,0
40,97,0.6796188115439301,0
40,98,0.6986425027892922,0
40,99,0.684631495264662,0
41,42,0.7019780909239456,1
41,43,0.6030224834604158,1
41,44,0.6699699359898078,1
41,45,0.7566759295038212,0
41,46,0.7078278627912264,0
41,47,0.698904095674248,0
41,48,0.7114186559564584,0
41,49,0.6619975230740391,0
41,50,0.6420196210049891,0
41,51,0.6447340017925762,0
41,52,0.7187184266793204,0
41,53,0.773275157550642,0
41,54,0.7233917308281708,0
41,55,0.7222005437921204,0
41,56,0.6881083525195988,0
41,57,0.5418813679575336,0
41,58,0.7552097151265041,0
41,59,0.7145567334491814,0
41,60,0.6710250807486476,0
41,61,0.6717288858662299,0
41,62,0.7038883278594481,0
41,63,0.7382359964367968,0
41,64,0.7114406348691835,0
41,65,0.7514445978121376,0
41,66,0.7195905396590923,0
41,67,0.6364935594707422,0
41,68,0.6877479836002334,0
41,69,0.6665059820872327,0
41,70,0.6733824846881653,0
41,71,0.6960097041055585,0
41,72,0.7404215590736776,0
41,73,0.6864313905791711,0
41,74,0.7188122679937816,0
41,75,0.654435713331792,0
41,76,0.6681070556895613,0
41,77,0.7416319587907614,0
41,78,0.7019505387441096,0
41,79,0.6917448147775108,0
41,80,0.628068338569467,0
41,81,0.7007117124836743,0
41,82,0.8204193860525505,0
41,83,0.6466638457269754,0
41,84,0.7281659002809528,0
41,85,0.6201768750764638,0
41,86,0.706316743447126,0
41,87,0.674023827735678,0
41,88,0.7240870408981006,0
41,89,0.7580916644676681,0
41,90,0.725561438577752,0
41,91,0.7078484021794923,0
41,92,0.6930409761370306,0
41,93,0.6646562673814563,0
41,94,0.7289304180595382,0
41,95,0.6882165721078715,0
41,96,0.6492434844107661,0
41,97,0.7881797559321571,0
41,98,0.7200692374587502,0
41,99,0.6476666175037473,0
42,43,0.6043041572469603,1
42,44,0.6630671938916157,1
42,45,0.7222674184323565,0
42,46,0.8109608382867082,0
42,47,0.7181377268093251,0
42,48,0.6353329331612387,0
42,49,0.7466087376498726,0
42,50,0.6445351263662343,0
42,51,0.7355392635381377,0
42,52,0.7689908322949204,0
42,53,0.6893300536885427,0
42,54,0.7067977213032839,0
42,55,0.6497000298011021,0
42,56,0.7781205855140751,0
42,57,0.6045025651177185,0
42,58,0.7283887709533985,0
42,59,0.6885483499772267,0
42,60,0.6932755571034688,0
42,61,0.6444741552465441,0
42,62,0.7556369936638572,0
42,63,0.772709341678631,0
42,64,0.6920992477420111,0
42,65,0.7106800330833671,0
42,66,0.7323752518097774,0
42,67,0.6988978495362421,0
42,68,0.7828905315285146,0
42,69,0.6352835775952462,0
42,70,0.6642530222648728,0
42,71,0.7446405671965013,0
42,72,0.7385427745488006,0
42,73,0.7040144792655528,0
42,74,0.7454981880621918,0
42,75,0.7257172183387886,0
42,76,0.6575401813815585,0
42,77,0.7562037166683884,0
42,78,0.76878890154286,0
42,79,0.6619024538680398,0
42,80,0.7315555046154454,0
42,81,0.6827066163427742,0
42,82,0.7551827055409638,0
42,83,0.6855235685578825,0
42,84,0.7038695155822188,0
42,85,0.6441612923990323,0
42,86,0.7174990822895851,0
42,87,0.7326037324319078,0
42,88,0.7090043216084969,0
42,89,0.7420692287115338,0
42,90,0.7113481374893031,0
42,91,0.6742570700833129,0
42,92,0.7646555925455685,0
42,93,0.7007087493053608,0
42,94,0.6999495260006089,0
42,95,0.7031944192594861,0
42,96,0.7602539556986712,0
42,97,0.7222317484159002,0
42,98,0.664690221419109,0
42,99,0.6645462843407968,0
43,44,0.6180960410513399,1
43,45,0.6056734908119488,0
43,46,0.6852616240706109,0
43,47,0.6646813911700016,0
43,48,0.6910162789323954,0
43,49,0.6855771266200398,0
43,50,0.6333646341907672,0
43,51,0.6652541988808054,0
43,52,0.6738380719308863,0
43,53,0.6345783990407572,0
43,54,0.6550751383621425,0
43,55,0.6348487690631522,0
43,56,0.6174902414947668,0
43,57,0.6326945178310444,0
43,58,0.6984262064640757,0
43,59,0.6400026266501152,0
43,60,0.7151151826665689,0
43,61,0.6446728499509891,0
43,62,0.6569892837217479,0
43,63,0.6460912671092267,0
43,64,0.6048779579494719,0
43,65,0.6320645125940616,0
43,66,0.6701071185283827,0
43,67,0.6670561732355862,0
43,68,0.6568960034476077,0
43,69,0.6325948185648674,0
43,70,0.6612477746326479,0
43,71,0.643880251598,0
43,72,0.6087734775847828,0
43,73,0.6732070600370272,0
43,74,0.6391999369874501,0
43,75,0.5983204175796427,0
43,76,0.6950212106788269,0
43,77,0.6742089581297428,0
43,78,0.6561545548842105,0
43,79,0.6350374326812821,0
43,80,0.6113049864852643,0
43,81,0.6663086642645311,0
43,82,0.6164208309403582,0
43,83,0.710434790976364,0
43,84,0.682799157726234,0
43,85,0.6999524387908613,0
43,86,0.6665803129278747,0
43,87,0.6132020388634762,0
43,88,0.6562449654351904,0
43,89,0.6436957747605228,0
43,90,0.6196203786069012,0
43,91,0.6515235429504831,0
43,92,0.6537712651320516,0
43,93,0.7001203054503883,0
43,94,0.6477525101148687,0
43,95,0.6890023559344334,0
43,96,0.6686233012323032,0
43,97,0.5942086682509945,0
43,98,0.623440285610432,0
43,99,0.7121967933574038,0
44,45,0.7485575102030921,0
44,46,0.7432564416424432,0
44,47,0.6805631906290853,0
44,48,0.7117515663686061,0
44,49,0.6690324801282722,0
44,50,0.7456002592563757,0
44,51,0.6910075640480668,0
44,52,0.6350414432964768,0
44,53,0.6725617477238629,0
44,54,0.7187815679338072,0
44,55,0.6920227725638146,0
44,56,0.633612306894858,0
44,57,0.6632341494372729,0
44,58,0.674997521268434,0
44,59,0.7052145709727942,0
44,60,0.7066458640827968,0
44,61,0.676493431907029,0
44,62,0.6851870381836778,0
44,63,0.6582207069818058,0
44,64,0.760390352862863,0
44,65,0.7415217189669456,0
44,66,0.6620164353663909,0
44,67,0.7272343191711886,0
44,68,0.7152026086150914,0
44,69,0.6695380046978645,0
44,70,0.7500045385187353,0
44,71,0.7830147120893964,0
44,72,0.6873890064557482,0
44,73,0.6177612636099823,0
44,74,0.6458896868216293,0
44,75,0.6587079386261887,0
44,76,0.6646117590533744,0
44,77,0.6925599782704939,0
44,78,0.7336249920455071,0
44,79,0.7319267536904126,0
44,80,0.6837191679766748,0
44,81,0.7396910327605521,0
44,82,0.7045462998945717,0
44,83,0.6559309198647035,0
44,84,0.723546777500045,0
44,85,0.6101907152710115,0
44,86,0.6796336132572598,0
44,87,0.7237379798585208,0
44,88,0.7153348125089496,0
44,89,0.7313650260810263,0
44,90,0.6536940328748231,0
44,91,0.7011985685394977,0
44,92,0.6481604169855504,0
44,93,0.6587580835395934,0
44,94,0.7935668939970513,0
44,95,0.7511221046795331,0
44,96,0.6743957644031666,0
44,97,0.7416126014612565,0
44,98,0.676747032476142,0
44,99,0.640604218449403,0
45,46,0.6924073598647429,1
45,47,0.6752358551346187,1
45,48,0.6566142166211046,1
45,49,0.6597441952725402,1
45,50,0.6614792790024815,0
45,51,0.6423496423573664,0
45,52,0.7077930819262201,0
45,53,0.7513252992161152,0
45,54,0.7259889904740787,0
45,55,0.6689530846629718,0
45,56,0.7216470738770739,0
45,57,0.548969210536285,0
45,58,0.7551342229002249,0
45,59,0.7612402906578554,0
45,60,0.6921242977077746,0
45,61,0.6420839481780303,0
45,62,0.6950288618556439,0
45,63,0.7250783400184888,0
45,64,0.7326890465978226,0
45,65,0.7045834101508686,0
45,66,0.7169602682626586,0
45,67,0.6911971490138489,0
45,68,0.757579929487875,0
45,69,0.6397123340568078,0
45,70,0.6673578525500842,0
45,71,0.7651606606577854,0
45,72,0.71603039482159,0
45,73,0.65013355996334,0
45,74,0.6847100015948534,0
45,75,0.6294318478281667,0
45,76,0.6892705591534372,0
45,77,0.7369501193827914,0
45,78,0.7452885494733139,0
45,79,0.6982814691554828,0
45,80,0.6553606260507889,0
45,81,0.7567659494946541,0
45,82,0.7650201710425766,0
45,83,0.6483514067667117,0
45,84,0.6941004773191151,0
45,85,0.6104600111333975,0
45,86,0.7578925167166105,0
45,87,0.6450790403748023,0
45,88,0.743570404618522,0
45,89,0.7579720624871609,0
45,90,0.6936250087235292,0
45,91,0.6604508424444069,0
45,92,0.71818406593497,0
45,93,0.6607578722878829,0
45,94,0.7892356005328907,0
45,95,0.7234736371969899,0
45,96,0.6408462809246884,0
45,97,0.7813679340669639,0
45,98,0.7208544820516437,0
45,99,0.6089817360335249,0
46,47,0.7280700764037691,1
46,48,0.6933854738872953,1
46,49,0.6894734700643693,1
46,50,0.6646305446521332,0
46,51,0.7156589457562623,0
46,52,0.7608429016880652,0
46,53,0.7000457776555624,0
46,54,0.7309170251364419,0
46,55,0.6815738772623405,0
46,56,0.7505199083772018,0
46,57,0.6332065243776861,0
46,58,0.7511555984624669,0
46,59,0.6655568659552977,0
46,60,0.7367236026236172,0
46,61,0.6863465234910506,0
46,62,0.7836582589545859,0
46,63,0.7319734712020383,0
46,64,0.7080740683294613,0
46,65,0.729538428851843,0
46,66,0.7065694841483667,0
46,67,0.691828004094066,0
46,68,0.7767472476712908,0
46,69,0.6731336619486517,0
46,70,0.683052494514039,0
46,71,0.7698998405611139,0
46,72,0.7501756297085129,0
46,73,0.6632199474575876,0
46,74,0.7630880951119341,0
46,75,0.6829363450169306,0
46,76,0.6709434467905174,0
46,77,0.7801494941476456,0
46,78,0.770942588395121,0
46,79,0.7124365115048361,0
46,80,0.7363458088321277,0
46,81,0.7117604683373692,0
46,82,0.7326671364590494,0
46,83,0.6695296632644265,0
46,84,0.7821058398183687,0
46,85,0.6220541110636757,0
46,86,0.6967852352885412,0
46,87,0.7724814572291832,0
46,88,0.7522039908811693,0
46,89,0.763276916554761,0
46,90,0.6978686478148415,0
46,91,0.7246644723081038,0
46,92,0.7637307468035857,0
46,93,0.6991554905366812,0
46,94,0.748386015646116,0
46,95,0.7095781532869914,0
46,96,0.7671231136298775,0
46,97,0.7190525132226682,0
46,98,0.6838403942857687,0
46,99,0.6968281098396594,0
47,48,0.6476475331822156,1
47,49,0.6763633083859566,1
47,50,0.6217107130036141,0
47,51,0.7480458247682606,0
47,52,0.6994029434541955,0
47,53,0.7109123565740206,0
47,54,0.7584818784476448,0
47,55,0.6790222533116721,0
47,56,0.6473945371764585,0
47,57,0.6308745240329483,0
47,58,0.7462806488380909,0
47,59,0.7227148153959503,0
47,60,0.7477015970851517,0
47,61,0.7118494647045847,0
47,62,0.6798159227240564,0
47,63,0.7187634060294293,0
47,64,0.6847292336688999,0
47,65,0.701492345844065,0
47,66,0.7051481000364368,0
47,67,0.7136525949644534,0
47,68,0.6996627623137084,0
47,69,0.7193821868594579,0
47,70,0.7239146865843327,0
47,71,0.7157878275471173,0
47,72,0.717277440361678,0
47,73,0.6581076660364684,0
47,74,0.7121987021558149,0
47,75,0.6753454576526807,0
47,76,0.6968037866989286,0
47,77,0.7008790321717941,0
47,78,0.7692365065119217,0
47,79,0.7194704975839878,0
47,80,0.6428364760612146,0
47,81,0.6839968778060453,0
47,82,0.6987524075833529,0
47,83,0.7054075647548284,0
47,84,0.7442295682456587,0
47,85,0.6276372120835426,0
47,86,0.7146004775507087,0
47,87,0.6774260501747447,0
47,88,0.8101155343233788,0
47,89,0.714455116930954,0
47,90,0.6708472133455252,0
47,91,0.6701431579616556,0
47,92,0.6858425799917391,0
47,93,0.768066762373132,0
47,94,0.7343978798147899,0
47,95,0.6972315052937818,0
47,96,0.6783528387495855,0
47,97,0.7291278240655581,0
47,98,0.7145645965505338,0
47,99,0.7121825107022898,0
48,49,0.6193779133948782,1
48,50,0.6897195899802984,0
48,51,0.7136184182299403,0
48,52,0.7028481492407497,0
48,53,0.679512078351313,0
48,54,0.6483707081285224,0
48,55,0.6906354604428051,0
48,56,0.6322509424276598,0
48,57,0.6548766425087803,0
48,58,0.7041224945114029,0
48,59,0.6551771804464459,0
48,60,0.644702431216589,0
48,61,0.7166856860447517,0
48,62,0.6801286169859824,0
48,63,0.7007194436069046,0
48,64,0.7578009141734549,0
48,65,0.6816506645938313,0
48,66,0.673504641728724,0
48,67,0.6993801714246402,0
48,68,0.651958081426645,0
48,69,0.7079680142933733,0
48,70,0.7128730059892328,0
48,71,0.7106529524549925,0
48,72,0.6886880237346311,0
48,73,0.6819653334209845,0
48,74,0.6488956772800001,0
48,75,0.6533617713786988,0
48,76,0.6948493609095354,0
48,77,0.7473057514304948,0
48,78,0.6557657294585015,0
48,79,0.6900976794162559,0
48,80,0.6832560868167304,0
48,81,0.7199182430283362,0
48,82,0.7034703773163236,0
48,83,0.6747337327685702,0
48,84,0.6998523946701665,0
48,85,0.6611277682155419,0
48,86,0.7117845200697803,0
48,87,0.6872565935130714,0
48,88,0.6777664841347468,0
48,89,0.6559822125483378,0
48,90,0.6657574398310298,0
48,91,0.7911306586045526,0
48,92,0.7084839977300066,0
48,93,0.6293309225989976,0
48,94,0.6505481950900439,0
48,95,0.7111661529188763,0
48,96,0.6863137597380851,0
48,97,0.6881594530231947,0
48,98,0.6925245865722585,0
48,99,0.6502282566060725,0
49,50,0.7350175456140435,0
49,51,0.6824044412352257,0
49,52,0.6723425267906005,0
49,53,0.6633331905049039,0
49,54,0.7064835528642568,0
49,55,0.6762904394113551,0
49,56,0.685711737978499,0
49,57,0.5894842371693779,0
49,58,0.7042553023511203,0
49,59,0.6983933829088949,0
49,60,0.7033391539709972,0
49,61,0.648549967030899,0
49,62,0.7050183487116918,0
49,63,0.7220567758243575,0
49,64,0.6480069717508483,0
49,65,0.7117481243659336,0
49,66,0.7814901655766465,0
49,67,0.6711443169596627,0
49,68,0.709128719722317,0
49,69,0.6178085965878792,0
49,70,0.6808951806497041,0
49,71,0.6781698551592703,0
49,72,0.6506679565539957,0
49,73,0.7439258436960299,0
49,74,0.6850217059648623,0
49,75,0.7863902055882531,0
49,76,0.6839319195655508,0
49,77,0.6766008625970292,0
49,78,0.6937710591164219,0
49,79,0.6528239020292184,0
49,80,0.6566760833613481,0
49,81,0.717036553638629,0
49,82,0.6816965949007093,0
49,83,0.7415494658298971,0
49,84,0.6723676732812418,0
49,85,0.7097684763123243,0
49,86,0.6731305653915691,0
49,87,0.6466152967810599,0
49,88,0.6732129222748271,0
49,89,0.7164480786826498,0
49,90,0.7187914193046155,0
49,91,0.6158593825136027,0
49,92,0.6773350622637824,0
49,93,0.7695000309313974,0
49,94,0.67433164518003,0
49,95,0.7357610897891425,0
49,96,0.6589912356829046,0
49,97,0.6414913916651929,0
49,98,0.6480366051876116,0
49,99,0.7686567833250261,0
50,51,0.6391879340393305,1
50,52,0.6260186824906693,1
50,53,0.6117689143620874,1
50,54,0.6246932283691468,1
50,55,0.6999998429797041,0
50,56,0.6265548102647682,0
50,57,0.5946151053966837,0
50,58,0.6542035269896377,0
50,59,0.6695100668205112,0
50,60,0.6521672715739758,0
50,61,0.636967000856479,0
50,62,0.7118687664457275,0
50,63,0.6246267496008779,0
50,64,0.728414508928505,0
50,65,0.736176719166506,0
50,66,0.6938767525493169,0
50,67,0.6779657940391783,0
50,68,0.6524733404131908,0
50,69,0.6194677391064922,0
50,70,0.746532160326747,0
50,71,0.7003739085907945,0
50,72,0.631716537837195,0
