gene	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16
ABCG2	-0.009528072083596968	-0.1015271179369481	0.13198047934131912	-0.020789335884888228	-0.012226734780454884	0.051799363040851094	-0.011807478097553416	0.032444271900908414	0.0385979219354653	0.07862904572033515	-0.11678102676367018	0.03495880139743049	-0.022016338606662016	-0.02577167643788892	-0.05408332545819461	0.019727530543913244
RHAG	0.03760101667034	-0.08910707374162677	0.137217789292347	0.01683770562484058	-0.07715923861277561	-0.019692898112902094	0.032579901978148786	-0.012115350060372714	0.020215037625909805	0.012381933440541337	-0.010546538218555586	0.0562248640439039	0.023237595386547478	-0.00017250396249217292	0.0390960199491499	-0.017243782738198675
MELK	0.08754543766277775	0.004887468198983634	0.02151523436082778	-0.00807299053608452	-0.03416737722792689	0.012720862216600258	0.009602622774449196	0.06813795973412141	-0.09279903608355239	0.0015338108967617862	0.03084641069681543	-0.036621349616449105	-0.011848130546462072	0.028455271462055842	-0.022278668546580446	0.07086119282443686
DDX60	-0.02326458579457067	0.11989800861331505	0.12137141873903319	0.058503211145619946	-0.00991079176934526	-0.04301166775468106	-0.004645099949873515	0.052253684538960087	0.02488177219070674	0.027653513537699313	-0.0477261849853811	-0.02234688740423758	0.0051910385481224895	0.029016780341167992	-0.0057813342508959914	-0.0005533970307194211
GZMA	-0.0630904058755746	0.01666810853881001	0.027978805341289586	-0.08272271511896982	0.048977252415685846	-0.15841921735411169	0.051855399491893966	0.1792475458445035	0.023681863834199308	-0.06037794236466035	-0.04503240770338842	0.08336105758844475	-0.08376062781440491	0.039826266113625955	0.03513279892015318	0.0436141832041606
GZMH	-0.05682538772256932	0.021453265139697315	-0.0029503038480460405	-0.020517052374510333	0.0602762456908732	-0.0907590242329885	0.08404449402338013	0.15357486364029593	-0.035138470886331576	-0.1992314804062916	-0.019191437952481717	0.2095348306796838	-0.09527037181155244	-0.03448048465129106	0.07191807696616004	0.043107064469136064
USP9Y	-0.0007747610626041478	0.0619924668729793	0.014402864321879127	-0.0618759379612148	-0.03449449177843381	-0.01578372170287698	0.3344023740485865	-0.16323921663103658	-0.0073088315085893365	0.08147243776797469	0.00265238469859751	0.0631251476954024	0.07711089923820869	0.09728611257474182	0.03181186282850672	0.0009836672580456403
YPEL4	0.006520502798833878	-0.10450180050997866	0.13365243611944658	0.025198166021562014	-0.03522364824349877	-0.02815413215850316	0.04112550413803622	-0.0004289187772342038	-0.02395621745385244	-0.018363640484105527	-0.018768412368862803	0.016748669228891448	0.02392122445416414	-0.01392219627122941	0.030856644405067322	-0.028588787115805914
TFF3	0.0749531898276419	0.041428552565335605	-0.01723041917792488	-0.021231079857411392	0.043614455015087476	-0.009423412139199089	-0.13691400969762388	-0.054122652216623615	-0.034201784315870135	0.008954069435297364	0.04694930842591677	0.051015185435815846	0.022700642662820795	0.036998695734578604	0.04111842884164848	0.05654603859874416
CD1D	-0.04617960093238728	0.041199771699134025	-0.021985319492172736	-0.07662882626721428	0.0740550825671452	0.248844756337181	0.05598166151223554	0.10468041277382772	0.09384778313755918	-0.039700175587336364	-0.03307112702338931	-0.030888848973738822	0.0626850760515337	0.05615897959364156	0.0376614638510457	0.03857167729797789
RAB13	0.0902440438529473	-0.004832038323100901	0.0029396626477193894	-0.0031067661072629086	0.07151118119058467	0.02704773606864482	0.03462691909712644	-0.001623000580754223	0.02923054160305593	-0.026902659776562907	0.011104046189386941	-0.019617661755802103	-0.004192047610055157	-0.044262567839868996	-0.02225720750085018	0.01490818215095495
NUSAP1	0.09038763223620833	0.0045236493861696685	0.022179198047590665	-0.0030202428810156153	-0.019187591963478665	0.005101531605051882	0.021878642415893938	0.07071791706455456	-0.07721582921756127	-0.03009742947917409	0.022770860328317762	0.019691394697084575	0.0038760760338304007	-0.000408776444267313	-0.006656448351675226	0.008777458635772166
TUBB2A	-0.023120760155597282	-0.06260367282197278	0.040463032816740206	0.0010593570649956978	0.06176580848119698	-0.030380487114936388	0.0511283119217048	-0.08597860404723617	0.04041056384556505	-0.04489176303926674	-0.019119655936853202	-0.09983296158627769	0.2256344834404858	-0.0221832591827633	-0.08589857320089357	0.17247303216771734
LTF	0.07635758589261399	0.02288530065149806	0.0065694407966434935	-0.031147950757609084	0.13146564691022397	-0.056691144526902784	0.019471854290959115	-0.03487986357684181	0.04781763438054743	-0.012647305950929512	0.003416221404539609	-0.0308383913194994	0.014822527577400517	0.025566462162089246	-0.003109462160694444	-0.07280285954467748
GMNN	0.08794449275623245	0.020159383799754273	0.023844433434739465	-0.008712563289572211	-0.060575450082464496	-0.03260328952740949	0.025741480541466667	0.05700015430035747	0.025984608839364157	-0.012198011360402172	0.013158414795266487	-0.0532793479978243	0.028575047402872564	0.017137607122490933	0.027075072983785347	0.054470777323406556
HEY1	0.01585244260446389	-0.03718398791179117	-0.014222105966901684	0.019880150784487325	0.046476940230256863	0.1905322919647284	-0.0173072424131726	0.1029937482249163	-0.028247120662154308	0.1447755197499159	-0.08577844373872548	0.1909508424273066	0.08270887878920911	-0.00461206070495112	-0.006091137809533788	0.049238025093206475
CCNA2	0.08874046571000095	0.012118488682362559	0.019419811207273048	0.0029584982391255613	-0.045449838813428255	0.017401182041383818	0.011400914182376985	0.060048132588164126	-0.07968643176911519	0.004481907986477593	0.03702263155196847	0.007170538279251077	0.020802278552289777	-0.03722739208879513	0.04074457316591763	0.037372334651611626
GPR34	0.014707922034553714	-0.06224322682030528	-0.08135802011291662	0.07346066478155344	0.03919876037559192	-0.013583291132362922	0.07102390731690175	0.15541741076823856	0.17349072500005228	0.18631854886812918	-0.08386572466497397	0.07790877493534673	0.04725172372259926	-0.11087464098519728	0.06104733316525262	0.1815588401059051
TSPAN5	-0.03491570291101166	-0.11793535096857061	0.08634181322971067	-0.06860186294118004	0.07656059000988456	0.011952494172476439	-0.03202671572803644	0.0054782672717743515	0.017863084082392868	-0.009329677979065028	0.02701943684877469	-0.07562307936732926	-0.01570258010466753	0.031145810298924367	-0.0410601959313508	0.018251799429192233
MCM2	0.08954345790536887	-0.00024328831580552605	0.007644720674397972	0.01864237283382036	-0.0012838914954225891	-0.0029385633954063612	0.05931322636652586	0.021779584734247993	-0.018688789905923885	-0.05869139009532709	0.0360962154935759	-0.04407232703343142	-0.022962762192113843	0.04027682423851863	-0.06384604429764058	-0.031849672062275444
PLVAP	-0.04176920345882786	-0.09865027507281766	0.05222759389490571	-0.0013911249981098486	0.06757415077867523	-0.013429604232617328	-0.01895866141772155	-0.027678366370726227	-0.022699909771336055	-0.07322672775509541	-0.03744806417131894	-0.10978505995729229	-0.015192786167986477	0.0706843021421641	0.030780564405788007	-0.013450834347899844
FZD6	0.08264834625366634	0.012803185138510415	-0.008880354339696049	-0.006877083262559595	-0.07107791168562179	-0.015725256771379658	-0.00647506355865147	-0.018858973376105703	0.018278722814266034	-0.02109860608365299	-0.02214727921992599	-0.0169654739033041	0.0360830404018367	0.02696468101084554	0.017568310663544195	-0.020175787357064788
CMTM5	-0.0049641555831623566	-0.08739957351813396	-0.006106703773590326	0.18845047078176294	0.06950539231829984	0.004698908053759859	0.03207671452309941	-0.014738290787044975	-0.07498982136825921	-0.03285233611148256	-0.011489956281260877	0.015169732859447426	-0.012204374708172159	0.04174525641157881	0.018566509652542574	-0.08393504405311934
TCN1	0.08061130307318823	0.023383467534194107	-0.0011035602390421623	-0.0005688069776825663	0.11956988666165046	-0.06613812800519948	-0.0041500966324477875	-0.02570083819495992	0.04550345578836835	0.014224671948574075	-0.011201685068263193	0.028873132081309393	0.0016952475871074401	-0.028520914674767868	-0.0003453119958326893	-0.014889967133036254
CDCA7L	0.08707353995007319	0.0171024528662821	-0.01554133718984264	-0.023681118379106053	0.04844244548467467	-0.01262858823457048	0.013334224320989123	-0.01859083101469485	-0.06771749377202964	-0.06236389116128302	-0.025861281605905145	-0.049011037285377944	0.019726154568910727	0.03461416533287525	-0.03346819304755592	-0.012692538971748744
CDT1	0.09108488156926907	-0.005133620907057336	0.013475976778563258	0.010025007750037358	-0.0028712456433392175	0.03801020786697737	0.011835039340351364	-0.005734140835728246	-0.03451090159506504	-0.052409780543395026	0.038688556130779615	-0.055037209001522	0.022485169520760163	-0.00991757523958115	-0.05942723508280689	0.03777017645851553
INHBA	0.08855356956992257	0.031386485007930884	0.004056091646106513	-0.022637704036679814	0.06392428644244241	-0.0373435371850938	-0.01344570342256004	-0.024850499708491538	-0.0019733193959253583	0.009914346626004515	-0.02721577886556439	0.004402384603814145	-0.012765037748407659	0.02548646903283457	0.002448045262157538	-0.02534578028391393
FAM72A	0.07874204909661438	0.011544217426124515	0.05515808021891395	-0.0076744099150742855	-0.09289309561960493	0.0257458721498313	0.03627779039949438	0.09358311438972344	-0.019160957789062797	0.06148551200877087	0.047583234419693164	-0.018930981415919777	-0.005086031620368023	-0.033702941507264474	0.07527917849993723	0.013668877809514406
FAM72B	0.07874204909661438	0.011544217426124515	0.05515808021891395	-0.0076744099150742855	-0.09289309561960493	0.0257458721498313	0.03627779039949438	0.09358311438972344	-0.019160957789062797	0.06148551200877087	0.047583234419693164	-0.018930981415919777	-0.005086031620368023	-0.033702941507264474	0.07527917849993723	0.013668877809514406
FAM72D	0.07874204909661438	0.011544217426124515	0.05515808021891395	-0.0076744099150742855	-0.09289309561960493	0.0257458721498313	0.03627779039949438	0.09358311438972344	-0.019160957789062797	0.06148551200877087	0.047583234419693164	-0.018930981415919777	-0.005086031620368023	-0.033702941507264474	0.07527917849993723	0.013668877809514406
RHD	0.016804559084642186	-0.11114666111791292	0.13306318003925927	-0.013792074575570456	-0.018936796793590206	0.037466141986934494	0.0123122904244878	-0.0012868865795617871	0.012473529671827329	0.0409624522502531	-0.033706846071234337	0.03325894639682759	0.022093723751511495	-0.04771486894515058	0.019743640792414436	0.06315225480973169
SPON2	-0.06512502805186267	0.022105803047144136	0.0011289307578912662	-0.05343620349589059	0.04844646253143663	-0.13160854894415536	0.09174322176627542	0.07791605489979478	-0.07017870833153632	-0.03664335477927144	0.03975504144613129	0.11241895365256706	-0.11057045297486227	0.11924450115047754	-0.06769920997400727	0.024067722970288582
MCOLN1	-0.02880098958892093	-0.029348581847311216	0.021160275866786926	0.01857831516517643	0.08881277851301922	0.04875070375850765	-0.01208982017823355	-0.102301998503107	-0.05395295908502645	-0.19414636285103967	0.003675632112370732	0.14928386219075274	0.0542592078458848	-0.20154169898882388	0.11508362347755176	0.10956918166865817
EPDR1	0.06816384627506632	-0.03171256459176261	0.03021949069523261	0.10342533277166766	-0.09839085944375373	-0.018747412632643005	0.019038419318198607	-0.04834366276219376	0.03323719968545244	-0.07790950146865859	-0.006384031132886362	-0.0350643346664868	0.004913112506210444	0.11196336455857696	0.03191114496869786	-0.03629159998608748
SLC24A3	0.036041932493424016	-0.05685574022190551	-0.0465186512828084	0.17697682476043017	0.09200783518248795	-0.019201995093176712	0.050865677910966065	0.05049815611500998	-0.018740870827383585	0.08154415356978059	0.0030029319106099996	0.012248363341689774	-0.053511901777948845	0.05331795962298933	0.0028752084237167815	-0.03746509216293881
VSTM1	0.0882387767719993	0.020295850422044005	-0.012203568366134704	-0.01988285126077284	0.032134939580859834	0.05494645879050641	-0.0008425680275145908	0.0005775740264035608	0.04371385946763756	-0.02365422402435837	0.011636685612001632	-0.03286521714953788	-0.005311575908921741	0.012638662620022209	-0.005089207405602196	-0.007406356026900811
BTNL3	-0.011909122595685856	0.011629002059343954	-0.010431343061068939	-0.020893905161224538	0.034576632944605404	-0.027228905064515873	-0.08257950137893265	-0.16789385528338424	0.02980596943047489	-0.08590023942980647	0.0668543946355989	-0.07962668765494917	-0.3672857273199782	0.06256210401877386	0.15351392898712976	0.41502435211755184
HBG1	-0.02970058896421632	-0.052867590264974965	0.02446699920479883	-0.08557190817306087	0.046406255013064675	0.016030222367463962	0.0013721789817332552	0.07045342832598384	0.034659464596873885	0.06763661914599366	0.4096363964567352	0.1128860495066414	0.015569633614827062	0.1369376001681047	-0.017205092085378758	-0.020130255811404315
HBG2	-0.02970058896421632	-0.052867590264974965	0.02446699920479883	-0.08557190817306087	0.046406255013064675	0.016030222367463962	0.0013721789817332552	0.07045342832598384	0.034659464596873885	0.06763661914599366	0.4096363964567352	0.1128860495066414	0.015569633614827062	0.1369376001681047	-0.017205092085378758	-0.020130255811404315
KIF4A	0.08696992695786407	-0.010513729369913053	0.028487940554737513	-0.011426880952015012	-0.05866682285896695	0.03973309400671252	0.040920429949732426	0.057586828439221555	-0.08672241911469115	0.00795755876150055	0.04479875009573214	0.021610360247644445	-0.02690216580780926	-0.0015260467907086289	-0.008383243764015383	-0.016437414042514902
CXCL10	-0.025134549121823058	0.06331163305303274	0.09240324017994991	0.012640517777570533	-0.006540110960577928	0.1028121231627798	-0.06692396808979119	0.03887315979377515	0.07178628491600308	0.1871350963315955	0.06151681877980344	-0.19384194267048196	-0.04235840081674031	0.02260956064416932	0.13135022938094307	0.06247707107455705
MSRB3	0.09259043220715642	0.010103054934407574	-0.0017013353680897724	0.010677586089231016	0.020407568574245225	0.005109986461797168	-0.009552549275841059	-0.008986638482520506	0.02266096535097797	-0.023454655005811394	-0.032179411883579805	0.01229191713369877	-0.016501239887537468	-0.008828579524472203	-0.04165041576535477	0.020899978347616303
PLS1	0.07871494811929326	0.019599838848789283	0.011875482265997108	0.020699851758137273	-0.06138473903844687	-0.010985631226811884	-0.0015873703745413843	-0.06048012734446677	0.001354416980795003	-0.0011808287732866245	-0.05975138104814448	0.033918166889547116	0.03376562229130225	0.018946698549216184	0.0885534208832772	-0.04465401078917418
CLIC2	0.005306887028280661	-0.08411033693200518	0.15666227391565335	-0.017573359830806226	-0.059418688517376014	0.004326845317171283	-0.005853460999869157	0.02767510331974642	0.08092144495989649	0.0470455870817238	-0.07411944453171188	0.02608110257441468	0.01544996799093308	0.008500668770371258	0.061402569327325025	-0.02798862091097588
UGCG	0.08695197633801803	0.03732806644835167	-0.004200596742483396	-0.03728661683063652	0.052034565930492875	-0.040416513015299076	-0.030286763864611106	-0.012393733918500714	-0.0020878746543017456	0.021816820080132287	-0.04502257264571925	0.013361720371703814	0.016768055193988492	0.02226489550566651	0.004257874370754262	0.025651921041848956
GNLY	-0.06778166184430025	0.017503450515022324	0.007865006179449893	-0.03982038310381615	0.06580896661510723	-0.09928069021936783	0.09073250458223935	0.09532909783168775	-0.06569523517400386	-0.08194397792739372	0.03978523287623762	0.17180634788279717	-0.046361789410101543	0.02774912101976893	0.029829944106893855	0.028525619954307326
CCL2	-0.018502234580362917	0.10100140251804504	0.07609398556764095	0.021820298345607055	-0.026783056278720192	0.055333711170135004	-0.0061532124988096645	0.022861994922791763	0.019858386705343244	0.062061036185244715	0.16204391006662683	-0.18322634784774675	-0.05887130281025021	-0.12184233929366409	0.12111432064120527	-0.09935896675759819
UBE2C	0.08664337378860268	-0.017427311785294983	0.012720071389202808	0.040878656021038885	0.0062589028959613	0.012122315733170434	0.004624871519231948	0.010707655309608568	-0.07999854912246558	-0.014880670203192461	0.056945626964377445	0.022622539628778165	0.024289357471142026	-0.0063520221701062725	-0.029042424412490466	0.007220607953198804
CENPK	0.07244040679991735	0.013857029176791626	0.022844066491716865	-0.058863978934531984	-0.0638250178789068	-0.07284932162102598	0.04861151095984599	0.12616686163301893	0.058175762516016465	0.019385272740315863	-0.09003777984174527	-0.08996076460941412	0.0502621261478579	0.04825858703939756	0.039834926399633805	0.044732518151552526
OAS3	-0.016246108741321177	0.12649424593704586	0.11126909944374573	0.0655678233499017	0.031673786454544356	0.01567037587689689	-0.011825528780800895	0.021095471396607883	-0.0002924432336106723	0.04104874396056589	0.034190808210447	-0.042409455144944666	-0.039562590477766	-0.009042503259340454	-0.0424978001373004	-0.02082657207858501
TGFB1I1	-0.006395410309499595	-0.09840477783714147	0.018993457285256008	0.16642224541858408	0.05042728190837256	0.01679361468292714	0.057917975538990724	-0.013592502789564864	-0.06461012615386069	-0.03717102067388944	-0.0025488937806657386	-0.047754924596365204	-0.03110913754372588	-0.013184763210060102	-0.011962280632945452	-0.05329752798033918
SNCA	-0.02061879091670619	-0.10975431573374447	0.11738280445570995	-0.07193119354093355	0.06525717412577178	0.004642146901839696	-0.06077873134783673	0.0004462934450127981	0.034191585733836634	0.001500911306173225	0.015996662633065525	-0.016584868099996986	-0.017553254633215172	0.048956802866816355	-0.04879760457527182	-0.02106835171320155
FSTL3	0.08370745502800557	0.03208750285081752	0.011463431181192994	-0.025242480248472806	0.03843265946826841	0.037699567964084454	-0.023226959248308116	0.017248265665825484	-0.07611439808760324	-0.019870200971693307	0.0325778728732828	0.030362695371269673	-0.038424216755225386	-0.032603114298514355	-0.019994973553939352	-0.02366600948667335
ZNF23	-0.024052672591031506	-0.09703081836555903	0.11276426752149933	-0.06808969533995006	0.0009513020090105812	-0.015117972989228302	0.056545265342169325	0.14278311175470193	-0.007871408735271397	0.05349286816560901	-0.06868961907162971	-0.019417550917021784	0.016650957596258918	0.04540118695631058	0.1009825754674347	-0.0037614562297478065
HES4	-0.012713571453822481	0.1182898118073932	0.10314716526093191	0.04282078674515397	0.017237597581326935	0.020468257459197364	-0.0041673006469507305	-0.03709421959628333	0.007879359722792016	0.03749129703552889	0.07656358061707655	-0.0469190114977736	-0.008923969493578807	-0.10520264752947787	0.02528598169205091	0.009889164890265634
AHSP	0.001855932919699404	-0.10657417517304162	0.13565866939590165	-0.0714053684265383	0.054616887658274875	-0.011545460437847616	-0.04029011892759335	-0.030781729209747342	0.05256940242932584	-0.02955494132664714	0.03927448761889096	0.0018537849564757634	-0.01507750679778968	-0.0030315918957701062	-0.024615165051569063	-0.023417076987693287
GYPA	0.0164980574253719	-0.10736393301786278	0.14836541115102478	-0.03498895783497302	-0.03248995879212306	0.007946055870873759	-0.006775415150737329	0.0010402411415999524	0.020550215466630162	0.01796241799191812	-0.03567872682991134	0.0685673210911691	-0.0139525951616926	-0.0018937055879667635	0.024072478808196653	-0.0025333781244301938
CCR7	-0.06873694810319673	0.02471455329737203	-0.017103356667547143	0.0030059671954754384	0.09071137666199823	-0.10497928021419274	0.02373875069487971	0.11212505771043496	-0.09098622352884782	-0.11875602917528456	-0.02472013167759869	-0.03402620452604221	0.06278099979122133	-0.09460247577986078	0.0918932024349088	-0.058573449507576224
KEL	-0.016660449757283816	-0.12817277369109112	0.09558951916656253	-0.01808325913238048	0.020106026300723355	0.049072901052160535	0.06986647036338615	0.016077122644465938	-0.0073076725812065485	-0.02490233639806828	0.012854035421442327	-0.03890782452078958	-0.04169861969641876	0.002619693777318546	-0.009381004438186586	0.04308390667933964
KIT	0.03499498610201792	-0.05054526024404131	-0.016496487857114835	0.1529578703496352	-0.04269018097501572	-0.11432212692701633	0.011772886876836862	0.03185014450927013	0.13791231019667918	-0.009576362401674457	0.07906424415697706	0.03312255962613561	0.020924226586450045	0.1791692045499757	-0.07701431489713113	-0.01509319941068756
NRGN	-0.03588449758969058	-0.06784126870684348	-0.045837821548261576	0.14792838459429625	0.14026967458869574	0.059568818599857964	0.07299585154151582	0.018382921491429477	-0.09519311328844304	0.03580662171571376	0.020817990046694122	-0.05238771734485042	-0.00968111266744472	0.016188075095426177	0.009720294493437386	0.042247778763724674
CACNA2D3	0.010912179869173822	0.048554373798045995	-0.05972618521085909	-0.03917687731373967	0.06622313701102674	0.2051860310755162	-0.05809042854920989	0.08854328212568387	0.08124991022051219	-0.07056522121342247	0.007733325715958467	-0.02764539936834428	0.13618551646445876	0.09470152266456738	0.01669441523265673	-0.011714755622650862
FIGN	0.027514701147129696	0.016431034221698462	-0.02661949985594143	-0.021761165795983764	-0.012948878083768208	0.03499936592931524	0.07271042080708202	-0.07312754049197384	0.03666984963883417	0.21915148998651204	-0.11637877319823926	0.02601055820362637	-0.21527323858308095	0.1322185287968626	-0.04416220649179283	-0.12110957226783377
KLF1	-0.011372001858554777	-0.12641307704987922	0.10547989988821761	-0.019449580177672662	0.04866933927732879	-0.019511672534744517	0.005138158401640214	-0.04457116166683627	0.012430202914709216	-0.042475164448808146	0.042948555727587094	-0.10755296175956407	0.049861606622764794	0.008228943924785109	-0.04365044137279874	0.011632399322725088
MAFB	-0.040909435657646355	0.07173792486733752	0.0070369641201645525	-0.022919556362869836	0.07314522522874929	0.2586014980168419	0.011176099627196534	0.08666090720201403	0.04246383319214578	-0.0025456342702981985	-0.007535927751092158	0.07762082211357291	0.019796067690985995	0.0663294443993594	0.005701738361343121	0.0656769493214319
CLEC1B	-0.004558308074713214	-0.08043950788860918	-0.0006054752990816202	0.17213485659757696	0.11183252266859604	-0.050250238534043014	0.04333029186619267	0.007424421628680437	-0.02892135390894476	0.03670641745505714	-0.04299698160732223	0.026303560258623335	0.010251812673564413	0.03485135193961308	0.05554709941936969	-0.06282617639352686
F13A1	-0.03578418957556288	-0.05616891017532167	-0.03457545860653649	0.16376292174107476	0.11836368394305141	0.08560549528520463	0.055803512150296455	0.04687692024770653	-0.04908293272132348	0.03805203926431158	-0.04758222228234916	-0.046415850557612805	-0.010700481627638337	0.08585721491426657	0.04740469071091415	0.028782594432791297
PF4	-0.013582498200355064	-0.08417123520537323	-0.018236267964004543	0.18940277769775785	0.0967744504571743	0.012308753051965812	0.004579921911734374	0.0015150850874079984	-0.055051779825884516	0.02494190311335423	-0.02554939624339557	-0.022354952561174868	0.004858164922962978	0.05631461800125065	0.05940369821077242	0.04199508006724289
PLEK2	-0.029532389329994822	-0.0840078101336255	0.10236959313497412	-0.05926940771189758	0.08700509448610126	-0.014434027535443117	-0.018402208201019305	-0.07514789560584337	-0.013549705915584714	-0.019232827390748587	0.011170908595716154	-0.0714003282098491	0.04549793523882824	-0.08241303701795849	-0.01760857837207202	0.09887290595015838
TNS1	-0.02680810759828945	-0.12106638881101188	0.09958382855027098	-0.06070338617286695	0.07978671666285465	0.0028021874815178554	-0.015024764215300428	-0.00843617667343309	-0.0067668408848162165	0.002917730498095518	0.039638327368265044	-0.08368366022936528	-0.026391702949962285	0.007147883841922574	-0.03926462581368111	-0.006560642118022638
EOMES	-0.07418484913624213	0.022124762810503684	-0.019788686693373993	-0.03420398249596694	0.06723272052211153	-0.10894812908878332	0.0610415180694479	0.1016433019980438	-0.05124755359207412	-0.12852654653769888	-0.017432293028593903	0.08335038456958382	-0.05673505438116545	0.03899494983498872	0.03548498182835562	-0.0009657035664867445
CDCA5	0.08958084194715744	0.00492269739561096	0.002022110600600014	0.001752421032669468	-0.029092335097101366	0.05446550912758706	0.0056282010560940576	0.02938249385471767	-0.06027291146334632	-0.030442070489164478	0.059998025464876766	-0.001450079807709639	-0.04038464377187159	-0.007567912536194784	-0.060939518447871495	0.035462767213948365
HPGDS	0.039323696897613704	-0.07110045118233572	-0.026138991621598585	0.11681062898602344	-0.0506067975856755	-0.07597318688762424	0.019891337936698613	0.12080848472121046	0.1842777391228083	0.04233698372933281	0.0802692753450444	0.017168809619417795	0.06394176406417867	-0.021704263417329804	-0.07782370867364423	0.05487202523381871
SLPI	0.08072807821776647	0.006097570724753383	-0.0039453790807680396	-0.018635991963489824	0.0530654870694317	0.01728203335000721	-0.022096332351068164	0.004164851003141268	0.04537514357029262	0.041902678358163845	-0.039237535619640565	0.10726692839525717	-0.006276870158159667	-0.04990103097005859	-0.08403994078209838	0.0961822573966441
CYYR1	0.08751922966841388	0.007826683292092847	-0.0009077412854767382	-0.005429197429161177	-0.01897553503772482	0.027604769681307255	-0.016449083197626238	-0.00791713036557334	-0.008770315874064313	-0.016826838624640215	-0.013300376577035753	-0.0016626193609506834	-0.0040615784851391005	0.06352276291744516	-0.046727866967174694	-0.010308398180207796
CR1L	-0.010489461071596599	-0.11491819491458163	0.1284190682606893	-0.04639498490690854	-0.0006929293554900136	0.019216467968150425	0.002096138243075986	-0.041141798897566695	-0.010547946026978066	0.032796253073065045	-0.04041550035601673	-0.007498403917083173	0.025423326978973627	-0.0011332872650711432	-0.014330574894229089	0.0762940955812697
CD3E	-0.074657595058428	0.008669107330198367	-0.013538090731832828	-0.021769800811452262	0.09863695202101795	-0.0918667123619776	0.05356091575898685	0.11180187765388372	-0.04458513916550775	-0.1372412867464291	-0.0024645249821415964	0.0383286766015566	-0.0037280939158080757	-0.06398350448989529	0.039322529279351585	-0.028959079321983123
CPNE5	-0.06191828837977472	-0.03400897680111085	-0.04059926551324144	0.10214636403342153	0.09772402914034597	0.031046623035919187	0.01809335590113928	0.020611157554481927	-0.11562657311597685	-0.004019892786000948	-0.008361310025763622	-0.11916044141275697	0.09291318956767221	0.0517577876008208	-0.03309479757531739	0.03699891727111719
MMP9	0.07573088787255144	0.017622474843576996	-0.014385740594479184	0.01881623665985871	0.07276515520075569	-0.06253664569830372	-0.0873380443542662	-0.09480877753507053	-0.07816965960233378	0.02519678926688322	0.012680464744442543	0.11282401308882033	-0.010266619186433418	0.09991377173182	0.04614926977972389	-0.056164549452881296
NCAPG	0.08729661326372287	-0.0036054889063052826	0.03909088619534385	-0.019836294855578692	-0.05592020379694842	-0.011063703534926247	0.019705730961959288	0.08632047512856951	-0.07767780455418336	0.016100233887793004	0.015253821820942735	-0.04034539884128207	0.0036697828629100445	-0.02925403971516493	0.01872340383928169	0.0037837697413794645
NELL2	-0.06949307551716803	0.005409690659362588	-0.026537266709829813	-0.022573490952317064	0.08172732659666684	-0.11444233238205999	0.04778110325505248	0.12473056334740623	-0.06944002149339228	-0.06844226205473573	-0.01950270546929546	-0.02925336587200165	0.03238079647615843	-0.03886047882297736	0.09682279654025387	-0.04881103471554371
KIF2C	0.08898636966017245	-0.007870883811625951	0.013551786818854002	-0.003149936482193655	-0.052334631337086955	0.04443186215285457	0.017614278736462208	0.0435131567518735	-0.10200375562677436	0.001651644617978697	0.03374966632059885	0.0077325911576183685	-0.0035892828002240633	-0.013314806076142913	0.0008235465555328252	0.023136679327525084
