null_rep,mean_pr_auc,mean_roc_auc
469,0.35013779707278153,0.6884191176470589
470,0.3786586072452945,0.6902083333333333
471,0.3944891933831562,0.6985416666666667
472,0.40456809693574414,0.7023284313725489
473,0.40646864851121806,0.7104656862745099
474,0.38858879542083874,0.6961151960784312
475,0.38429728344124636,0.6872181372549019
476,0.3720496962331328,0.6771446078431371
477,0.3643614975495781,0.6759926470588237
478,0.39361988872553894,0.6903431372549019
479,0.3983799583915683,0.7048774509803922
480,0.4030546012867994,0.7147671568627452
481,0.3886335971819719,0.7033210784313725
482,0.4090220251454771,0.7139583333333333
483,0.3722714887594919,0.6885784313725489
484,0.37895734247262886,0.676985294117647
485,0.3640319628771641,0.6688235294117648
486,0.39621827107933916,0.6849264705882352
487,0.41479084968752145,0.6999509803921568
488,0.4159065244181343,0.6927083333333333
489,0.39468737885494853,0.6871813725490195
490,0.4048291266553651,0.7009191176470588
491,0.37633149776493424,0.6840318627450981
492,0.38650358688439185,0.7049509803921568
493,0.3751719032171818,0.6823774509803919
494,0.39812409971349594,0.6846936274509804
495,0.39238462177084465,0.6770220588235294
496,0.41707686850759607,0.6828553921568628
497,0.41052485935690264,0.7010784313725489
498,0.3702924771450313,0.6866053921568629
499,0.3975920534287408,0.7059313725490193
500,0.3898916772225596,0.6899387254901959
501,0.3960799683489313,0.692843137254902
502,0.4088717956879721,0.7106985294117648
503,0.3993062049606168,0.7073774509803922
504,0.38353652154232654,0.6866053921568627
505,0.4101829380128529,0.7048897058823529
506,0.3969628848605241,0.6723161764705882
507,0.4007895823789786,0.7003431372549019
508,0.3972353273661323,0.7015318627450979
509,0.3643933789665214,0.6625245098039216
510,0.4011496978540322,0.7062132352941175
511,0.3788051541896357,0.672328431372549
512,0.3858242122371379,0.6883333333333335
513,0.38712014673779394,0.6911642156862744
514,0.4135370312808393,0.7068014705882352
515,0.391301758211975,0.6919607843137255
516,0.3708160930987943,0.6771323529411764
517,0.4161688875423395,0.7096200980392158
518,0.41937178781257733,0.7030882352941176
519,0.40002743292139575,0.7015073529411764
520,0.39576230606338975,0.6757352941176471
521,0.4064067141005996,0.6871446078431372
522,0.3972832558022186,0.7010171568627449
523,0.41147361201463367,0.7077696078431371
524,0.4025024296595504,0.7176960784313724
525,0.38451566234190077,0.685232843137255
526,0.4049916425736859,0.6841421568627452
527,0.3899813754357098,0.6820588235294116
528,0.39144311555031364,0.7044975490196077
529,0.3818923814260501,0.6855147058823531
530,0.3845497412803915,0.6894117647058825
531,0.4175373258062887,0.7169975490196078
532,0.3625605731557744,0.6826593137254902
533,0.3822205344821444,0.6926960784313725
534,0.4131627564185614,0.7135416666666665
535,0.4132000861339095,0.7097058823529412
