fold,model,rank,gene,coupling_score,global_gene_column
13,REAL,35,GPNMB,0.08079991121826284,6829
13,REAL,36,FCGR2C,0.08062370869212666,5856
13,REAL,37,TEX40,0.08034980610427248,19412
13,REAL,38,AKAP14,0.0803434520775627,517
13,REAL,39,ACSM3,0.08030050039585847,195
13,REAL,40,LOC101060363///PPIA,0.07879244560587995,10282
13,REAL,41,ZNF334,0.07855026329236475,21714
13,REAL,42,FKBP5,0.07820572172303167,5995
13,REAL,43,ECEL1,0.0781899315694152,4886
13,REAL,44,AFAP1L1,0.07786479814148767,411
13,REAL,45,ABHD14A-ACY1///ACY1,0.07783612836258647,87
13,REAL,46,ABCC6P1,0.07768494254496558,66
13,REAL,47,NAT14,0.07730820971774802,13429
13,REAL,48,CHAMP1,0.07699446113571265,3128
13,REAL,49,BPIFB2,0.07677370126222692,1662
13,REAL,50,PASK,0.07636625413268269,14591
13,REAL,51,ACP2,0.0762424521899791,173
13,REAL,52,AK1,0.07623371238086715,502
13,REAL,53,PAPOLG,0.07596841557869471,14545
13,REAL,54,CCDC153,0.07527625817246299,2528
13,REAL,55,PIANP,0.07517688123693696,15008
13,REAL,56,FABP7,0.0742888096381532,5432
13,REAL,57,LOC102724851,0.0739517067721831,11130
13,REAL,58,IFITM2,0.07340819136261849,7816
13,REAL,59,C6orf47,0.07322160274666127,2146
13,REAL,60,AGBL4,0.07258581371293348,438
13,REAL,61,LINC00550,0.07133533583909946,9304
13,REAL,62,GPR32,0.07126073618876744,6871
13,REAL,63,CSMD1,0.06979394908462126,3827
13,REAL,64,WASF1,0.06955430677769338,21074
13,NULL,1,HOXD12,0.11099942588057818,7579
13,NULL,2,C9orf85,0.10333141289192115,2223
13,NULL,3,LOC100507468,0.09980623595923382,10174
13,NULL,4,COPB2,0.09915299543582287,3590
13,NULL,5,VDAC1,0.0987870748830872,20953
13,NULL,6,NANS,0.09806940835786505,13407
13,NULL,7,SNX7,0.09571068775649749,18402
13,NULL,8,TRAM2,0.09355149733440528,20165
13,NULL,9,PAPOLG,0.09347316728376377,14545
13,NULL,10,CDON,0.09253447865833603,2923
13,NULL,11,AGBL4,0.09182274159077163,438
13,NULL,12,WNT7B,0.09054324996446861,21217
13,NULL,13,LOC105376379,0.0895450387865459,11287
13,NULL,14,THEMIS,0.08935835299734765,19498
13,NULL,15,LOC101060363///PPIA,0.08852993867182889,10282
13,NULL,16,ZNF700,0.08843005670464901,21974
13,NULL,17,PRR5L,0.08754722360156927,15827
13,NULL,18,ABHD14A-ACY1///ACY1,0.08690446194913637,87
13,NULL,19,GPATCH2,0.08606740041824118,6798
13,NULL,20,CSMD1,0.085906982601895,3827
13,NULL,21,FAM98A,0.08545975454716327,5720
13,NULL,22,AKAP14,0.08511398091366644,517
13,NULL,23,FABP7,0.08492218289688017,5432
13,NULL,24,FUT11,0.08377542158148504,6262
13,NULL,25,ZNF107,0.08228893558502332,21579
13,NULL,26,NEK6,0.08120512798502473,13612
13,NULL,27,ASAP1,0.08093071550877089,1121
13,NULL,28,YWHAZ,0.08078071427410347,21339
13,NULL,29,SFXN4,0.0804393245028453,17538
13,NULL,30,CHAMP1,0.08029421427692228,3128
13,NULL,31,KCNK9,0.08028038394917363,8455
13,NULL,32,ISG15,0.07916962044740178,8213
13,NULL,33,ASIC4,0.0787393376199984,1161
13,NULL,34,COG1,0.07862700484867295,3510
13,NULL,35,TPSB2///TPSAB1,0.07703208372133441,20128
13,NULL,36,SHTN1,0.07690150371302021,17651
13,NULL,37,APLP2,0.07683379320214578,867
13,NULL,38,GNL1,0.07659418851775916,6729
13,NULL,39,LOC728485,0.07632237466427913,11741
13,NULL,40,APPL1,0.0762598006316363,907
13,NULL,41,MEIS2,0.0758848829182577,12436
13,NULL,42,HPS4,0.07562140165096075,7602
13,NULL,43,ADAMTS18,0.07532272004291712,282
13,NULL,44,CNKSR2,0.07524893819357371,3448
13,NULL,45,COL1A1,0.07417110406016929,3532
13,NULL,46,KANSL3,0.07379339987853821,8357
13,NULL,47,APOOL,0.07340794704349651,903
13,NULL,48,UBE2D1,0.07266092600480845,20634
13,NULL,49,ACSM3,0.0724163370323072,195
13,NULL,50,HSPC324,0.07197542329556607,7696
13,NULL,51,LOC101928100,0.07196983355074095,10568
13,NULL,52,LOC400768,0.07187202133236266,11592
13,NULL,53,HRH1,0.07123028364044905,7619
13,NULL,54,RBP4,0.07111896925206233,16434
13,NULL,55,CES5A,0.07108269502891217,3060
13,NULL,56,EPYC,0.07104540054193328,5230
13,NULL,57,RAD9B,0.07092731851673935,16255
13,NULL,58,GKN1,0.07092566201066336,6616
13,NULL,59,ECEL1,0.07080017093154418,4886
13,NULL,60,APLP1,0.07001596139621014,866
13,NULL,61,SGK1,0.07000786971564292,17548
13,NULL,62,ACP2,0.06948420230455848,173
13,NULL,63,LINC00550,0.06924339656270094,9304
13,NULL,64,GABRD,0.06921239894530566,6332
14,REAL,1,TDRD6,0.13360838804564984,19337
14,REAL,2,THRB,0.11711547200132985,19513
14,REAL,3,ETS2,0.11628873904662101,5333
14,REAL,4,B4GAT1,0.11445488818867648,1416
14,REAL,5,SMPX,0.1122725692359943,18232
14,REAL,6,UAP1,0.10714307999783863,20607
14,REAL,7,MYL2,0.10690624350634366,13280
14,REAL,8,CUX1,0.10563660412526475,3969
14,REAL,9,C4orf22,0.10268286242717807,2098
14,REAL,10,CXorf23,0.10230755125342227,4007
14,REAL,11,MPHOSPH8,0.10216086118958224,12930
14,REAL,12,LYRM7,0.09780222271927856,12046
14,REAL,13,DPYSL3,0.09713648282650279,4724
14,REAL,14,ALG11///UTP14A///UTP14C,0.09669261388736074,580
14,REAL,15,PSMB10,0.09490239045550197,15906
14,REAL,16,TMEM218,0.08775028341018404,19797
14,REAL,17,KCNQ1,0.08702713433845456,8467
14,REAL,18,F12,0.08652115897690812,5405
14,REAL,19,C5orf42,0.08557724399418556,2118
14,REAL,20,DNASE2,0.08537069673330511,4625
14,REAL,21,LOC100506459,0.08525715508992847,10090
14,REAL,22,C4orf47,0.08515057139706483,2107
14,REAL,23,LOC283887,0.08485798654373176,11447
14,REAL,24,FAM169B,0.08306980252929652,5529
14,REAL,25,DUS2,0.0829174973269345,4795
14,REAL,26,F2R,0.0808725363222186,5409
14,REAL,27,LOC100505874///MLLT10P1,0.08072576000556439,10034
14,REAL,28,C14orf93,0.0805357422465457,1858
14,REAL,29,MAT1A,0.08029925969894477,12276
14,REAL,30,ARMCX5,0.07976218860809342,1071
14,REAL,31,TFEC,0.0797444250853116,19434
14,REAL,32,GTSE1,0.0796190892659409,7082
14,REAL,33,BLOC1S6,0.0790229096239199,1601
14,REAL,34,COX7A1,0.07871010807780435,3651
14,REAL,35,MGC27345///RBM28,0.07867797075917578,12544
14,REAL,36,GNAI2,0.0785591985001074,6699
14,REAL,37,ABCG1,0.07847634820788367,77
14,REAL,38,ATP9A,0.07820648714689743,1331
14,REAL,39,MTPAP,0.07816774948784114,13178
14,REAL,40,H2AFB1///H2AFB2///H2AFB3,0.07684302082490047,7135
14,REAL,41,CDC7,0.07681314222929571,2839
14,REAL,42,CDC37L1,0.0766478401942678,2822
14,REAL,43,TLDC2,0.07647799732783157,19591
14,REAL,44,HHEX,0.07631399133081262,7328
14,REAL,45,RNASEK-C17orf49///C17orf49,0.07627627619628806,16699
14,REAL,46,CDCA7,0.07595595054795254,2845
14,REAL,47,ETV6,0.07563153375349414,5339
14,REAL,48,CHST7,0.07493227371342125,3228
14,REAL,49,CDS2,0.07478711486116067,2931
14,REAL,50,LILRB4,0.07469624811106523,9131
14,REAL,51,LINC00908,0.0745937249093346,9437
14,REAL,52,MSI2,0.0745663765147824,13098
14,REAL,53,AFF2,0.07440268755369225,416
14,REAL,54,TMED9,0.07368308356076729,19668
14,REAL,55,MIR3663HG,0.07298869327370551,12671
14,REAL,56,DOK5,0.07246976980494226,4670
14,REAL,57,C17orf51,0.07243144906651922,1896
14,REAL,58,ETFBKMT,0.07171265326711887,5326
14,REAL,59,ARMCX1,0.07115396560930405,1067
14,REAL,60,IL18RAP,0.0709827494870095,7988
14,REAL,61,EIF2B3,0.07092000586849556,5009
14,REAL,62,PPT1,0.0708128952541347,15614
14,REAL,63,ELP5,0.07019743497211224,5089
14,REAL,64,HIRIP3,0.07001704905785333,7362
14,NULL,1,FAM228A,0.13229083567080938,5620
14,NULL,2,B4GAT1,0.10936979516997446,1416
14,NULL,3,LOC101929248,0.1054626017875549,10847
14,NULL,4,PSMB10,0.09821234230544133,15906
14,NULL,5,RNASEK-C17orf49///C17orf49,0.0962852373403593,16699
14,NULL,6,HHEX,0.09565077349174303,7328
14,NULL,7,MGC27345///RBM28,0.09564080551470258,12544
14,NULL,8,CHRNB2,0.09550793117385885,3210
14,NULL,9,LOC100996246,0.09269783275652112,10231
14,NULL,10,MYL2,0.09205287327223204,13280
14,NULL,11,DUS2,0.09196040738672918,4795
14,NULL,12,PRPF38A,0.09151744485508499,15787
14,NULL,13,ST20-AS1,0.09121660511126187,18765
14,NULL,14,CEL,0.09025101782689747,2967
14,NULL,15,ARMCX5,0.09004176502829718,1071
14,NULL,16,MGC27382,0.0888975804162084,12545
14,NULL,17,CHST7,0.08857168203910255,3228
14,NULL,18,MIR1236///NELFE,0.08831283769872852,12624
14,NULL,19,EIF4G3,0.08782524304796122,5042
14,NULL,20,RSPRY1,0.08675895217940324,17029
14,NULL,21,EIF2B3,0.08654107344191202,5009
14,NULL,22,ALG11///UTP14A///UTP14C,0.08473786470501972,580
14,NULL,23,CXorf23,0.08402136193292348,4007
14,NULL,24,HPCAL1,0.08398558143675151,7589
14,NULL,25,ETS2,0.08257777859487016,5333
14,NULL,26,DDC-AS1,0.08201427071004976,4243
14,NULL,27,THRB,0.08198845381293692,19513
14,NULL,28,MAT1A,0.0816838678988564,12276
14,NULL,29,MSI2,0.08064032222770635,13098
14,NULL,30,DPYSL3,0.07994112519595346,4724
14,NULL,31,SYPL1,0.07930750815785066,19058
14,NULL,32,LOC100131347,0.07901582217663865,9880
14,NULL,33,LAMA5-AS1,0.07877577304213487,8950
14,NULL,34,LINC00307,0.0786242814379396,9212
14,NULL,35,MORN3,0.07701416436499683,12912
14,NULL,36,COX7A1,0.07669654426463429,3651
14,NULL,37,ETFBKMT,0.07594415953065094,5326
14,NULL,38,AQP10,0.075353992811978,913
14,NULL,39,GOLGA8N,0.07534624125853362,6764
14,NULL,40,GJA5,0.07453856142754721,6595
14,NULL,41,DOK5,0.0744447286619597,4670
14,NULL,42,DGAT1,0.07440584113178765,4372
14,NULL,43,MME,0.07417765223597732,12840
14,NULL,44,MPHOSPH8,0.07416210579481332,12930
14,NULL,45,ZNRD1ASP,0.07390689789646111,22091
14,NULL,46,SMPX,0.07336771594673536,18232
14,NULL,47,UAP1,0.07318704407512147,20607
14,NULL,48,H2AFB1///H2AFB2///H2AFB3,0.07308196987764436,7135
14,NULL,49,PTMS,0.07300534122983923,16009
14,NULL,50,LOC100505874///MLLT10P1,0.07281022303747563,10034
14,NULL,51,MT2A,0.07231025756563259,13127
14,NULL,52,ATP1A4,0.07216207928436061,1258
14,NULL,53,DPH3P1,0.071960147688013,4690
14,NULL,54,CDK19,0.07156036792512331,2888
14,NULL,55,ARL2,0.0713818761344193,1039
14,NULL,56,MAP4K4,0.071200674539862,12205
14,NULL,57,CECR2,0.07063214968411691,2960
14,NULL,58,NDUFAF3,0.07031859944092218,13551
14,NULL,59,ELK4,0.07024732006060916,5067
14,NULL,60,CAPZA1,0.06960763043629219,2371
14,NULL,61,BAZ1B,0.06951260543635446,1463
14,NULL,62,C5orf42,0.06945438144147618,2118
14,NULL,63,CISH,0.06890069711135537,3262
14,NULL,64,C14orf93,0.06881968092177843,1858
15,REAL,1,C11orf53,0.18839168676316367,1801
15,REAL,2,LZTFL1,0.12403961809755124,12060
15,REAL,3,SP140,0.11014043129656383,18467
15,REAL,4,CRELD2,0.10520525722482714,3746
15,REAL,5,CD46,0.10311955942494931,2770
15,REAL,6,KLHDC2,0.09948458581065697,8715
15,REAL,7,SOX4,0.09872867719920772,18456
15,REAL,8,ATP6V1E2,0.09848837511202947,1316
15,REAL,9,TPM4,0.09699760832088988,20111
15,REAL,10,RABGGTB,0.09520329141411588,16225
15,REAL,11,LGALS1,0.09515483501208755,9074
15,REAL,12,LOC100289283,0.09468528159449265,9974
15,REAL,13,CELF1,0.09399840249149655,2973
15,REAL,14,LOC102724985///PDXDC2P///PDXDC1,0.09363452975811354,11143
15,REAL,15,FIBCD1,0.09184495674163003,5969
15,REAL,16,STRBP,0.09163736611333517,18897
15,REAL,17,EHMT1,0.09087805076312691,4988
15,REAL,18,CTSE,0.09067055848693711,3937
15,REAL,19,SON,0.08986480695695312,18423
15,REAL,20,AKR1C1,0.08954115787088882,535
15,REAL,21,RYK,0.08935066215819479,17087
15,REAL,22,COL25A1,0.08922317842021608,3539
15,REAL,23,GPR37,0.08891308114044705,6874
15,REAL,24,LOC100506797,0.088880075526597,10124
15,REAL,25,ATPIF1,0.08745267264498056,1335
15,REAL,26,FCRLA,0.08705793282918671,5874
15,REAL,27,SIGIRR,0.08689307016110646,17659
15,REAL,28,LOC100506558///MATN2,0.08627687941358643,10106
15,REAL,29,CALU,0.08569008523559199,2317
15,REAL,30,ANKRD27,0.08560852390230077,727
15,REAL,31,CXXC5,0.08539908381808133,4005
15,REAL,32,FLJ30064,0.08422950924333644,6030
15,REAL,33,PRCAT47,0.08268315749382116,15639
15,REAL,34,MMRN1,0.08241862940594155,12868
15,REAL,35,PPA2,0.08215819993085101,15479
15,REAL,36,TMX4,0.08180668946681434,19952
15,REAL,37,MRVI1,0.07877079678832084,13070
15,REAL,38,LOC729291,0.0786304969592846,11757
15,REAL,39,ANK1,0.0784473442888872,684
15,REAL,40,PHF7,0.07821447953441978,14968
15,REAL,41,SNX29,0.0779514869067723,18391
15,REAL,42,NOC4L,0.07749625814827528,13817
15,REAL,43,CILP2,0.07748519689042573,3253
15,REAL,44,MGC12916,0.07723351496943497,12538
15,REAL,45,LAS1L,0.07702234349654487,8988
15,REAL,46,SMIM24,0.07668811755451181,18211
15,REAL,47,GNB4,0.076627557865893,6714
15,REAL,48,TENM3,0.07661860576325155,19368
15,REAL,49,ABL2,0.07634187475949757,108
15,REAL,50,STIM2,0.07413860555623221,18848
15,REAL,51,ASB7,0.07398164848619397,1142
15,REAL,52,DAB2IP,0.07376929100836578,4131
15,REAL,53,ING5,0.07307833769700653,8077
15,REAL,54,NLN,0.07294380590900289,13763
15,REAL,55,GLT1D1,0.07285105543738847,6657
15,REAL,56,TOB2,0.07278663875479018,20039
15,REAL,57,ATF6B,0.0724397115178867,1208
15,REAL,58,FBXO32,0.07215931453691866,5817
15,REAL,59,CLDN7,0.0721520705611116,3319
15,REAL,60,HNRNPC,0.07212081546429236,7505
15,REAL,61,MYD88,0.07084057096542334,13253
15,REAL,62,SIGLEC10,0.07052613793192175,17661
15,REAL,63,LOC105374676,0.06947515334701285,11259
15,REAL,64,DPH6-AS1,0.06943912616470331,4693
15,NULL,1,CXXC5,0.1162729686991324,4005
15,NULL,2,MSH3,0.11319513263648524,13092
15,NULL,3,FAM65B,0.1118971031640361,5676
15,NULL,4,CCDC171,0.11116550276411927,2543
15,NULL,5,PRKCA-AS1,0.10654310084394811,15708
15,NULL,6,TBX2-AS1,0.10347146052866713,19254
15,NULL,7,PHF7,0.10340300681567104,14968
15,NULL,8,CLRN3,0.10260854313512449,3385
15,NULL,9,ICK,0.09793699355574079,7766
15,NULL,10,CAMKMT,0.09657951213345756,2331
15,NULL,11,FGF7,0.09638652163312925,5939
15,NULL,12,LINC00302,0.0949996877591865,9209
15,NULL,13,APOM,0.09451981056829552,901
15,NULL,14,CRLS1,0.09307841440104195,3768
15,NULL,15,TCTEX1D1,0.09290344839512711,19321
15,NULL,16,RYK,0.09279397354115891,17087
15,NULL,17,COL9A3,0.09245945363195662,3565
15,NULL,18,GLT1D1,0.0888332970341425,6657
15,NULL,19,ATF6B,0.08602015071399263,1208
15,NULL,20,HTN3,0.084734401203265,7706
15,NULL,21,CYP2C18,0.0843262572351548,4071
15,NULL,22,KLHDC2,0.08364619052616803,8715
15,NULL,23,CRELD2,0.08331187948383637,3746
15,NULL,24,ARHGAP12,0.08313953091764915,954
15,NULL,25,ANK1,0.08308337517629413,684
15,NULL,26,CARMN,0.08274588934447695,2391
15,NULL,27,SPATA31D1///SPATA31D3///SPATA31D4,0.08266022848032874,18524
15,NULL,28,SUCLA2,0.08219961077336797,18938
15,NULL,29,FCRLA,0.08212919867995959,5874
15,NULL,30,CTSE,0.082014813574666,3937
15,NULL,31,ASCC2,0.0819042594302829,1146
15,NULL,32,PARP1,0.08147574877412532,14570
15,NULL,33,RABGGTB,0.08132507657108301,16225
15,NULL,34,CEP44,0.08064670145570667,3029
15,NULL,35,RNF115,0.08038694601756986,16715
15,NULL,36,SIGIRR,0.08031458233201187,17659
15,NULL,37,AMZ2,0.08019605142935861,659
15,NULL,38,MGC12916,0.07979236609104164,12538
15,NULL,39,MMRN1,0.07964570824394375,12868
15,NULL,40,ID2B,0.07889651957766224,7773
15,NULL,41,ABT1,0.0787417122340082,116
15,NULL,42,BBOX1,0.07859096556634683,1468
15,NULL,43,LINC01153,0.07780036635945183,9551
15,NULL,44,SP140,0.07778232711616968,18467
15,NULL,45,GNB4,0.07747475320251596,6714
15,NULL,46,TPM4,0.07721486772184957,20111
15,NULL,47,ADAMTS10,0.07719183999019659,275
15,NULL,48,ADGB,0.07650521131915627,330
15,NULL,49,LOC285902///ZNF273,0.0764167513031166,11504
15,NULL,50,ABL2,0.07623267868756765,108
15,NULL,51,IFT57,0.07564979769446173,7856
15,NULL,52,LOC101927592,0.075083029515639,10468
15,NULL,53,MYD88,0.07505481586423467,13253
15,NULL,54,CELF1,0.07493249209938903,2973
15,NULL,55,LOC100506558///MATN2,0.07472195180715606,10106
15,NULL,56,AOC1,0.07458056636468635,808
15,NULL,57,MAT2A,0.0737817521639563,12277
15,NULL,58,ASB7,0.07346695316414155,1142
15,NULL,59,ARHGAP21,0.0732606598051922,959
15,NULL,60,ATP11B,0.07257934534461556,1246
15,NULL,61,LOC101928826///TPT1,0.07233509300456134,10747
15,NULL,62,CD46,0.0722022979516117,2770
15,NULL,63,LOC102724197///LOC100132705///GGT2///GGT8P///GGTLC1///GGTLC2///GGT3P///GGT1,0.07206171374743543,11090
15,NULL,64,ATPIF1,0.07161000818712743,1335
