geometry_angstrom,method,k,n,captured_probability_mass_mean,captured_probability_mass_median,captured_probability_mass_std,captured_probability_mass_min,captured_probability_mass_max,absolute_energy_error_hartree_mean,absolute_energy_error_hartree_median,absolute_energy_error_hartree_std,absolute_energy_error_hartree_min,absolute_energy_error_hartree_max,precision_at_k_mean,precision_at_k_median,precision_at_k_std,precision_at_k_min,precision_at_k_max,recall_at_k_mean,recall_at_k_median,recall_at_k_std,recall_at_k_min,recall_at_k_max,ndcg_at_k_mean,ndcg_at_k_median,ndcg_at_k_std,ndcg_at_k_min,ndcg_at_k_max,selection_efficiency_mean,selection_efficiency_median,selection_efficiency_std,selection_efficiency_min,selection_efficiency_max
3.0,NULL,12,12,0.33401458702794035,0.3281923505379909,0.12541025354852675,0.11611786502634366,0.6018896835082262,0.29848275995718426,0.2984362515462844,0.04795278669571655,0.22144312842589464,0.38665219570379383,0.23611111111111108,0.25,0.0666087711571211,0.08333333333333333,0.3333333333333333,0.3541666666666667,0.375,0.09991315673568166,0.125,0.5,0.20044469853467026,0.1841585578227296,0.083035139880111,0.05035816357436124,0.34284484975234697,0.027834548918995023,0.027349362544832577,0.010450854462377231,0.009676488752195305,0.05015747362568552
3.0,NULL,16,12,0.6083061236784585,0.6230963370051922,0.08458651159751242,0.38480414971396804,0.7055643825489135,0.17081803875689114,0.20126205692144583,0.05178781452212129,0.08765444052979943,0.22984922200776703,0.2604166666666667,0.25,0.04995657836784083,0.125,0.3125,0.5208333333333334,0.5,0.09991315673568166,0.25,0.625,0.3145381483468416,0.3154746335453206,0.06643901440187501,0.16148691462772885,0.4540442560100182,0.038019132729903655,0.03894352106282451,0.005286656974844526,0.024050259357123002,0.044097773909307095
3.0,RANDOM,2,12,0.031756949431072684,0.00046766058639771186,0.0429909774829412,4.3729850608558543e-29,0.13379869167388328,0.605825979915418,0.6181587880783239,0.06339154309819268,0.47758229871574054,0.6685937964192905,0.20833333333333334,0.0,0.24650332429581734,0.0,0.5,0.052083333333333336,0.0,0.061625831073954335,0.0,0.125,0.060204425116550664,0.0008918514212694025,0.07664359190450835,0.0,0.20682989103312283,0.015878474715536342,0.00023383029319885593,0.0214954887414706,2.1864925304279271e-29,0.06689934583694164
3.0,RANDOM,4,12,0.05038761596222999,0.008626944316375909,0.06448904660817763,1.0254275449645458e-28,0.19396258667259347,0.4791296778768608,0.48329976040977196,0.04406400559690115,0.4197913313935331,0.5952252908756122,0.14583333333333334,0.0,0.18980069956550621,0.0,0.5,0.07291666666666667,0.0,0.09490034978275311,0.0,0.25,0.06210978620778302,0.008084020020788589,0.0738082569751213,0.0,0.1869251828247911,0.012596903990557497,0.0021567360790939773,0.016122261652044407,2.5635688624113646e-29,0.04849064666814837
3.0,RANDOM,8,12,0.22022071745827573,0.19081453946349128,0.16038368538349634,0.0009051523046466959,0.5224824660540681,0.3849135316061179,0.3822220227934592,0.0813950163190764,0.24658166737611031,0.5917420951366839,0.23958333333333334,0.25,0.16503103664327978,0.0,0.5,0.23958333333333334,0.25,0.16503103664327978,0.0,0.5,0.14925921272186024,0.14279161608962887,0.10832541229482254,0.0004616831448441975,0.35955307848163764,0.027527589682284467,0.02385181743293641,0.020047960672937043,0.00011314403808083699,0.06531030825675851
3.0,RANDOM,12,12,0.33364988128722944,0.36156950561967205,0.15881867169441843,0.022918493176492447,0.5678814506668052,0.28737644137115353,0.2986955947642924,0.05926786089506381,0.18488300590471152,0.3847298022845185,0.23611111111111108,0.25,0.12187450538044614,0.0,0.4166666666666667,0.3541666666666667,0.375,0.1828117580706692,0.0,0.625,0.1991739383034108,0.1953470645469792,0.09766692966665372,0.010685241814743117,0.3529576085031489,0.02780415677393579,0.03013079213497267,0.013234889307868201,0.0019098744313743707,0.04732345422223377
3.0,RANDOM,16,12,0.47938870479382795,0.4850753731188176,0.16759072317225301,0.023386153762890157,0.7195116343394562,0.1850928363448768,0.19828207014734356,0.06000576077843364,0.09048726858362865,0.2674689003920636,0.23958333333333334,0.28125,0.1015291077584267,0.0,0.375,0.4791666666666667,0.5625,0.2030582155168534,0.0,0.75,0.26018573059599936,0.2652732243894558,0.09299961240762608,0.01086672279094859,0.36982819040236553,0.029961794049614247,0.0303172108199261,0.010474420198265813,0.0014616346101806348,0.04496947714621601
3.0,REAL,2,1,0.4023023518644965,0.4023023518644965,0.0,0.4023023518644965,0.4023023518644965,0.43990254629570336,0.43990254629570336,0.0,0.43990254629570336,0.43990254629570336,1.0,1.0,0.0,1.0,1.0,0.25,0.25,0.0,0.25,0.25,0.896873817356126,0.896873817356126,0.0,0.896873817356126,0.896873817356126,0.20115117593224824,0.20115117593224824,0.0,0.20115117593224824,0.20115117593224824
3.0,REAL,4,1,0.4850840022919847,0.4850840022919847,0.0,0.4850840022919847,0.4850840022919847,0.3238843077524578,0.3238843077524578,0.0,0.3238843077524578,0.3238843077524578,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.7692784179020848,0.7692784179020848,0.0,0.7692784179020848,0.7692784179020848,0.12127100057299617,0.12127100057299617,0.0,0.12127100057299617,0.12127100057299617
3.0,REAL,8,1,0.773464745292027,0.773464745292027,0.0,0.773464745292027,0.773464745292027,0.07228520692419105,0.07228520692419105,0.0,0.07228520692419105,0.07228520692419105,0.875,0.875,0.0,0.875,0.875,0.875,0.875,0.0,0.875,0.875,0.8288548547925682,0.8288548547925682,0.0,0.8288548547925682,0.8288548547925682,0.09668309316150338,0.09668309316150338,0.0,0.09668309316150338,0.09668309316150338
3.0,REAL,12,1,0.801517805918929,0.801517805918929,0.0,0.801517805918929,0.801517805918929,0.0016458836291031176,0.0016458836291031176,0.0,0.0016458836291031176,0.0016458836291031176,0.5833333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.875,0.875,0.0,0.875,0.875,0.8252998725163465,0.8252998725163465,0.0,0.8252998725163465,0.8252998725163465,0.06679315049324408,0.06679315049324408,0.0,0.06679315049324408,0.06679315049324408
3.0,REAL,16,1,0.8020452804701079,0.8020452804701079,0.0,0.8020452804701079,0.8020452804701079,0.0016458836291031176,0.0016458836291031176,0.0,0.0016458836291031176,0.0016458836291031176,0.4375,0.4375,0.0,0.4375,0.4375,0.875,0.875,0.0,0.875,0.875,0.8249247371770515,0.8249247371770515,0.0,0.8249247371770515,0.8249247371770515,0.050127830029381745,0.050127830029381745,0.0,0.050127830029381745,0.050127830029381745
