version,seed,family,target_group,partner_target_group,g,k,bar_g,bar_k,X_norm,partner_norm,anti_pair_residual,same_pair_residual,pair_sum_norm
v32.26,25042000,transverse,45,18,29,13,34,50,3.484816809853544e-06,3.4848168101265076e-06,2.317294635347625e-10,1.9999999999216707,8.07534729927538e-16
v32.26,25042000,transverse,45,18,29,14,34,49,9.027635945762947e-07,9.027635946660562e-07,2.5113803572774767e-10,1.9999999999005702,2.2671827589095393e-16
v32.26,25042000,transverse,45,18,29,15,34,48,5.005567374508173e-07,5.005567374353965e-07,3.8370160235233227e-10,1.999999999969193,1.9206442222813428e-16
v32.26,25042000,transverse,45,18,29,16,34,47,7.370240347143804e-08,7.370240352611658e-08,4.256854045046135e-09,1.9999999992581172,3.137403745797719e-16
v32.26,25042000,transverse,45,18,29,17,34,46,1.378773547116619e-05,1.3787735471349079e-05,1.8473132022776227e-10,1.9999999999867355,2.5470265765734637e-15
v32.26,25042000,transverse,45,18,29,18,34,45,3.3510656613527116e-17,4.17114243360773e-17,1.072997853164818,1.4627219432585177,4.4756268765057696e-17
v32.26,25042000,transverse,45,18,29,19,34,44,2.3390740932784264e-08,2.3390740921146283e-08,2.563330096945841e-09,1.9999999995024536,5.995819022286893e-17
v32.26,25042000,transverse,45,18,29,20,34,43,3.3469764240067413e-08,3.346976424254854e-08,9.333671110995751e-10,1.99999999992587,3.123957716025139e-17
v32.26,25042000,transverse,45,18,29,21,34,42,7.130231976509299e-07,7.130231977177099e-07,3.191174570523883e-10,1.9999999999063423,2.2753814967503785e-16
v32.26,25042000,transverse,45,18,29,22,34,41,4.8939367984014e-06,4.893936799114136e-06,3.7448479098717856e-10,1.9999999998543634,1.832704899320719e-15
v32.26,25042000,transverse,45,18,29,23,34,40,1.8784068079920163e-06,1.878406807954463e-06,3.7031938716626135e-10,1.999999999980008,6.956104579845366e-16
v32.26,25042000,transverse,45,18,29,24,34,39,6.00246643784357e-07,6.002466438000149e-07,1.4385281925442053e-09,1.9999999999739144,8.634717195863609e-16
v32.26,25042000,transverse,45,18,29,25,34,38,2.5356432020316957e-06,2.535643202752332e-06,8.457664362899082e-10,1.9999999997157976,2.144561915294569e-15
v32.26,25042000,transverse,45,18,29,26,34,37,1.1344595720576687e-07,1.1344595722464984e-07,9.891321448856586e-10,1.999999999833551,1.1221304299822458e-16
v32.26,25042000,transverse,45,18,29,27,34,36,2.531330412590644e-07,2.5313304127541817e-07,4.559454100377429e-10,1.999999999935395,1.1541484829842143e-16
v32.26,25042000,transverse,45,18,29,28,34,35,2.1965384998355303e-05,2.1965384998017828e-05,2.6001209225172937e-10,1.9999999999846363,5.711265710537111e-15
v32.26,25042000,transverse,45,18,29,29,34,34,4.3428695608726375e-15,5.308018321523016e-15,1.6102952270658109,0.863573182692728,8.54747656832639e-15
v32.26,25042000,transverse,45,18,29,30,34,33,2.7744365092729724e-07,2.7744365113704113e-07,1.7976011513217073e-09,1.9999999992440127,4.987330267108432e-16
v32.26,25042000,transverse,45,18,29,31,34,32,1.2962570094459692e-07,1.2962570102405473e-07,1.236944630632654e-09,1.999999999387021,1.603398148736982e-16
v32.26,25042000,transverse,45,18,29,32,34,31,4.5237128921875964e-07,4.523712895946715e-07,3.4216257614637544e-09,1.9999999991690192,1.5478452582237085e-15
v32.26,25042000,transverse,45,18,29,33,34,30,2.277737383531827e-05,2.277737383578688e-05,1.5519565376529603e-10,1.9999999999794267,3.5349494235014937e-15
v32.26,25042000,transverse,45,18,29,34,34,29,5.977797321633339e-17,5.894581787945463e-17,1.174462317291308,1.6016687442077595,7.020697694663266e-17
v32.26,25042000,transverse,45,18,29,35,34,28,3.140162368013947e-08,3.1401623687648784e-08,3.0082479443841976e-09,1.9999999997608622,9.446386990869558e-17
v32.26,25042000,transverse,45,18,29,36,34,27,5.447353964788867e-05,5.4473539648912056e-05,1.6382484514848865e-10,1.999999999981213,8.924119197673075e-15
v32.26,25042000,transverse,45,18,29,37,34,26,3.80013291033931e-05,3.800132910379906e-05,3.1209993602908765e-10,1.9999999999893174,1.1860212382315994e-14
v32.26,25042000,transverse,45,18,29,38,34,25,1.1542897119755013e-06,1.1542897119379672e-06,6.042503633306738e-10,1.999999999967483,6.974799778500555e-16
v32.26,25042000,transverse,45,18,29,39,34,24,1.4826971242891559e-05,1.4826971243253312e-05,1.6076732293491284e-10,1.9999999999756015,2.3836924740107714e-15
v32.26,25042000,transverse,45,18,29,40,34,23,9.140778541676445e-06,9.14077854210025e-06,1.429952952727884e-10,1.9999999999536358,1.3070883266507936e-15
v32.26,25042000,transverse,45,18,29,41,34,22,4.4977306412991685e-06,4.49773064163906e-06,2.49185266922247e-10,1.9999999999244302,1.1207682104811984e-15
v32.26,25042000,transverse,45,18,29,42,34,21,1.768414131437128e-05,1.7684141314112957e-05,2.879427776061428e-10,1.9999999999853924,5.0920207696396106e-15
v32.26,25042000,transverse,45,18,29,43,34,20,0.00011338947441399661,0.00011338947441756754,9.984751732415712e-11,1.9999999999685074,1.1321657511285145e-14
v32.26,25042000,transverse,45,18,29,44,34,19,0.01539364670031827,0.015393646700324597,2.8358043846902777e-12,1.999999999999589,4.365337080915352e-14
v32.26,25042000,transverse,45,18,29,46,34,17,0.007221931401984072,0.00722193140198092,7.81062268915592e-12,1.9999999999995635,5.6407781267864415e-14
v32.26,25042000,transverse,45,18,29,47,34,16,0.00011685511747762667,0.0001168551174752695,7.309399371775928e-11,1.9999999999798281,8.541407222797667e-15
v32.26,25042000,transverse,45,18,29,48,34,15,4.92350782802762e-05,4.9235078277762384e-05,2.8033702315064585e-10,1.9999999999489426,1.3802415279681651e-14
v32.26,25042000,transverse,45,18,29,49,34,14,3.5502785315332185e-06,3.550278529800887e-06,1.5910587728471242e-09,1.9999999995120576,5.648701803646733e-15
v32.26,25042000,transverse,45,18,29,50,34,13,7.955819609515877e-06,7.955819609384323e-06,3.649549133492009e-10,1.9999999999834643,2.9035154562127406e-15
v32.26,25042000,transverse,45,18,29,51,34,12,4.352259577668789e-05,4.352259577445102e-05,1.6030686387796228e-10,1.9999999999486047,6.976970836789082e-15
v32.26,25042000,transverse,45,18,29,52,34,11,5.522629977977926e-07,5.522629977834555e-07,1.6377352925245357e-09,1.9999999999740394,9.044606022488448e-16
v32.26,25042000,transverse,45,18,29,53,34,10,5.699091597786305e-07,5.699091597287275e-07,6.698957753375718e-10,1.9999999999124367,3.8177973846188977e-16
v32.26,25042000,transverse,45,18,29,54,34,9,1.2257412165690668e-05,1.2257412166186746e-05,6.430397070381004e-10,1.9999999999595282,7.882002728389972e-15
v32.26,25042000,transverse,45,18,29,55,34,8,9.49100589189876e-06,9.491005890465868e-06,5.001634765150693e-10,1.9999999998490263,4.747054502517089e-15
v32.26,25042000,transverse,45,18,29,56,34,7,1.1802169325258958e-06,1.180216931814301e-06,2.4790223720082345e-09,1.9999999993970639,2.925784179554629e-15
v32.26,25042000,transverse,45,18,29,57,34,6,1.0751089859133696e-07,1.0751089818122845e-07,1.929527511160224e-08,1.9999999961854238,2.0744523658154163e-15
v32.26,25042000,transverse,45,18,29,58,34,5,7.167398674247701e-08,7.16739866176865e-08,1.6735745998842513e-08,1.999999998258915,1.199517636846501e-15
v32.26,25042000,transverse,45,18,29,59,34,4,5.308533975151269e-07,5.308533973743296e-07,2.9021745074639194e-09,1.999999999734772,1.5406291974690117e-15
v32.26,25042000,transverse,45,18,29,60,34,3,1.6997501299348301e-07,1.6997501287826197e-07,8.35079195669633e-09,1.9999999993221296,1.4194259713453323e-15
v32.26,25042000,transverse,45,18,29,61,34,2,6.411121914116214e-07,6.411121916902318e-07,2.3173115243611434e-09,1.9999999995654265,1.4856566702122045e-15
v32.26,25042000,transverse,45,18,29,62,34,1,2.171222823175975e-06,2.1712228230749387e-06,5.3248361909988816e-09,1.999999999953466,1.1561405867570196e-14
v32.26,25042000,transverse,45,18,29,63,34,0,4.5349762419870873e-07,4.5349762322828807e-07,2.5398943810980455e-08,1.9999999978601415,1.1518360675436133e-14
v32.26,25042000,transverse,45,18,30,0,33,63,2.0916816704730013e-07,2.091681669837902e-07,2.795464101167568e-09,1.9999999996963689,5.847221020877486e-16
v32.26,25042000,transverse,45,18,30,1,33,62,9.746473108447491e-08,9.746473104787591e-08,6.387692073718701e-09,1.9999999996244902,6.225746902154251e-16
v32.26,25042000,transverse,45,18,30,2,33,61,2.792070795089074e-07,2.79207080228648e-07,7.314784053579937e-09,1.9999999974221978,2.0423394981031284e-15
v32.26,25042000,transverse,45,18,30,3,33,60,6.750869426555871e-07,6.750869431842825e-07,3.0470469668434425e-09,1.9999999992168485,2.057021622585279e-15
v32.26,25042000,transverse,45,18,30,4,33,59,5.383251868240955e-07,5.383251867334551e-07,8.80211015984401e-10,1.9999999998316254,4.738397596244296e-16
v32.26,25042000,transverse,45,18,30,5,33,58,8.067511776364713e-07,8.067511776149768e-07,4.37003841911408e-10,1.9999999999733569,3.5255336409369074e-16
v32.26,25042000,transverse,45,18,30,6,33,57,6.681285856070545e-07,6.681285855179148e-07,6.302567766981356e-10,1.9999999998665832,4.210925687845865e-16
v32.26,25042000,transverse,45,18,30,7,33,56,5.4396488950553234e-08,5.439648892734046e-08,2.5444882314512983e-09,1.9999999995732671,1.384112259669533e-16
v32.26,25042000,transverse,45,18,30,8,33,55,1.0890678440407354e-06,1.0890678439682125e-06,3.443308080193946e-10,1.9999999999334082,3.749996107264864e-16
v32.26,25042000,transverse,45,18,30,9,33,54,7.305543070720631e-07,7.305543068587112e-07,6.038649438176678e-10,1.9999999997079592,4.411561355958266e-16
v32.26,25042000,transverse,45,18,30,10,33,53,2.0114905489058883e-06,2.0114905487068483e-06,2.419061650236904e-10,1.9999999999010485,4.865919646672214e-16
v32.26,25042000,transverse,45,18,30,11,33,52,1.6225640941346033e-07,1.6225640941392925e-07,1.567191763391468e-09,1.9999999999971099,2.542869083909838e-16
v32.26,25042000,transverse,45,18,30,12,33,51,1.5147304002585429e-06,1.5147304002805177e-06,1.9979281239437928e-10,1.9999999999854927,3.026322466913085e-16
v32.26,25042000,transverse,45,18,30,13,33,50,1.3521306402973896e-06,1.352130640193531e-06,4.4865294709755207e-10,1.9999999999231888,6.06637396630324e-16
v32.26,25042000,transverse,45,18,30,14,33,49,2.8158840814351906e-07,2.815884081193251e-07,2.4862446799804076e-10,1.9999999999140805,7.000976816909759e-17
v32.26,25042000,transverse,45,18,30,15,33,48,1.3796719533043022e-06,1.3796719532944044e-06,2.0761138763753216e-10,1.9999999999928257,2.8643560871009067e-16
v32.26,25042000,transverse,45,18,30,16,33,47,5.788749620203616e-08,5.7887496259832234e-08,2.5798648563089224e-09,1.9999999990015793,1.4934191722045536e-16
v32.26,25042000,transverse,45,18,30,17,33,46,1.969813906744273e-06,1.969813906847419e-06,3.2179199287801127e-10,1.9999999999476363,6.338703426832523e-16
v32.26,25042000,transverse,45,18,30,18,33,45,9.991263995917843e-17,1.2978377058035274e-16,1.1692921038968362,1.3483548872995286,1.5175513815356499e-16
v32.26,25042000,transverse,45,18,30,19,33,44,1.3774565408964884e-08,1.3774565400321869e-08,2.4118937813048397e-09,1.9999999993725381,3.322278865005916e-17
v32.26,25042000,transverse,45,18,30,20,33,43,6.696136752749903e-08,6.696136751610941e-08,1.897972078165487e-09,1.9999999998299078,1.270908058829703e-16
v32.26,25042000,transverse,45,18,30,21,33,42,2.0410560136190766e-07,2.0410560135864177e-07,1.5882211887929607e-09,1.999999999983999,3.241648408343111e-16
v32.26,25042000,transverse,45,18,30,22,33,41,2.0069669849865135e-06,2.0069669846377486e-06,3.497835565225544e-10,1.9999999998262228,7.020040498319307e-16
v32.26,25042000,transverse,45,18,30,23,33,40,3.91572726279383e-07,3.915727262237501e-07,3.3508762406566615e-10,1.9999999998579245,1.312111744978739e-16
v32.26,25042000,transverse,45,18,30,24,33,39,4.345373388152408e-08,4.345373388868898e-08,2.4030428245302777e-09,1.9999999998351143,1.0442118342026222e-16
v32.26,25042000,transverse,45,18,30,25,33,38,7.050555058138222e-07,7.050555057841808e-07,3.4530192832113303e-10,1.999999999957959,2.434570257309446e-16
v32.26,25042000,transverse,45,18,30,26,33,37,3.415670592762731e-07,3.4156705922774146e-07,1.6399429525393873e-09,1.9999999998579145,5.601504916797273e-16
v32.26,25042000,transverse,45,18,30,27,33,36,3.7366015186668993e-06,3.7366015187027444e-06,1.8732571785507013e-10,1.999999999990407,6.999615618293368e-16
v32.26,25042000,transverse,45,18,30,28,33,35,2.975136822947569e-06,2.9751368227990643e-06,1.9821242879752527e-10,1.9999999999500846,5.897090956813906e-16
v32.26,25042000,transverse,45,18,30,29,33,34,2.774436513897159e-07,2.77443651179744e-07,1.794083368802842e-09,1.999999999243191,4.977570407382228e-16
v32.26,25042000,transverse,45,18,30,30,33,33,1.1556890863501863e-15,6.155739743140251e-16,1.3211605831311233,0.9066199428080186,1.5268508672406872e-15
v32.26,25042000,transverse,45,18,30,31,33,32,1.2016276986386433e-05,1.2016276986137617e-05,1.6608325039108912e-10,1.9999999999792937,1.9957023394987e-15
v32.26,25042000,transverse,45,18,30,32,33,31,1.8944387545571246e-08,1.894438754685356e-08,2.2600771705621117e-09,1.9999999999323117,4.28157778049249e-17
v32.26,25042000,transverse,45,18,30,33,33,30,1.0242078430464438e-16,1.2682920116915788e-16,1.012736053068442,1.5095152202095434,1.284445046058764e-16
v32.26,25042000,transverse,45,18,30,34,33,29,3.3666553885400664e-06,3.3666553883240086e-06,2.7189012064367674e-10,1.9999999999358242,9.153603397558431e-16
v32.26,25042000,transverse,45,18,30,35,33,28,3.0599777058827695e-07,3.0599777087080956e-07,3.300833720261963e-09,1.9999999990766841,1.010047760415362e-15
v32.26,25042000,transverse,45,18,30,36,33,27,1.9739319831723675e-05,1.9739319831132246e-05,1.0057591280396936e-10,1.9999999999700382,1.9853001102051036e-15
v32.26,25042000,transverse,45,18,30,37,33,26,4.384015191169568e-06,4.384015192280202e-06,4.4972462920476037e-10,1.9999999997466626,1.97159960677625e-15
v32.26,25042000,transverse,45,18,30,38,33,25,9.662431148373536e-07,9.66243114731082e-07,1.7460259182268284e-09,1.999999999890016,1.687085521814241e-15
v32.26,25042000,transverse,45,18,30,39,33,24,1.0653820684721686e-05,1.0653820683749716e-05,2.029882901053901e-10,1.9999999999087679,2.1626008438810914e-15
v32.26,25042000,transverse,45,18,30,40,33,23,3.5844407076098854e-05,3.584440707519097e-05,9.805746426394768e-11,1.9999999999746716,3.5148116659269566e-15
v32.26,25042000,transverse,45,18,30,41,33,22,6.0669176718172815e-06,6.066917672480664e-06,2.471321067411408e-10,1.9999999998906557,1.4993301458252051e-15
v32.26,25042000,transverse,45,18,30,42,33,21,4.912765186879923e-06,4.912765186745379e-06,2.3085689234336987e-10,1.9999999999726137,1.1341457038557936e-15
v32.26,25042000,transverse,45,18,30,43,33,20,1.066575795051148e-05,1.0665757950428607e-05,1.0377641134540221e-10,1.99999999999223,1.1068540843827734e-15
v32.26,25042000,transverse,45,18,30,44,33,19,0.008673405012004339,0.00867340501199745,2.766259405161933e-12,1.9999999999992055,2.399288818923565e-14
v32.26,25042000,transverse,45,18,30,46,33,17,0.0032672993447291267,0.003267299344730969,1.0602052096856545e-11,1.9999999999994362,3.4640077868862985e-14
v32.26,25042000,transverse,45,18,30,47,33,16,0.00010951947046749999,0.00010951947046588762,6.476124712239435e-11,1.9999999999852778,7.092617491659538e-15
v32.26,25042000,transverse,45,18,30,48,33,15,5.596802150125594e-05,5.596802150517938e-05,1.7434266652540382e-10,1.9999999999298987,9.757614109364118e-15
v32.26,25042000,transverse,45,18,30,49,33,14,1.4026875889971374e-06,1.4026875879995227e-06,1.4155526815801301e-09,1.9999999992887834,1.9855781780240653e-15
v32.26,25042000,transverse,45,18,30,50,33,13,8.627511962671373e-06,8.62751196253136e-06,2.4456301068224306e-10,1.9999999999837716,2.1099703002879786e-15
v32.26,25042000,transverse,45,18,30,51,33,12,8.954073391519308e-06,8.954073392715278e-06,4.3783193610938606e-10,1.9999999998664328,3.920379289598069e-15
v32.26,25042000,transverse,45,18,30,52,33,11,7.1525481143082e-06,7.152548115512911e-06,6.31405131103952e-10,1.999999999831569,4.516155580602754e-15
v32.26,25042000,transverse,45,18,30,53,33,10,3.09569936303662e-06,3.095699362993613e-06,6.059963243200351e-10,1.9999999999861078,1.875982435200066e-15
v32.26,25042000,transverse,45,18,30,54,33,9,8.428099563528895e-07,8.428099563751107e-07,6.334247207939079e-10,1.9999999999736342,5.338566612992302e-16
v32.26,25042000,transverse,45,18,30,55,33,8,3.1124383637097504e-07,3.112438364114755e-07,9.21778238469773e-10,1.9999999998698754,2.8689779526194406e-16
v32.26,25042000,transverse,45,18,30,56,33,7,2.147712812338524e-07,2.1477128139508653e-07,3.880600545515955e-09,1.9999999992492752,8.3344155174293345e-16
v32.26,25042000,transverse,45,18,30,57,33,6,2.8364303861313505e-08,2.8364303787450094e-08,2.395533127757718e-08,1.9999999973959024,6.794762954556267e-16
v32.26,25042000,transverse,45,18,30,58,33,5,2.707003086617108e-08,2.7070030818527152e-08,2.267651218155619e-08,1.9999999982399748,6.138538846918306e-16
v32.26,25042000,transverse,45,18,30,59,33,4,6.194090629230994e-07,6.194090632571851e-07,1.5200053314147583e-09,1.9999999994606377,9.415050784775427e-16
v32.26,25042000,transverse,45,18,30,60,33,3,4.3389630846007245e-07,4.338963073414346e-07,8.404382904366672e-09,1.9999999974218774,3.646630717089641e-15
v32.26,25042000,transverse,45,18,30,61,33,2,8.827001380774992e-07,8.8270013646594e-07,4.693810477262452e-09,1.9999999981742846,4.143227156389179e-15
v32.26,25042000,transverse,45,18,30,62,33,1,6.279718995166203e-07,6.279718994385101e-07,2.4148431891745485e-09,1.999999999875615,1.5164536645407145e-15
v32.26,25042000,transverse,45,18,30,63,33,0,7.949772435944393e-08,7.949772415126862e-08,1.6631126424086013e-08,1.999999997381368,1.3221367042490543e-15
v32.26,25042000,transverse,45,18,31,0,32,63,7.639755825225201e-07,7.639755824799017e-07,4.49750046557198e-10,1.9999999999442148,3.435980538080659e-16
v32.26,25042000,transverse,45,18,31,1,32,62,4.579839214993597e-08,4.579839214808978e-08,5.6712035233174045e-09,1.999999999959689,2.5973200292298906e-16
v32.26,25042000,transverse,45,18,31,2,32,61,6.990993930410797e-08,6.990993930182689e-08,5.8205767763191355e-09,1.9999999999673714,4.0691616914737124e-16
v32.26,25042000,transverse,45,18,31,3,32,60,3.2333748062154086e-06,3.233374805988823e-06,2.1162212289154843e-10,1.999999999929923,6.842536405953538e-16
v32.26,25042000,transverse,45,18,31,4,32,59,3.847291661508792e-07,3.8472916610185325e-07,7.908191325111624e-10,1.9999999998725702,3.0425118542718114e-16
v32.26,25042000,transverse,45,18,31,5,32,58,1.7538727838384865e-06,1.7538727837532106e-06,2.426061815557281e-10,1.9999999999513782,4.255003790215701e-16
v32.26,25042000,transverse,45,18,31,6,32,57,9.574151644768299e-07,9.574151644216933e-07,3.6809709389314325e-10,1.9999999999424107,3.524217396931468e-16
v32.26,25042000,transverse,45,18,31,7,32,56,8.53603382285419e-08,8.536033825946446e-08,1.6497241078329643e-09,1.9999999996377413,1.4082100787941506e-16
v32.26,25042000,transverse,45,18,31,8,32,55,5.252365492820724e-07,5.252365493089298e-07,4.627748162510245e-10,1.9999999999488662,2.4306624759476217e-16
v32.26,25042000,transverse,45,18,31,9,32,54,2.312035577935583e-06,2.312035577745135e-06,1.4779687303437902e-10,1.9999999999176277,3.4171162876311243e-16
v32.26,25042000,transverse,45,18,31,10,32,53,3.739494872914495e-06,3.7394948726564823e-06,2.0418496189172554e-10,1.9999999999310034,7.635486181203492e-16
v32.26,25042000,transverse,45,18,31,11,32,52,1.443717737347428e-07,1.4437177373366708e-07,1.2520693304554536e-09,1.9999999999925488,1.8076347007672567e-16
v32.26,25042000,transverse,45,18,31,12,32,51,2.267184796114841e-06,2.267184796159908e-06,2.3072182343177704e-10,1.9999999999801223,5.230890102268157e-16
v32.26,25042000,transverse,45,18,31,13,32,50,1.6102590955762429e-06,1.6102590954450015e-06,4.943054882693001e-10,1.9999999999184968,7.959599084788964e-16
v32.26,25042000,transverse,45,18,31,14,32,49,2.2906321361696257e-07,2.2906321358119515e-07,3.9129428042011463e-10,1.9999999998438536,8.963112534296837e-17
v32.26,25042000,transverse,45,18,31,15,32,48,1.3305536821648262e-06,1.3305536822041073e-06,2.2695534304500942e-10,1.9999999999704776,3.019762673844336e-16
v32.26,25042000,transverse,45,18,31,16,32,47,4.346886807434906e-08,4.346886810729941e-08,2.0891883266146638e-09,1.9999999992419781,9.081465182092238e-17
v32.26,25042000,transverse,45,18,31,17,32,46,3.78640134063577e-06,3.786401340623864e-06,1.8455107932340785e-10,1.9999999999968556,6.987844541659298e-16
v32.26,25042000,transverse,45,18,31,18,32,45,4.570164142038965e-17,5.538028845238643e-17,1.2306535236447071,1.3592317329211367,6.815394712438965e-17
v32.26,25042000,transverse,45,18,31,19,32,44,4.537334249752893e-08,4.537334247205739e-08,2.2601204906761847e-09,1.9999999994386233,1.0254922110913366e-16
v32.26,25042000,transverse,45,18,31,20,32,43,4.578410793572309e-08,4.5784107935421893e-08,1.7945726136680487e-09,1.9999999999934213,8.216290624267064e-17
v32.26,25042000,transverse,45,18,31,21,32,42,9.135135443861876e-07,9.135135443512682e-07,4.506085287118495e-10,1.9999999999617746,4.1163699419420685e-16
v32.26,25042000,transverse,45,18,31,22,32,41,4.960014027417564e-06,4.960014027128776e-06,1.396392358163455e-10,1.9999999999417772,6.926125684269428e-16
v32.26,25042000,transverse,45,18,31,23,32,40,2.896439105295021e-07,2.8964391052970813e-07,6.010790504488514e-10,1.9999999999992886,1.7409888670948906e-16
v32.26,25042000,transverse,45,18,31,24,32,39,5.4325182972558356e-08,5.432518297855725e-08,2.746374114923788e-09,1.9999999998895743,1.49197276320808e-16
v32.26,25042000,transverse,45,18,31,25,32,38,2.7828099397981164e-07,2.782809939205709e-07,9.674158383098424e-10,1.999999999787119,2.692134410766757e-16
v32.26,25042000,transverse,45,18,31,26,32,37,3.5155854156431902e-06,3.5155854157141093e-06,1.7468717355176497e-10,1.9999999999798272,6.141276796509044e-16
v32.26,25042000,transverse,45,18,31,27,32,36,5.09112547381433e-07,5.091125472873619e-07,1.2462890023775064e-09,1.9999999998152254,6.345013687738771e-16
v32.26,25042000,transverse,45,18,31,28,32,35,1.6422824248945326e-07,1.642282426722492e-07,2.5920609684616585e-09,1.9999999988869397,4.256896177497865e-16
v32.26,25042000,transverse,45,18,31,29,32,34,1.2962570103209294e-07,1.2962570095166565e-07,1.24422361940916e-09,1.9999999993795423,1.6128335890660037e-16
v32.26,25042000,transverse,45,18,31,30,32,33,1.2016276985790456e-05,1.201627698604034e-05,1.6625099925843744e-10,1.9999999999792044,1.9977180562953715e-15
v32.26,25042000,transverse,45,18,31,31,32,32,1.66833564146432e-15,1.0723013050561892e-15,1.3777084690357013,0.9634009949907266,2.298480142439503e-15
v32.26,25042000,transverse,45,18,31,32,32,31,4.243949567265096e-17,4.0454492812378406e-17,1.1678700297246756,1.5663220575675947,4.956381507271912e-17
v32.26,25042000,transverse,45,18,31,33,32,30,6.788269865148696e-08,6.788269862698859e-08,2.5160283527095814e-09,1.9999999996391074,1.7079479446558168e-16
v32.26,25042000,transverse,45,18,31,34,32,29,2.395898875345232e-07,2.395898872264643e-07,3.502733976842817e-09,1.9999999987142245,8.392196395751238e-16
v32.26,25042000,transverse,45,18,31,35,32,28,6.5677623767860185e-06,6.567762376453387e-06,1.6648402039302675e-10,1.9999999999493538,1.0934274854733974e-15
v32.26,25042000,transverse,45,18,31,36,32,27,3.499849730463781e-05,3.4998497304040056e-05,1.059099619457494e-10,1.9999999999829208,3.7066895176926035e-15
v32.26,25042000,transverse,45,18,31,37,32,26,5.288580147326716e-06,5.288580146266136e-06,5.197217858158634e-10,1.9999999997994584,2.7485903185989624e-15
v32.26,25042000,transverse,45,18,31,38,32,25,3.0661926134051987e-06,3.0661926132555343e-06,6.260382793270622e-10,1.999999999951189,1.919553947781539e-15
v32.26,25042000,transverse,45,18,31,39,32,24,1.1953055621569866e-05,1.1953055620952616e-05,2.277475647592699e-10,1.9999999999483604,2.722279309244638e-15
v32.26,25042000,transverse,45,18,31,40,32,23,6.191876335380694e-05,6.191876335204126e-05,7.280751497255175e-11,1.999999999971484,4.5081512899641876e-15
v32.26,25042000,transverse,45,18,31,41,32,22,5.484007063439351e-06,5.484007063930755e-06,1.7237791206790433e-10,1.9999999999103932,9.453216874460218e-16
v32.26,25042000,transverse,45,18,31,42,32,21,3.740510421562523e-06,3.7405104215579775e-06,2.67190223212678e-10,1.9999999999987847,9.994278144666387e-16
v32.26,25042000,transverse,45,18,31,43,32,20,1.202738977730949e-05,1.202738977694239e-05,9.286505061756521e-11,1.9999999999694777,1.1169241604670321e-15
v32.26,25042000,transverse,45,18,31,44,32,19,0.008429502316033476,0.008429502316022984,3.322277611995533e-12,1.9999999999987554,2.800514682482251e-14
v32.26,25042000,transverse,45,18,31,46,32,17,0.003027500664393901,0.0030275006643970905,1.2495428097623206e-11,1.9999999999989462,3.7829916867480327e-14
v32.26,25042000,transverse,45,18,31,47,32,16,0.00019378235584805784,0.00019378235584535192,6.609833776848252e-11,1.999999999986036,1.2808691610417202e-14
v32.26,25042000,transverse,45,18,31,48,32,15,8.105800210738723e-05,8.10580021121715e-05,1.301132613803396e-10,1.9999999999409774,1.054672101578909e-14
v32.26,25042000,transverse,45,18,31,49,32,14,1.7147450123321088e-06,1.7147450112877294e-06,1.4178461685237096e-09,1.9999999993909419,2.4312446457302217e-15
v32.26,25042000,transverse,45,18,31,50,32,13,4.389633641082478e-06,4.389633640748722e-06,4.871374431804607e-10,1.9999999999239675,2.138354908415854e-15
v32.26,25042000,transverse,45,18,31,51,32,12,3.552216420625306e-05,3.5522164207372895e-05,1.0836497083960503e-10,1.9999999999684752,3.8493582884916256e-15
v32.26,25042000,transverse,45,18,31,52,32,11,7.823602404202221e-06,7.823602405473924e-06,4.424945203825152e-10,1.9999999998374531,3.4619011940736764e-15
v32.26,25042000,transverse,45,18,31,53,32,10,3.924604290721312e-06,3.924604290583457e-06,5.82152937198954e-10,1.9999999999648743,2.2847199151870293e-15
v32.26,25042000,transverse,45,18,31,54,32,9,6.451748377555954e-07,6.451748380676812e-07,9.520667111531764e-10,1.999999999516277,6.142494861978804e-16
v32.26,25042000,transverse,45,18,31,55,32,8,1.179744698194163e-06,1.1797446983152316e-06,4.299829014023865e-10,1.9999999998973774,5.072700482956665e-16
v32.26,25042000,transverse,45,18,31,56,32,7,9.045012111500584e-07,9.045012112719251e-07,6.479307565862892e-10,1.9999999998652664,5.860541541526335e-16
v32.26,25042000,transverse,45,18,31,57,32,6,7.909209781385515e-09,7.909209765257692e-09,2.774678354684833e-08,1.9999999979608805,2.194551318307195e-16
v32.26,25042000,transverse,45,18,31,58,32,5,3.686776701262702e-08,3.68677669504244e-08,2.2416050924346538e-08,1.999999998312818,8.264297428219908e-16
v32.26,25042000,transverse,45,18,31,59,32,4,6.525885102687142e-07,6.525885104136602e-07,1.030385590077957e-09,1.9999999997778903,6.724177973806742e-16
v32.26,25042000,transverse,45,18,31,60,32,3,3.134155628458368e-07,3.1341556270965644e-07,6.300440705586943e-09,1.999999999565496,1.974656169918353e-15
v32.26,25042000,transverse,45,18,31,61,32,2,1.811021125582379e-06,1.8110211254747215e-06,1.469653249988952e-09,1.9999999999405542,2.661573083010793e-15
v32.26,25042000,transverse,45,18,31,62,32,1,6.404646230132288e-07,6.404646224621918e-07,2.6925284183762676e-09,1.9999999991396296,1.7244691984277613e-15
v32.26,25042000,transverse,45,18,31,63,32,0,1.1408683295541266e-07,1.1408683264535957e-07,1.5401991992853204e-08,1.999999997282306,1.7571644876692469e-15
