version,seed,family,order,g_minus,g_plus,E_abs,prominence,A_group,C_group,R_response,D_response,response_label_R,response_label_D,h2
v32.19,25042000,transverse,2,13,50,1.4584129115423414,0.22512599499772068,0.0045208160943479014,0.5470515398233062,767.5660311925334,9937.244272829974,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,14,49,1.4334527954745644,0.29063541288859407,-0.07642780377450004,0.4913951099263314,413.6100816874123,4514.77709874289,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,15,48,1.4275616977982164,0.00545299082877565,-0.004850690044888067,0.5755490387760599,558.18100937184,7326.919719337669,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,16,47,1.0939615772545648,-0.12727287836418105,0.13852960937492143,0.46605450637370777,73.02102664010204,198.12999632821496,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,17,46,1.0881648225246672,-0.0019399843253508076,0.021638338014501116,0.3078642673369377,103.91643739617864,201.1436029798012,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,18,45,1.0741101228597905,-0.025214000864455688,0.009107254127100528,0.27794328431735327,37.545143502934835,45.50629281412088,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,19,44,1.0687765868124621,-0.2796673059394926,0.0012154968012116402,0.26966890131456306,42.48793190643016,57.413842246329764,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,20,43,0.6587625915442124,0.271925888444691,0.06286883583116017,0.9038091058286507,2604.5568804821905,180169.50795589536,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,21,42,0.6523641195267388,0.34473424651455187,-0.07489227827167572,0.8193869773359052,21570.424929400622,1432939.8317703502,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,22,41,0.6353883011550365,0.6326899225480247,-0.07920900500567235,0.8325984188275818,28553.219604854592,2139743.4168069083,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,23,40,0.6293356210701317,0.16502413161883028,0.08410533546535165,0.92251511583467,5685.022044825133,467794.8520461067,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,24,39,0.2843715887463743,-0.5475178260577758,-0.05163286814411448,0.1294799438067426,87.01946309466406,92.75066421028193,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,25,38,0.2812054412565679,-0.46029967445888076,-0.06894238490630508,0.061417598743775996,16.505184287495023,9.226274848388172,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,26,37,0.26482062964046393,-0.585737424372401,-0.0648909508960914,0.114680150612476,17.087432219129752,17.28809566758684,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,27,36,0.2619864687735263,-0.751304197451854,-0.06061207223601379,0.10208594695477025,35.648573978303695,30.214988760735952,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,28,35,0.07278294475567904,0.1666843876215432,0.06098098316256717,0.967552651106938,62760.070286261616,10912012.228171192,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,29,34,0.07081255002358793,0.12307328643041221,-0.0537945173538253,0.9099879179073228,76901.09088564871,12527250.382422227,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,30,33,0.048600388009180644,0.1783224940845633,0.05947264140154374,0.9438874220291555,44928.646762345394,5661709.55909223,R2_E,D2_E,0.001
v32.19,25042000,transverse,2,31,32,0.04659378773055864,0.07724022316920248,-0.0696891923638916,0.8776881841755937,42128.208523510686,4911273.334079945,R2_E,D2_E,0.001
v32.19,25042001,dephasing,1,0,31,3.3993954056915845,0.03692250294628535,0.11557206374689856,0.9815986342021055,188.41891317124023,1.2512714420154225e-08,R1_E,D1_E,
v32.19,25042001,dephasing,1,1,30,3.3842297996904556,0.17102702157231045,-0.0951426780381458,0.8813605909794733,191.0686596219718,1.0452822607476264e-08,R1_E,D1_E,
v32.19,25042001,dephasing,1,2,29,3.217664522712653,0.1396026882935279,-0.01343532838545522,0.43580863459136754,7.421766512764061,4.0745185003743245e-13,R1_E,D1_E,
v32.19,25042001,dephasing,1,3,28,3.1069474185291,-0.1010418180254361,-0.1476742686456235,0.19182173071872916,6.330500831831801,1.2273515537231106e-13,R1_E,D1_E,
v32.19,25042001,dephasing,1,4,27,2.7582925100189017,0.18670224093779636,0.12230508428729087,0.5923683799896337,11.556794669237838,1.021849271864994e-12,R1_E,D1_E,
v32.19,25042001,dephasing,1,5,26,2.621648000452833,0.09815454230735261,-0.17000529878627613,0.24493612853147606,10.28491693634854,1.7258416917798058e-13,R1_E,D1_E,
v32.19,25042001,dephasing,1,6,25,2.3756855671346444,0.03257729411914041,-0.03743461893395822,0.7226255355408698,49.08961469260202,5.7479354609313305e-11,R1_E,D1_E,
v32.19,25042001,dephasing,1,7,24,2.350476373238079,-0.32984845362466475,0.06091845286300023,0.769273618629186,87.903950734577,1.580957587066223e-11,R1_E,D1_E,
v32.19,25042001,dephasing,1,8,23,1.2782390014763387,-0.047850687335421166,0.10773424979528373,0.5204091248339495,17.820415600801702,2.0103918529912335e-12,R1_E,D1_E,
v32.19,25042001,dephasing,1,9,22,1.2355234268531243,-0.0604661646192671,-0.0910450970739965,0.2636195930938503,22.798270764789216,1.823874384854207e-12,R1_E,D1_E,
v32.19,25042001,dephasing,1,10,21,0.872898255051432,-0.14583268827042656,0.10040684970861607,0.7647618856329836,53.6375731273799,9.961809155356605e-12,R1_E,D1_E,
v32.19,25042001,dephasing,1,11,20,0.8225578717503814,0.11670889053341629,-0.1067898887719774,0.5883455012430694,81.65848402291473,2.2147617073642323e-11,R1_E,D1_E,
v32.19,25042001,dephasing,1,12,19,0.520032371270511,0.29329177725396566,0.02141496645111731,0.4055271245875802,8.560684921470461,3.1086244689504383e-13,R1_E,D1_E,
v32.19,25042001,dephasing,1,13,18,0.4401136996169611,0.18396790902393384,-0.11452127832356106,0.29234187642257836,7.44796965139603,7.749356711883593e-14,R1_E,D1_E,
v32.19,25042001,dephasing,1,14,17,0.15448291171778558,-0.1615932953471894,-0.14002744367711656,0.19595096756506417,17.00224968790712,5.18030063290098e-13,R1_E,D1_E,
v32.19,25042001,dephasing,1,15,16,0.12546180795999268,-0.22935768173456367,-0.03961900586090781,0.31670593655253587,27.889057893355613,7.780442956573097e-13,R1_E,D1_E,
v32.19,25042001,transverse,2,0,31,3.3993954056915845,0.03692250294628535,0.16885043242007097,0.9837454652371318,20247.60505522683,1736758.3931427267,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,1,30,3.3842297996904556,0.17102702157231045,-0.16002752956724406,0.7944160966112876,9968.460748092388,928600.0919813139,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,2,29,3.217664522712653,0.1396026882935279,-0.019880408968704397,0.44510083919421484,64.75251992900465,382.5855474151041,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,3,28,3.1069474185291,-0.1010418180254361,-0.1316883973695876,0.30401389915283056,37.30346869837919,269.4010846581903,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,4,27,2.7582925100189017,0.18670224093779636,0.15731675066191436,0.5234700785566335,60.04070181566962,461.95228466879473,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,5,26,2.621648000452833,0.09815454230735261,-0.06929601698297977,0.2324372729329115,28.04292620111024,91.77145792893526,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,6,25,2.3756855671346444,0.03257729411914041,0.12393033623092602,0.5185664859563265,1123.5881556798154,9927.661056524576,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,7,24,2.350476373238079,-0.32984845362466475,-0.10115998888813231,0.22711923120830735,1103.3001143706472,3376.7079357249577,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,8,23,1.2782390014763387,-0.047850687335421166,0.13029165162476242,0.545335186407889,134.43464192506826,1378.2501134351755,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,9,22,1.2355234268531243,-0.0604661646192671,-0.08777363507078537,0.27929298693881777,85.65275350506764,102.38889267758881,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,10,21,0.872898255051432,-0.14583268827042656,-0.0314037520124445,0.21358717989343465,100.77415284985699,455.03918673039936,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,11,20,0.8225578717503814,0.11670889053341629,-0.053091529516062844,0.18899532450642603,52.471303088079836,115.1775389022595,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,12,19,0.520032371270511,0.29329177725396566,-0.00868560191561085,0.3106469972428375,91.89749805052816,524.3900832289094,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,13,18,0.4401136996169611,0.18396790902393384,-0.05713910483574239,0.21082936607250974,54.76639725213833,287.4750059004838,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,14,17,0.15448291171778558,-0.1615932953471894,-0.02445668543500339,0.2173464987156899,124.0726151307855,532.6181028382781,R2_E,D2_E,0.001
v32.19,25042001,transverse,2,15,16,0.12546180795999268,-0.22935768173456367,-0.041806776923980875,0.16821533244394196,67.57257577580978,178.02297655391172,R2_E,D2_E,0.001
v32.19,25042002,dephasing,1,0,63,2.8086271322578424,-0.02448535306527211,0.678974628556272,0.9999995993722592,437.75968632625666,7.1124410796398365,R1_E,D1_E,
v32.19,25042002,dephasing,1,1,62,2.808624788819107,0.004825865361237053,0.6886533209324477,0.9981497010122575,370.2716593336588,6.99624451807648,R1_E,D1_E,
v32.19,25042002,dephasing,1,2,61,2.762512443577755,0.06806648475971927,-0.10406160385801956,0.43771331542060293,1783.0326030656672,10.351523619216891,R1_E,D1_E,
v32.19,25042002,dephasing,1,3,60,2.7625074275378037,0.09402773487580929,-0.08520317353001056,0.47272664425067196,1748.690616710854,11.365703160101702,R1_E,D1_E,
v32.19,25042002,dephasing,1,4,59,2.6005246121962595,-0.006225473753893929,0.1586092532848781,0.6684664809768213,2026.6260830495019,2.390644543597489,R1_E,D1_E,
v32.19,25042002,dephasing,1,5,58,2.600508788201716,0.021577668837121367,0.1122234664438456,0.6131362827912209,1979.3321877176793,2.174239372584566,R1_E,D1_E,
v32.19,25042002,dephasing,1,6,57,2.552457966072332,0.1790638430531717,0.2462225349891925,0.7252762690919359,547.0317610081444,1.2071064921835841,R1_E,D1_E,
v32.19,25042002,dephasing,1,7,56,2.5524435325715658,0.010336050883219705,0.27774687064370474,0.764334881850157,488.87430659838105,1.3252877392174582,R1_E,D1_E,
v32.19,25042002,dephasing,1,8,55,2.160985826193258,-0.3367155757894618,0.6019181863622312,0.9334025247517861,586.0288421238974,75.11224978523609,R1_E,D1_E,
v32.19,25042002,dephasing,1,9,54,2.1608931127576194,0.06736562028457443,0.3704084423934468,0.8169425198097394,642.5776433963395,69.5874408717109,R1_E,D1_E,
v32.19,25042002,dephasing,1,10,53,2.1348743799688936,-0.2565858217291097,-0.22143935431605832,0.20320619957667616,1002.8621305314148,42.79391132753854,R1_E,D1_E,
v32.19,25042002,dephasing,1,11,52,2.134741476920111,-0.36313251941490354,-0.02758727919628557,0.45690696266979614,1043.1062690775036,94.16236693755559,R1_E,D1_E,
v32.19,25042002,dephasing,1,12,51,1.9351215129294321,-0.08892200420392812,0.42424585210389665,0.770746032935403,5.501647094984577,42.68814466368851,R1_E,D1_E,
v32.19,25042002,dephasing,1,13,50,1.9348470216724338,-0.2799836884730702,0.398705381243325,0.751305696994568,53.314267282197456,43.35399283444294,R1_E,D1_E,
v32.19,25042002,dephasing,1,14,49,1.9007559054745453,0.16030325868275902,0.1843733576326149,0.630719034745929,451.7884774712567,465.5550622380981,R1_E,D1_E,
v32.19,25042002,dephasing,1,15,48,1.9006317320412505,0.26080477643311095,0.0824276770619458,0.5475163465439956,346.14439320788597,384.15357935833185,R1_E,D1_E,
v32.19,25042002,dephasing,1,16,47,1.8816619921390059,0.17041253391595496,-0.08281785115055154,0.3934099345728823,826.4409712357009,152.56659889158095,R1_E,D1_E,
v32.19,25042002,dephasing,1,17,46,1.8816603935052552,0.15940932373412742,-0.0852962773649831,0.3614736688388469,705.8816312227461,142.6755163120768,R1_E,D1_E,
v32.19,25042002,dephasing,1,18,45,1.8536658855515613,-0.012992121501998077,0.07045606847250921,0.500363155746966,515.5548868718874,152.08821196496774,R1_E,D1_E,
v32.19,25042002,dephasing,1,19,44,1.8534485655789308,-0.06364922320881533,0.2614612832949821,0.661584519322969,395.5391896517625,225.40549685466362,R1_E,D1_E,
v32.19,25042002,dephasing,1,20,43,1.6826947865747437,0.020226786036897537,0.2555606131571983,0.7239276824622541,2124.3184205625976,1115.382896450279,R1_E,D1_E,
v32.19,25042002,dephasing,1,21,42,1.6822936043979437,-0.3017109032200756,-0.2179552737731984,0.2543200666977957,2107.9446334999056,365.6368521021485,R1_E,D1_E,
v32.19,25042002,dephasing,1,22,41,1.6430403508955786,-0.14118709187653455,-0.07286998996787422,0.3191523374480204,2355.7049944043274,135.6222669453017,R1_E,D1_E,
v32.19,25042002,dephasing,1,23,40,1.6427552943541874,0.11922736358202396,0.5355868537026875,0.8474140461461998,2215.6453414739067,399.83247148686655,R1_E,D1_E,
v32.19,25042002,dephasing,1,24,39,1.3727717991377637,0.12639676623392745,0.24617199146898194,0.6719915971617121,444.35475435729967,66.11642196751065,R1_E,D1_E,
v32.19,25042002,dephasing,1,25,38,1.3725831083805113,-0.34701477452132634,-0.19319685076129503,0.10977157462229152,535.355388487153,10.822975692488257,R1_E,D1_E,
v32.19,25042002,dephasing,1,26,37,1.3200229054206054,0.3175018011961466,-0.04394387358438136,0.5907894579435023,3100.4962208497614,142.04857285094363,R1_E,D1_E,
v32.19,25042002,dephasing,1,27,36,1.3198085068535732,0.1264561985185128,-0.026920678248337847,0.6158367861353491,3221.7217858653644,143.65574910750865,R1_E,D1_E,
v32.19,25042002,dephasing,1,28,35,1.0687490912341788,-0.028766953976702037,0.10682905198590047,0.5583952015402709,9754.492322902614,73.59002194813729,R1_E,D1_E,
