version,label,H_parity,V_transverse_parity,V_dephasing_parity,candidate_same_target_transverse
v32.27,ZIXIZIII,0,0,1,0
v32.27,ZIXIZIIX,0,0,0,0
v32.27,ZIXIZIIY,0,0,0,0
v32.27,ZIXIZIIZ,0,0,1,0
v32.27,ZIXIZIXI,0,0,0,0
v32.27,ZIXIZIXX,0,0,0,0
v32.27,ZIXIZIXY,0,0,0,0
v32.27,ZIXIZIXZ,0,0,0,0
v32.27,ZIXIZIYI,0,0,0,0
v32.27,ZIXIZIYX,0,0,0,0
v32.27,ZIXIZIYY,0,0,0,0
v32.27,ZIXIZIYZ,0,0,0,0
v32.27,ZIXIZIZI,0,0,1,0
v32.27,ZIXIZIZX,0,0,0,0
v32.27,ZIXIZIZY,0,0,0,0
v32.27,ZIXIZIZZ,0,0,1,0
v32.27,ZIXIZXII,0,0,0,0
v32.27,ZIXIZXIX,0,0,0,0
v32.27,ZIXIZXIY,0,0,0,0
v32.27,ZIXIZXIZ,0,0,0,0
v32.27,ZIXIZXXI,0,0,1,0
v32.27,ZIXIZXXX,0,0,0,0
v32.27,ZIXIZXXY,0,0,0,0
v32.27,ZIXIZXXZ,0,0,1,0
v32.27,ZIXIZXYI,0,0,1,0
v32.27,ZIXIZXYX,0,0,0,0
v32.27,ZIXIZXYY,0,0,0,0
v32.27,ZIXIZXYZ,0,0,1,0
v32.27,ZIXIZXZI,0,0,0,0
v32.27,ZIXIZXZX,0,0,0,0
v32.27,ZIXIZXZY,0,0,0,0
v32.27,ZIXIZXZZ,0,0,0,0
v32.27,ZIXIZYII,0,0,0,0
v32.27,ZIXIZYIX,0,0,0,0
v32.27,ZIXIZYIY,0,0,0,0
v32.27,ZIXIZYIZ,0,0,0,0
v32.27,ZIXIZYXI,0,0,1,0
v32.27,ZIXIZYXX,0,0,0,0
v32.27,ZIXIZYXY,0,0,0,0
v32.27,ZIXIZYXZ,0,0,1,0
v32.27,ZIXIZYYI,0,0,1,0
v32.27,ZIXIZYYX,0,0,0,0
v32.27,ZIXIZYYY,0,0,0,0
v32.27,ZIXIZYYZ,0,0,1,0
v32.27,ZIXIZYZI,0,0,0,0
v32.27,ZIXIZYZX,0,0,0,0
v32.27,ZIXIZYZY,0,0,0,0
v32.27,ZIXIZYZZ,0,0,0,0
v32.27,ZIXIZZII,0,0,1,0
v32.27,ZIXIZZIX,0,0,0,0
v32.27,ZIXIZZIY,0,0,0,0
v32.27,ZIXIZZIZ,0,0,1,0
v32.27,ZIXIZZXI,0,0,0,0
v32.27,ZIXIZZXX,0,0,0,0
v32.27,ZIXIZZXY,0,0,0,0
v32.27,ZIXIZZXZ,0,0,0,0
v32.27,ZIXIZZYI,0,0,0,0
v32.27,ZIXIZZYX,0,0,0,0
v32.27,ZIXIZZYY,0,0,0,0
v32.27,ZIXIZZYZ,0,0,0,0
v32.27,ZIXIZZZI,0,0,1,0
v32.27,ZIXIZZZX,0,0,0,0
v32.27,ZIXIZZZY,0,0,0,0
v32.27,ZIXIZZZZ,0,0,1,0
v32.27,ZIXXIIII,0,0,0,0
v32.27,ZIXXIIIX,0,0,0,0
v32.27,ZIXXIIIY,0,0,0,0
v32.27,ZIXXIIIZ,0,0,0,0
v32.27,ZIXXIIXI,0,0,0,0
v32.27,ZIXXIIXX,0,0,0,0
v32.27,ZIXXIIXY,0,0,0,0
v32.27,ZIXXIIXZ,0,0,0,0
v32.27,ZIXXIIYI,0,0,0,0
v32.27,ZIXXIIYX,0,0,0,0
v32.27,ZIXXIIYY,0,0,0,0
v32.27,ZIXXIIYZ,0,0,0,0
v32.27,ZIXXIIZI,0,0,0,0
v32.27,ZIXXIIZX,0,0,0,0
v32.27,ZIXXIIZY,0,0,0,0
v32.27,ZIXXIIZZ,0,0,0,0
v32.27,ZIXXIXII,0,0,0,0
v32.27,ZIXXIXIX,0,0,0,0
v32.27,ZIXXIXIY,0,0,0,0
v32.27,ZIXXIXIZ,0,0,0,0
v32.27,ZIXXIXXI,0,0,0,0
v32.27,ZIXXIXXX,0,0,0,0
v32.27,ZIXXIXXY,0,0,0,0
v32.27,ZIXXIXXZ,0,0,0,0
v32.27,ZIXXIXYI,0,0,0,0
v32.27,ZIXXIXYX,0,0,0,0
v32.27,ZIXXIXYY,0,0,0,0
v32.27,ZIXXIXYZ,0,0,0,0
v32.27,ZIXXIXZI,0,0,0,0
v32.27,ZIXXIXZX,0,0,0,0
v32.27,ZIXXIXZY,0,0,0,0
v32.27,ZIXXIXZZ,0,0,0,0
v32.27,ZIXXIYII,0,0,0,0
v32.27,ZIXXIYIX,0,0,0,0
v32.27,ZIXXIYIY,0,0,0,0
v32.27,ZIXXIYIZ,0,0,0,0
v32.27,ZIXXIYXI,0,0,0,0
v32.27,ZIXXIYXX,0,0,0,0
v32.27,ZIXXIYXY,0,0,0,0
v32.27,ZIXXIYXZ,0,0,0,0
v32.27,ZIXXIYYI,0,0,0,0
v32.27,ZIXXIYYX,0,0,0,0
v32.27,ZIXXIYYY,0,0,0,0
v32.27,ZIXXIYYZ,0,0,0,0
v32.27,ZIXXIYZI,0,0,0,0
v32.27,ZIXXIYZX,0,0,0,0
v32.27,ZIXXIYZY,0,0,0,0
v32.27,ZIXXIYZZ,0,0,0,0
v32.27,ZIXXIZII,0,0,0,0
v32.27,ZIXXIZIX,0,0,0,0
v32.27,ZIXXIZIY,0,0,0,0
v32.27,ZIXXIZIZ,0,0,0,0
v32.27,ZIXXIZXI,0,0,0,0
v32.27,ZIXXIZXX,0,0,0,0
v32.27,ZIXXIZXY,0,0,0,0
v32.27,ZIXXIZXZ,0,0,0,0
v32.27,ZIXXIZYI,0,0,0,0
v32.27,ZIXXIZYX,0,0,0,0
v32.27,ZIXXIZYY,0,0,0,0
v32.27,ZIXXIZYZ,0,0,0,0
v32.27,ZIXXIZZI,0,0,0,0
v32.27,ZIXXIZZX,0,0,0,0
v32.27,ZIXXIZZY,0,0,0,0
v32.27,ZIXXIZZZ,0,0,0,0
v32.27,ZIXXXIII,0,0,1,0
v32.27,ZIXXXIIX,0,0,0,0
v32.27,ZIXXXIIY,0,0,0,0
v32.27,ZIXXXIIZ,0,0,1,0
v32.27,ZIXXXIXI,0,0,0,0
v32.27,ZIXXXIXX,0,0,0,0
v32.27,ZIXXXIXY,0,0,0,0
v32.27,ZIXXXIXZ,0,0,0,0
v32.27,ZIXXXIYI,0,0,0,0
v32.27,ZIXXXIYX,0,0,0,0
v32.27,ZIXXXIYY,0,0,0,0
v32.27,ZIXXXIYZ,0,0,0,0
v32.27,ZIXXXIZI,0,0,1,0
v32.27,ZIXXXIZX,0,0,0,0
v32.27,ZIXXXIZY,0,0,0,0
v32.27,ZIXXXIZZ,0,0,1,0
v32.27,ZIXXXXII,0,0,0,0
v32.27,ZIXXXXIX,0,0,0,0
v32.27,ZIXXXXIY,0,0,0,0
v32.27,ZIXXXXIZ,0,0,0,0
v32.27,ZIXXXXXI,0,0,1,0
v32.27,ZIXXXXXX,0,0,0,0
v32.27,ZIXXXXXY,0,0,0,0
v32.27,ZIXXXXXZ,0,0,1,0
v32.27,ZIXXXXYI,0,0,1,0
v32.27,ZIXXXXYX,0,0,0,0
v32.27,ZIXXXXYY,0,0,0,0
v32.27,ZIXXXXYZ,0,0,1,0
v32.27,ZIXXXXZI,0,0,0,0
v32.27,ZIXXXXZX,0,0,0,0
v32.27,ZIXXXXZY,0,0,0,0
v32.27,ZIXXXXZZ,0,0,0,0
v32.27,ZIXXXYII,0,0,0,0
v32.27,ZIXXXYIX,0,0,0,0
v32.27,ZIXXXYIY,0,0,0,0
v32.27,ZIXXXYIZ,0,0,0,0
v32.27,ZIXXXYXI,0,0,1,0
v32.27,ZIXXXYXX,0,0,0,0
v32.27,ZIXXXYXY,0,0,0,0
v32.27,ZIXXXYXZ,0,0,1,0
v32.27,ZIXXXYYI,0,0,1,0
v32.27,ZIXXXYYX,0,0,0,0
v32.27,ZIXXXYYY,0,0,0,0
v32.27,ZIXXXYYZ,0,0,1,0
v32.27,ZIXXXYZI,0,0,0,0
v32.27,ZIXXXYZX,0,0,0,0
v32.27,ZIXXXYZY,0,0,0,0
v32.27,ZIXXXYZZ,0,0,0,0
v32.27,ZIXXXZII,0,0,1,0
v32.27,ZIXXXZIX,0,0,0,0
v32.27,ZIXXXZIY,0,0,0,0
v32.27,ZIXXXZIZ,0,0,1,0
v32.27,ZIXXXZXI,0,0,0,0
v32.27,ZIXXXZXX,0,0,0,0
v32.27,ZIXXXZXY,0,0,0,0
v32.27,ZIXXXZXZ,0,0,0,0
v32.27,ZIXXXZYI,0,0,0,0
v32.27,ZIXXXZYX,0,0,0,0
v32.27,ZIXXXZYY,0,0,0,0
v32.27,ZIXXXZYZ,0,0,0,0
v32.27,ZIXXXZZI,0,0,1,0
v32.27,ZIXXXZZX,0,0,0,0
v32.27,ZIXXXZZY,0,0,0,0
v32.27,ZIXXXZZZ,0,0,1,0
v32.27,ZIXXYIII,0,0,1,0
v32.27,ZIXXYIIX,0,0,0,0
v32.27,ZIXXYIIY,0,0,0,0
v32.27,ZIXXYIIZ,0,0,1,0
v32.27,ZIXXYIXI,0,0,0,0
v32.27,ZIXXYIXX,0,0,0,0
v32.27,ZIXXYIXY,0,0,0,0
v32.27,ZIXXYIXZ,0,0,0,0
v32.27,ZIXXYIYI,0,0,0,0
v32.27,ZIXXYIYX,0,0,0,0
v32.27,ZIXXYIYY,0,0,0,0
v32.27,ZIXXYIYZ,0,0,0,0
v32.27,ZIXXYIZI,0,0,1,0
v32.27,ZIXXYIZX,0,0,0,0
v32.27,ZIXXYIZY,0,0,0,0
v32.27,ZIXXYIZZ,0,0,1,0
v32.27,ZIXXYXII,0,0,0,0
v32.27,ZIXXYXIX,0,0,0,0
v32.27,ZIXXYXIY,0,0,0,0
v32.27,ZIXXYXIZ,0,0,0,0
v32.27,ZIXXYXXI,0,0,1,0
v32.27,ZIXXYXXX,0,0,0,0
v32.27,ZIXXYXXY,0,0,0,0
v32.27,ZIXXYXXZ,0,0,1,0
v32.27,ZIXXYXYI,0,0,1,0
v32.27,ZIXXYXYX,0,0,0,0
v32.27,ZIXXYXYY,0,0,0,0
v32.27,ZIXXYXYZ,0,0,1,0
v32.27,ZIXXYXZI,0,0,0,0
v32.27,ZIXXYXZX,0,0,0,0
v32.27,ZIXXYXZY,0,0,0,0
v32.27,ZIXXYXZZ,0,0,0,0
v32.27,ZIXXYYII,0,0,0,0
v32.27,ZIXXYYIX,0,0,0,0
v32.27,ZIXXYYIY,0,0,0,0
v32.27,ZIXXYYIZ,0,0,0,0
v32.27,ZIXXYYXI,0,0,1,0
v32.27,ZIXXYYXX,0,0,0,0
v32.27,ZIXXYYXY,0,0,0,0
v32.27,ZIXXYYXZ,0,0,1,0
v32.27,ZIXXYYYI,0,0,1,0
v32.27,ZIXXYYYX,0,0,0,0
v32.27,ZIXXYYYY,0,0,0,0
v32.27,ZIXXYYYZ,0,0,1,0
v32.27,ZIXXYYZI,0,0,0,0
v32.27,ZIXXYYZX,0,0,0,0
v32.27,ZIXXYYZY,0,0,0,0
v32.27,ZIXXYYZZ,0,0,0,0
v32.27,ZIXXYZII,0,0,1,0
v32.27,ZIXXYZIX,0,0,0,0
v32.27,ZIXXYZIY,0,0,0,0
v32.27,ZIXXYZIZ,0,0,1,0
v32.27,ZIXXYZXI,0,0,0,0
v32.27,ZIXXYZXX,0,0,0,0
v32.27,ZIXXYZXY,0,0,0,0
v32.27,ZIXXYZXZ,0,0,0,0
v32.27,ZIXXYZYI,0,0,0,0
v32.27,ZIXXYZYX,0,0,0,0
v32.27,ZIXXYZYY,0,0,0,0
v32.27,ZIXXYZYZ,0,0,0,0
v32.27,ZIXXYZZI,0,0,1,0
v32.27,ZIXXYZZX,0,0,0,0
v32.27,ZIXXYZZY,0,0,0,0
v32.27,ZIXXYZZZ,0,0,1,0
v32.27,ZIXXZIII,0,0,0,0
v32.27,ZIXXZIIX,0,0,0,0
v32.27,ZIXXZIIY,0,0,0,0
v32.27,ZIXXZIIZ,0,0,0,0
v32.27,ZIXXZIXI,0,0,0,0
v32.27,ZIXXZIXX,0,0,0,0
v32.27,ZIXXZIXY,0,0,0,0
v32.27,ZIXXZIXZ,0,0,0,0
v32.27,ZIXXZIYI,0,0,0,0
v32.27,ZIXXZIYX,0,0,0,0
v32.27,ZIXXZIYY,0,0,0,0
v32.27,ZIXXZIYZ,0,0,0,0
v32.27,ZIXXZIZI,0,0,0,0
v32.27,ZIXXZIZX,0,0,0,0
v32.27,ZIXXZIZY,0,0,0,0
v32.27,ZIXXZIZZ,0,0,0,0
v32.27,ZIXXZXII,0,0,0,0
v32.27,ZIXXZXIX,0,0,0,0
v32.27,ZIXXZXIY,0,0,0,0
v32.27,ZIXXZXIZ,0,0,0,0
v32.27,ZIXXZXXI,0,0,0,0
v32.27,ZIXXZXXX,0,0,0,0
v32.27,ZIXXZXXY,0,0,0,0
v32.27,ZIXXZXXZ,0,0,0,0
v32.27,ZIXXZXYI,0,0,0,0
v32.27,ZIXXZXYX,0,0,0,0
v32.27,ZIXXZXYY,0,0,0,0
v32.27,ZIXXZXYZ,0,0,0,0
v32.27,ZIXXZXZI,0,0,0,0
v32.27,ZIXXZXZX,0,0,0,0
v32.27,ZIXXZXZY,0,0,0,0
v32.27,ZIXXZXZZ,0,0,0,0
v32.27,ZIXXZYII,0,0,0,0
v32.27,ZIXXZYIX,0,0,0,0
v32.27,ZIXXZYIY,0,0,0,0
v32.27,ZIXXZYIZ,0,0,0,0
v32.27,ZIXXZYXI,0,0,0,0
v32.27,ZIXXZYXX,0,0,0,0
v32.27,ZIXXZYXY,0,0,0,0
v32.27,ZIXXZYXZ,0,0,0,0
v32.27,ZIXXZYYI,0,0,0,0
v32.27,ZIXXZYYX,0,0,0,0
v32.27,ZIXXZYYY,0,0,0,0
v32.27,ZIXXZYYZ,0,0,0,0
v32.27,ZIXXZYZI,0,0,0,0
v32.27,ZIXXZYZX,0,0,0,0
v32.27,ZIXXZYZY,0,0,0,0
v32.27,ZIXXZYZZ,0,0,0,0
v32.27,ZIXXZZII,0,0,0,0
v32.27,ZIXXZZIX,0,0,0,0
v32.27,ZIXXZZIY,0,0,0,0
v32.27,ZIXXZZIZ,0,0,0,0
v32.27,ZIXXZZXI,0,0,0,0
v32.27,ZIXXZZXX,0,0,0,0
v32.27,ZIXXZZXY,0,0,0,0
v32.27,ZIXXZZXZ,0,0,0,0
v32.27,ZIXXZZYI,0,0,0,0
v32.27,ZIXXZZYX,0,0,0,0
v32.27,ZIXXZZYY,0,0,0,0
v32.27,ZIXXZZYZ,0,0,0,0
v32.27,ZIXXZZZI,0,0,0,0
v32.27,ZIXXZZZX,0,0,0,0
v32.27,ZIXXZZZY,0,0,0,0
v32.27,ZIXXZZZZ,0,0,0,0
v32.27,ZIXYIIII,0,0,0,0
v32.27,ZIXYIIIX,0,0,0,0
v32.27,ZIXYIIIY,0,0,0,0
v32.27,ZIXYIIIZ,0,0,0,0
v32.27,ZIXYIIXI,0,0,0,0
v32.27,ZIXYIIXX,0,0,0,0
v32.27,ZIXYIIXY,0,0,0,0
v32.27,ZIXYIIXZ,0,0,0,0
v32.27,ZIXYIIYI,0,0,0,0
v32.27,ZIXYIIYX,0,0,0,0
v32.27,ZIXYIIYY,0,0,0,0
v32.27,ZIXYIIYZ,0,0,0,0
v32.27,ZIXYIIZI,0,0,0,0
v32.27,ZIXYIIZX,0,0,0,0
v32.27,ZIXYIIZY,0,0,0,0
v32.27,ZIXYIIZZ,0,0,0,0
v32.27,ZIXYIXII,0,0,0,0
v32.27,ZIXYIXIX,0,0,0,0
v32.27,ZIXYIXIY,0,0,0,0
v32.27,ZIXYIXIZ,0,0,0,0
v32.27,ZIXYIXXI,0,0,0,0
v32.27,ZIXYIXXX,0,0,0,0
v32.27,ZIXYIXXY,0,0,0,0
v32.27,ZIXYIXXZ,0,0,0,0
v32.27,ZIXYIXYI,0,0,0,0
v32.27,ZIXYIXYX,0,0,0,0
v32.27,ZIXYIXYY,0,0,0,0
v32.27,ZIXYIXYZ,0,0,0,0
v32.27,ZIXYIXZI,0,0,0,0
v32.27,ZIXYIXZX,0,0,0,0
v32.27,ZIXYIXZY,0,0,0,0
v32.27,ZIXYIXZZ,0,0,0,0
v32.27,ZIXYIYII,0,0,0,0
v32.27,ZIXYIYIX,0,0,0,0
v32.27,ZIXYIYIY,0,0,0,0
v32.27,ZIXYIYIZ,0,0,0,0
v32.27,ZIXYIYXI,0,0,0,0
v32.27,ZIXYIYXX,0,0,0,0
v32.27,ZIXYIYXY,0,0,0,0
v32.27,ZIXYIYXZ,0,0,0,0
v32.27,ZIXYIYYI,0,0,0,0
v32.27,ZIXYIYYX,0,0,0,0
v32.27,ZIXYIYYY,0,0,0,0
v32.27,ZIXYIYYZ,0,0,0,0
v32.27,ZIXYIYZI,0,0,0,0
v32.27,ZIXYIYZX,0,0,0,0
v32.27,ZIXYIYZY,0,0,0,0
v32.27,ZIXYIYZZ,0,0,0,0
v32.27,ZIXYIZII,0,0,0,0
v32.27,ZIXYIZIX,0,0,0,0
v32.27,ZIXYIZIY,0,0,0,0
v32.27,ZIXYIZIZ,0,0,0,0
v32.27,ZIXYIZXI,0,0,0,0
v32.27,ZIXYIZXX,0,0,0,0
v32.27,ZIXYIZXY,0,0,0,0
v32.27,ZIXYIZXZ,0,0,0,0
v32.27,ZIXYIZYI,0,0,0,0
v32.27,ZIXYIZYX,0,0,0,0
v32.27,ZIXYIZYY,0,0,0,0
v32.27,ZIXYIZYZ,0,0,0,0
v32.27,ZIXYIZZI,0,0,0,0
v32.27,ZIXYIZZX,0,0,0,0
v32.27,ZIXYIZZY,0,0,0,0
v32.27,ZIXYIZZZ,0,0,0,0
v32.27,ZIXYXIII,0,0,1,0
v32.27,ZIXYXIIX,0,0,0,0
v32.27,ZIXYXIIY,0,0,0,0
v32.27,ZIXYXIIZ,0,0,1,0
v32.27,ZIXYXIXI,0,0,0,0
v32.27,ZIXYXIXX,0,0,0,0
v32.27,ZIXYXIXY,0,0,0,0
v32.27,ZIXYXIXZ,0,0,0,0
v32.27,ZIXYXIYI,0,0,0,0
v32.27,ZIXYXIYX,0,0,0,0
v32.27,ZIXYXIYY,0,0,0,0
v32.27,ZIXYXIYZ,0,0,0,0
v32.27,ZIXYXIZI,0,0,1,0
v32.27,ZIXYXIZX,0,0,0,0
v32.27,ZIXYXIZY,0,0,0,0
v32.27,ZIXYXIZZ,0,0,1,0
v32.27,ZIXYXXII,0,0,0,0
v32.27,ZIXYXXIX,0,0,0,0
v32.27,ZIXYXXIY,0,0,0,0
v32.27,ZIXYXXIZ,0,0,0,0
v32.27,ZIXYXXXI,0,0,1,0
v32.27,ZIXYXXXX,0,0,0,0
v32.27,ZIXYXXXY,0,0,0,0
v32.27,ZIXYXXXZ,0,0,1,0
v32.27,ZIXYXXYI,0,0,1,0
v32.27,ZIXYXXYX,0,0,0,0
v32.27,ZIXYXXYY,0,0,0,0
v32.27,ZIXYXXYZ,0,0,1,0
v32.27,ZIXYXXZI,0,0,0,0
v32.27,ZIXYXXZX,0,0,0,0
v32.27,ZIXYXXZY,0,0,0,0
v32.27,ZIXYXXZZ,0,0,0,0
v32.27,ZIXYXYII,0,0,0,0
v32.27,ZIXYXYIX,0,0,0,0
v32.27,ZIXYXYIY,0,0,0,0
v32.27,ZIXYXYIZ,0,0,0,0
v32.27,ZIXYXYXI,0,0,1,0
v32.27,ZIXYXYXX,0,0,0,0
v32.27,ZIXYXYXY,0,0,0,0
v32.27,ZIXYXYXZ,0,0,1,0
v32.27,ZIXYXYYI,0,0,1,0
v32.27,ZIXYXYYX,0,0,0,0
v32.27,ZIXYXYYY,0,0,0,0
v32.27,ZIXYXYYZ,0,0,1,0
v32.27,ZIXYXYZI,0,0,0,0
v32.27,ZIXYXYZX,0,0,0,0
v32.27,ZIXYXYZY,0,0,0,0
v32.27,ZIXYXYZZ,0,0,0,0
v32.27,ZIXYXZII,0,0,1,0
v32.27,ZIXYXZIX,0,0,0,0
v32.27,ZIXYXZIY,0,0,0,0
v32.27,ZIXYXZIZ,0,0,1,0
v32.27,ZIXYXZXI,0,0,0,0
v32.27,ZIXYXZXX,0,0,0,0
v32.27,ZIXYXZXY,0,0,0,0
v32.27,ZIXYXZXZ,0,0,0,0
v32.27,ZIXYXZYI,0,0,0,0
v32.27,ZIXYXZYX,0,0,0,0
v32.27,ZIXYXZYY,0,0,0,0
v32.27,ZIXYXZYZ,0,0,0,0
v32.27,ZIXYXZZI,0,0,1,0
v32.27,ZIXYXZZX,0,0,0,0
v32.27,ZIXYXZZY,0,0,0,0
v32.27,ZIXYXZZZ,0,0,1,0
v32.27,ZIXYYIII,0,0,1,0
v32.27,ZIXYYIIX,0,0,0,0
v32.27,ZIXYYIIY,0,0,0,0
v32.27,ZIXYYIIZ,0,0,1,0
v32.27,ZIXYYIXI,0,0,0,0
v32.27,ZIXYYIXX,0,0,0,0
v32.27,ZIXYYIXY,0,0,0,0
v32.27,ZIXYYIXZ,0,0,0,0
v32.27,ZIXYYIYI,0,0,0,0
v32.27,ZIXYYIYX,0,0,0,0
v32.27,ZIXYYIYY,0,0,0,0
v32.27,ZIXYYIYZ,0,0,0,0
v32.27,ZIXYYIZI,0,0,1,0
v32.27,ZIXYYIZX,0,0,0,0
v32.27,ZIXYYIZY,0,0,0,0
v32.27,ZIXYYIZZ,0,0,1,0
v32.27,ZIXYYXII,0,0,0,0
v32.27,ZIXYYXIX,0,0,0,0
v32.27,ZIXYYXIY,0,0,0,0
v32.27,ZIXYYXIZ,0,0,0,0
v32.27,ZIXYYXXI,0,0,1,0
v32.27,ZIXYYXXX,0,0,0,0
v32.27,ZIXYYXXY,0,0,0,0
v32.27,ZIXYYXXZ,0,0,1,0
v32.27,ZIXYYXYI,0,0,1,0
v32.27,ZIXYYXYX,0,0,0,0
v32.27,ZIXYYXYY,0,0,0,0
v32.27,ZIXYYXYZ,0,0,1,0
v32.27,ZIXYYXZI,0,0,0,0
v32.27,ZIXYYXZX,0,0,0,0
v32.27,ZIXYYXZY,0,0,0,0
v32.27,ZIXYYXZZ,0,0,0,0
v32.27,ZIXYYYII,0,0,0,0
v32.27,ZIXYYYIX,0,0,0,0
v32.27,ZIXYYYIY,0,0,0,0
v32.27,ZIXYYYIZ,0,0,0,0
v32.27,ZIXYYYXI,0,0,1,0
v32.27,ZIXYYYXX,0,0,0,0
v32.27,ZIXYYYXY,0,0,0,0
v32.27,ZIXYYYXZ,0,0,1,0
v32.27,ZIXYYYYI,0,0,1,0
v32.27,ZIXYYYYX,0,0,0,0
v32.27,ZIXYYYYY,0,0,0,0
v32.27,ZIXYYYYZ,0,0,1,0
v32.27,ZIXYYYZI,0,0,0,0
v32.27,ZIXYYYZX,0,0,0,0
v32.27,ZIXYYYZY,0,0,0,0
v32.27,ZIXYYYZZ,0,0,0,0
v32.27,ZIXYYZII,0,0,1,0
v32.27,ZIXYYZIX,0,0,0,0
v32.27,ZIXYYZIY,0,0,0,0
v32.27,ZIXYYZIZ,0,0,1,0
v32.27,ZIXYYZXI,0,0,0,0
v32.27,ZIXYYZXX,0,0,0,0
v32.27,ZIXYYZXY,0,0,0,0
v32.27,ZIXYYZXZ,0,0,0,0
v32.27,ZIXYYZYI,0,0,0,0
v32.27,ZIXYYZYX,0,0,0,0
v32.27,ZIXYYZYY,0,0,0,0
v32.27,ZIXYYZYZ,0,0,0,0
v32.27,ZIXYYZZI,0,0,1,0
v32.27,ZIXYYZZX,0,0,0,0
v32.27,ZIXYYZZY,0,0,0,0
v32.27,ZIXYYZZZ,0,0,1,0
v32.27,ZIXYZIII,0,0,0,0
v32.27,ZIXYZIIX,0,0,0,0
v32.27,ZIXYZIIY,0,0,0,0
v32.27,ZIXYZIIZ,0,0,0,0
v32.27,ZIXYZIXI,0,0,0,0
v32.27,ZIXYZIXX,0,0,0,0
v32.27,ZIXYZIXY,0,0,0,0
v32.27,ZIXYZIXZ,0,0,0,0
v32.27,ZIXYZIYI,0,0,0,0
v32.27,ZIXYZIYX,0,0,0,0
v32.27,ZIXYZIYY,0,0,0,0
v32.27,ZIXYZIYZ,0,0,0,0
v32.27,ZIXYZIZI,0,0,0,0
v32.27,ZIXYZIZX,0,0,0,0
v32.27,ZIXYZIZY,0,0,0,0
v32.27,ZIXYZIZZ,0,0,0,0
v32.27,ZIXYZXII,0,0,0,0
v32.27,ZIXYZXIX,0,0,0,0
v32.27,ZIXYZXIY,0,0,0,0
v32.27,ZIXYZXIZ,0,0,0,0
v32.27,ZIXYZXXI,0,0,0,0
v32.27,ZIXYZXXX,0,0,0,0
v32.27,ZIXYZXXY,0,0,0,0
v32.27,ZIXYZXXZ,0,0,0,0
v32.27,ZIXYZXYI,0,0,0,0
v32.27,ZIXYZXYX,0,0,0,0
v32.27,ZIXYZXYY,0,0,0,0
v32.27,ZIXYZXYZ,0,0,0,0
v32.27,ZIXYZXZI,0,0,0,0
v32.27,ZIXYZXZX,0,0,0,0
v32.27,ZIXYZXZY,0,0,0,0
v32.27,ZIXYZXZZ,0,0,0,0
v32.27,ZIXYZYII,0,0,0,0
v32.27,ZIXYZYIX,0,0,0,0
v32.27,ZIXYZYIY,0,0,0,0
v32.27,ZIXYZYIZ,0,0,0,0
v32.27,ZIXYZYXI,0,0,0,0
v32.27,ZIXYZYXX,0,0,0,0
v32.27,ZIXYZYXY,0,0,0,0
v32.27,ZIXYZYXZ,0,0,0,0
v32.27,ZIXYZYYI,0,0,0,0
v32.27,ZIXYZYYX,0,0,0,0
v32.27,ZIXYZYYY,0,0,0,0
v32.27,ZIXYZYYZ,0,0,0,0
v32.27,ZIXYZYZI,0,0,0,0
v32.27,ZIXYZYZX,0,0,0,0
v32.27,ZIXYZYZY,0,0,0,0
v32.27,ZIXYZYZZ,0,0,0,0
v32.27,ZIXYZZII,0,0,0,0
v32.27,ZIXYZZIX,0,0,0,0
v32.27,ZIXYZZIY,0,0,0,0
v32.27,ZIXYZZIZ,0,0,0,0
v32.27,ZIXYZZXI,0,0,0,0
v32.27,ZIXYZZXX,0,0,0,0
v32.27,ZIXYZZXY,0,0,0,0
v32.27,ZIXYZZXZ,0,0,0,0
v32.27,ZIXYZZYI,0,0,0,0
v32.27,ZIXYZZYX,0,0,0,0
v32.27,ZIXYZZYY,0,0,0,0
v32.27,ZIXYZZYZ,0,0,0,0
v32.27,ZIXYZZZI,0,0,0,0
v32.27,ZIXYZZZX,0,0,0,0
v32.27,ZIXYZZZY,0,0,0,0
v32.27,ZIXYZZZZ,0,0,0,0
v32.27,ZIXZIIII,0,0,1,0
v32.27,ZIXZIIIX,0,0,0,0
v32.27,ZIXZIIIY,0,0,0,0
v32.27,ZIXZIIIZ,0,0,1,0
v32.27,ZIXZIIXI,0,0,0,0
v32.27,ZIXZIIXX,0,0,0,0
v32.27,ZIXZIIXY,0,0,0,0
v32.27,ZIXZIIXZ,0,0,0,0
v32.27,ZIXZIIYI,0,0,0,0
v32.27,ZIXZIIYX,0,0,0,0
v32.27,ZIXZIIYY,0,0,0,0
v32.27,ZIXZIIYZ,0,0,0,0
v32.27,ZIXZIIZI,0,0,1,0
v32.27,ZIXZIIZX,0,0,0,0
v32.27,ZIXZIIZY,0,0,0,0
v32.27,ZIXZIIZZ,0,0,1,0
v32.27,ZIXZIXII,0,0,0,0
v32.27,ZIXZIXIX,0,0,0,0
v32.27,ZIXZIXIY,0,0,0,0
v32.27,ZIXZIXIZ,0,0,0,0
v32.27,ZIXZIXXI,0,0,1,0
v32.27,ZIXZIXXX,0,0,0,0
v32.27,ZIXZIXXY,0,0,0,0
v32.27,ZIXZIXXZ,0,0,1,0
v32.27,ZIXZIXYI,0,0,1,0
v32.27,ZIXZIXYX,0,0,0,0
