version,seed,family,delta,g_minus,g_plus,E_abs,prominence,dim_minus,dim_plus,A_group,C_group,R2_E,D2_E,D2_E_signed_pairmean,R2_3point,D2_3point,R2_3v5_rel_diff,D2_3v5_rel_diff
v32.18,25042000,transverse,0.001,30,33,0.048600388009180644,0.1783224940845633,4,4,0.05947264140154374,0.9438874220291555,44928.646762345394,5661709.55909223,5661709.55909223,44935.62196021814,5663599.001142757,0.00015525056674062774,0.0003337228854299961
v32.18,25042000,transverse,0.001,31,32,0.04659378773055864,0.07724022316920248,4,4,-0.0696891923638916,0.8776881841755937,42128.208523510686,4911273.334079945,-4911273.334079945,42120.25641507728,4909460.826144368,0.00018875971022994667,0.00036905051140197204
v32.18,25042000,transverse,0.0003,0,63,2.874552422746733,0.18871847023623955,4,4,0.8672911957584107,0.9790091153958035,21.13611715264341,68.84669666625862,68.84669666625862,21.131317921051092,68.8310881526001,0.00022706306733915195,0.0002267140533144867
v32.18,25042000,transverse,0.0003,1,62,2.87344508633917,-0.31508147386664376,4,4,0.5780328038571096,0.8204843482512657,21.84625186211566,59.61486668841859,59.61486668841859,21.85104192115648,59.62795174409132,0.0002192622822006787,0.0002194931633601133
v32.18,25042000,transverse,0.0003,2,61,2.8439494108712084,0.30490189758471686,4,4,0.8182574156423933,0.955666486085111,27.185089767364587,85.08398187729367,85.08398187729367,27.18058121353848,85.06990903070192,0.0001658465675371334,0.00016539948273742473
v32.18,25042000,transverse,0.0003,3,60,2.8428147436945483,-0.37654043188966524,4,4,0.5033507921872238,0.7714393643525351,26.940012123204305,68.0288969901322,68.0288969901322,26.94449855364271,68.04025119248419,0.00016653409129465839,0.0001669026377664543
v32.18,25042000,transverse,0.0003,4,59,1.9787294107422513,0.09163904430626355,4,4,0.5531377953749617,0.972941911995407,4792.507385053455,79645.58088305587,79645.58088305587,4792.657645992067,79649.1117617235,3.135330350877136e-05,4.433238641095183e-05
v32.18,25042000,transverse,0.0003,5,58,1.9761806190048739,-0.047486139244666936,4,4,-0.33149252853540156,0.21379905642678876,4861.26689136367,18101.987752745852,-18101.987752745852,4861.118076647067,18100.370431516232,3.0612332120091294e-05,8.934495215170605e-05
v32.18,25042000,transverse,0.0003,6,57,1.966744402461953,0.46365890923314146,4,4,0.4823727247697548,0.874104469432512,2536.4448174347663,29198.159690563487,29198.159690563487,2536.493767009666,29199.012744345833,1.929849786729634e-05,2.9216011946874455e-05
v32.18,25042000,transverse,0.0003,7,56,1.9644309918628977,-0.4975409645034512,4,4,-0.2601503178590552,0.13023112704946424,2351.5790859376166,4103.21161900175,-4103.21161900175,2351.531042276688,4102.878991536003,2.0430382807862906e-05,8.106515009027927e-05
v32.18,25042000,transverse,0.0003,8,55,1.6921458564839147,0.023834044377988334,4,4,0.17556353403560576,0.7184266361374598,3017.1118019678775,50469.27704340582,50469.27704340582,3017.170703892814,50470.67094336753,1.9522619247327e-05,2.7618782026748238e-05
v32.18,25042000,transverse,0.0003,9,54,1.6886100349699211,0.01571539170803185,4,4,-0.21477583449185783,0.37484679025898093,3219.6362742766496,28166.77145773581,-28166.77145773581,3219.5754601641293,28165.773328679858,1.8888503961215437e-05,3.543640269348629e-05
v32.18,25042000,transverse,0.0003,10,53,1.6764420039565993,0.46343244789583143,4,4,0.22659477557132662,0.7320037978015923,3050.802289166838,48342.09422226866,48342.09422226866,3050.8780217845156,48343.71039643929,2.4823836649978714e-05,3.34320264074637e-05
v32.18,25042000,transverse,0.0003,11,52,1.6720595812293473,-0.2931208456369997,4,4,-0.24859368712920626,0.19601498046578628,3074.281610394255,13073.29467028331,-13073.29467028331,3074.2038514020674,13072.53849385484,2.5293386241773214e-05,5.784130531302565e-05
v32.18,25042000,transverse,0.0003,12,51,1.4639107662982664,-0.1691666279032112,4,4,-0.12717926536755628,0.4326472172133027,592.0347776284514,6097.361817554489,-6097.361817554489,592.0302702346073,6097.299753646566,7.6133936964083425e-06,1.0178813358887294e-05
