version,seed,family,group,lambda,exact_norm,k2_term_norm,k3_term_norm,k4_term_norm,abs_err_K2,abs_err_K2K3,abs_err_K2K3K4,rel_err_K2,rel_err_K2K3,rel_err_K2K3K4
v32.24,25042000,transverse,40,0.0003,3.7637831686070365e-06,3.7637605163486457e-06,3.436618751700262e-21,2.3024345724523443e-11,2.302487706820497e-11,2.3024877067337287e-11,5.380840974799578e-16,6.117482340707315e-06,6.117482340476781e-06,1.42963628183475e-10
v32.24,25042000,transverse,41,0.01,0.003616741529135525,0.0037598582101990062,1.2972414013455074e-16,0.0001427661016354938,0.00014359143556648621,0.00014359143556650736,9.405216386396972e-07,0.03970187927717563,0.03970187927718148,0.00026004668319897916
v32.24,25042000,transverse,41,0.003,0.00033723420033918085,0.00033838723891791057,3.50255178363287e-18,1.1564054232474998e-06,1.1570005954531288e-06,1.1570005954536997e-06,6.798619228564165e-10,0.003430851895476347,0.0034308518954780398,2.0159934021301223e-06
v32.24,25042000,transverse,41,0.001,3.758435371736553e-05,3.759858210199006e-05,1.2972414013455073e-19,1.4276610163549382e-08,1.4277425806870495e-08,1.4277425806892118e-08,9.319022630874475e-13,0.0003798768475370572,0.00037987684753763254,2.479495244471558e-08
v32.24,25042000,transverse,41,0.0003,3.3837571453932736e-06,3.383872389179105e-06,3.502551783632869e-21,1.1564054232474992e-10,1.156411368638898e-10,1.1564113686451059e-10,6.792996306934659e-16,3.4175365398585525e-05,3.4175365398768985e-05,2.0075306870597388e-10
v32.24,25042000,transverse,42,0.01,0.0032243095379790605,0.003333556667478992,1.3845135761532955e-16,0.00010785212911547471,0.00010962672106847301,0.00010962672106849412,1.8059172957635126e-06,0.03400006102924755,0.03400006102925409,0.0005600942696387113
v32.24,25042000,transverse,42,0.003,0.0002991483549014551,0.00030002010007310927,3.738186655613897e-18,8.736022458353451e-07,8.748882329350263e-07,8.748882329355963e-07,1.308508475906826e-09,0.0029245965040430536,0.002924596504044959,4.374112223809061e-06
v32.24,25042000,transverse,42,0.001,3.3324818575575834e-05,3.3335566674789916e-05,1.3845135761532953e-19,1.0785212911547473e-08,1.0786976020143727e-08,1.078697602016466e-08,1.7939642827119216e-12,0.00032369196536450565,0.0003236919653651338,5.383267964815688e-08
v32.24,25042000,transverse,42,0.0003,3.0001139541911507e-06,3.000201000731092e-06,3.738186655613896e-21,8.736022458353448e-11,8.736150981244291e-11,8.736150981298721e-11,1.3077200992778683e-15,2.9119397178363552e-05,2.9119397178544977e-05,4.358901425897463e-10
v32.24,25042000,transverse,43,0.01,0.0036699907560690612,0.003657140058305121,1.270541987846073e-16,1.302278938456941e-05,1.3524234569110456e-05,1.3524234569088064e-05,5.320529300016006e-07,0.003685086821198511,0.0036850868211924094,0.00014497391556688393
v32.24,25042000,transverse,43,0.003,0.0003292427478379779,0.00032914260524746086,3.4304633671843963e-18,1.0548459401501222e-07,1.0584085076827019e-07,1.0584085076768039e-07,3.7891220244427623e-10,0.0003214675234710258,0.0003214675234692344,1.1508596770390853e-06
v32.24,25042000,transverse,43,0.001,3.657263273317191e-05,3.6571400583051206e-05,1.2705419878460728e-19,1.3022789384569413e-09,1.3027665367014762e-09,1.3027665366794674e-09,5.187175421657037e-13,3.5621349608770383e-05,3.5621349608168604e-05,1.4183215792808357e-08
v32.24,25042000,transverse,43,0.0003,3.291436029049567e-06,3.2914260524746082e-06,3.4304633671843955e-21,1.0548459401501217e-11,1.054881477184097e-11,1.0548814771202286e-11,3.780592168613026e-16,3.2049277818979937e-06,3.2049277817039495e-06,1.1486148098417416e-10
v32.24,25042000,transverse,44,0.01,8.318082035674776e-05,8.300863090710941e-05,1.8501375924167328e-19,2.124396631520152e-07,2.1117146108853316e-07,2.1117146108859145e-07,1.3222271256359753e-09,0.0025387037562608337,0.0025387037562615345,1.5895817328624292e-05
v32.24,25042000,transverse,44,0.003,7.472176864650401e-06,7.470776781639846e-06,4.995371499525178e-21,1.7207612715313231e-09,1.7198305833484413e-09,1.7198305833503238e-09,9.706233780307107e-13,0.00023016459788106295,0.0002301645978813149,1.298983409537005e-07
v32.24,25042000,transverse,44,0.001,8.301035998707656e-07,8.30086309071094e-07,1.8501375924167327e-22,2.1243966315201522e-11,2.1242688900788136e-11,2.1242688900854733e-11,1.3322621140716506e-15,2.559040691317963e-05,2.5590406913259856e-05,1.6049347506492725e-09
v32.24,25042000,transverse,44,0.0003,7.470790787724368e-08,7.470776781639845e-08,4.995371499525177e-24,1.7207612715313222e-13,1.7207519583524095e-13,1.7207519583733023e-13,9.712958901704825e-19,2.3033063128736836e-06,2.3033063129016497e-06,1.3001246022930633e-11
v32.24,25042000,transverse,45,0.01,9.012937376481001e-05,9.000294449297596e-05,2.071801195025513e-19,1.8772572038805913e-07,1.8769703112359976e-07,1.876970311236107e-07,8.678491464919132e-11,0.002082528961239537,0.002082528961239658,9.628926844166702e-07
v32.24,25042000,transverse,45,0.003,8.101288879646325e-06,8.100265004367836e-06,5.5938632265688844e-21,1.520578335143279e-09,1.5205526427634744e-09,1.520552642763931e-09,6.424171461680949e-14,0.000187692682652474,0.0001876926826525304,7.929814079116516e-09
v32.24,25042000,transverse,45,0.001,9.000420851765171e-07,9.000294449297595e-07,2.0718011950255128e-22,1.8772572038805914e-11,1.8772536221801053e-11,1.8772536221814198e-11,8.826317338431471e-17,2.0857398260570634e-05,2.0857398260585237e-05,9.80656069732611e-11
v32.24,25042000,transverse,45,0.0003,8.100275242950569e-08,8.100265004367834e-08,5.593863226568883e-24,1.5205783351432783e-13,1.5205780737946735e-13,1.5205780738045917e-13,6.43173529169496e-20,1.8771930930593845e-06,1.8771930930716287e-06,7.940144129413763e-13
v32.24,25042000,transverse,46,0.01,0.00011132811262005556,0.0001108770102168712,2.3353938702770905e-19,5.195822074239532e-07,5.160170377637875e-07,5.160170377638342e-07,3.660298577801247e-09,0.0046351009248209235,0.004635100924821343,3.2878475091850706e-05
v32.24,25042000,transverse,46,0.003,9.982602714944053e-06,9.978930919518407e-06,6.305563449748144e-21,4.208615880134021e-09,4.2059834186372645e-09,4.205983418638792e-09,2.7034830871609055e-12,0.00042133134401320675,0.0004213313440133598,2.7081946105235314e-07
v32.24,25042000,transverse,46,0.001,1.1088154525813494e-06,1.1087701021687119e-06,2.3353938702770906e-22,5.195822074239533e-11,5.1954605605966345e-11,5.195460560602671e-11,3.712763568002446e-15,4.685595378835563e-05,4.685595378841007e-05,3.348405326927075e-09
v32.24,25042000,transverse,46,0.0003,9.97896765516078e-08,9.978930919518406e-08,6.305563449748143e-24,4.2086158801340193e-13,4.2085895223682223e-13,4.2085895223686474e-13,2.7069652881074975e-18,4.217459829315795e-06,4.217459829316221e-06,2.7126706706054387e-11
v32.24,25042000,transverse,47,0.01,0.00015913132354514035,0.00015881619803530435,1.9373819841937795e-19,3.651051509191813e-07,3.690467610991087e-07,3.690467610990858e-07,3.968966315784122e-09,0.002319133360280399,0.002319133360280255,2.4941452300924626e-05
v32.24,25042000,transverse,47,0.003,1.4295986435444085e-05,1.4293457823177391e-05,5.230931357323204e-21,2.9573517224453685e-09,2.960195256020825e-09,2.9601952560205575e-09,2.8631060131751325e-12,0.00020706477789329762,0.0002070647778932789,2.0027341422741032e-07
v32.24,25042000,transverse,47,0.001,1.5881931721278322e-06,1.5881619803530434e-06,1.9373819841937794e-22,3.651051509191814e-11,3.651441212096794e-11,3.6514412120944526e-11,3.923833291032429e-15,2.2991165534383073e-05,2.299116553436833e-05,2.470627225890506e-09
v32.24,25042000,transverse,47,0.0003,1.4293483086152996e-07,1.4293457823177387e-07,5.230931357323203e-24,2.9573517224453673e-13,2.9573801293518255e-13,2.957380129355321e-13,2.8602303233252392e-18,2.0690409129296324e-06,2.069040912932078e-06,2.0010730107458034e-11
v32.24,25042000,transverse,48,0.01,0.0006621430360973537,0.0006593553103598996,6.385162197675053e-18,2.790905063418032e-06,2.8005623760394004e-06,2.800562376038855e-06,9.657383891501664e-09,0.00422954289838312,0.004229542898382296,1.4585041848996741e-05
v32.24,25042000,transverse,48,0.003,5.936448725197486e-05,5.9341977932390964e-05,1.7239937933722638e-19,2.2606331013686058e-08,2.2613343704453306e-08,2.261334370443934e-08,7.012752602585501e-12,0.0003809237601677598,0.00038092376016752455,1.1813043331477962e-07
v32.24,25042000,transverse,48,0.001,6.593830919424315e-06,6.593553103598996e-06,6.385162197675052e-21,2.790905063418032e-10,2.791001226445515e-10,2.791001226439926e-10,9.616388202485582e-15,4.232746123689183e-05,4.2327461236807065e-05,1.458391687623855e-09
v32.24,25042000,transverse,48,0.0003,5.934220295611678e-07,5.934197793239095e-07,1.7239937933722634e-22,2.2606331013686047e-12,2.2606401114553997e-12,2.2606401114251543e-12,7.010126071798852e-18,3.80949812922707e-06,3.8094981291761024e-06,1.1813053312130661e-11
v32.24,25042000,transverse,49,0.01,0.0005631096331853416,0.000565103819178952,6.509572291413049e-18,2.068050422538494e-06,2.0646264717734407e-06,2.064626471773471e-06,3.795721233164147e-09,0.0036664733652210326,0.003666473365221087,6.740643401344237e-06
v32.24,25042000,transverse,49,0.003,5.084316772721936e-05,5.085934372610567e-05,1.757584518681523e-19,1.67512084225618e-08,1.674868856116714e-08,1.6748688561167593e-08,2.7888991383055962e-12,0.0003294186674407498,0.00032941866744075874,5.485297755774043e-08
v32.24,25042000,transverse,49,0.001,5.650838462760917e-06,5.6510381917895185e-06,6.509572291413048e-21,2.0680504225384943e-10,2.068015827770448e-10,2.0680158277696384e-10,3.828290454878811e-15,3.659661909287787e-05,3.659661909286354e-05,6.774729945135194e-10
v32.24,25042000,transverse,49,0.0003,5.085918194325558e-07,5.085934372610566e-07,1.7575845186815226e-22,1.6751208422561794e-12,1.675118319943533e-12,1.675118319935266e-12,2.7911097208962395e-18,3.2936399209340216e-06,3.2936399209177666e-06,5.487917056963925e-12
v32.24,25042000,transverse,50,0.01,0.0006590181617779126,0.0006552144374954385,8.735680629657522e-18,3.837830160329005e-06,3.850407756470251e-06,3.850407756471697e-06,1.3109187409636881e-08,0.005842642858403997,0.005842642858406191,1.989199717086802e-05
v32.24,25042000,transverse,50,0.003,5.900002016666919e-05,5.896929937458947e-05,2.3586337700075305e-19,3.1086424298664936e-08,3.1095584916536324e-08,3.109558491657577e-08,9.544748188221138e-12,0.0005270436319969788,0.0005270436319976474,1.6177533772460033e-07
v32.24,25042000,transverse,50,0.001,6.552523547072692e-06,6.552144374954385e-06,8.73568062965752e-21,3.837830160329005e-10,3.8379558100628043e-10,3.837955810077199e-10,1.3091495002112065e-14,5.8572178832953486e-05,5.8572178833173165e-05,1.997931775149534e-09
v32.24,25042000,transverse,50,0.0003,5.896960649507601e-07,5.896929937458946e-07,2.35863377000753e-22,3.1086424298664923e-12,3.1086515894341545e-12,3.108651589484514e-12,9.543448380102821e-18,5.271616641521473e-06,5.271616641606872e-06,1.6183673162037638e-11
v32.24,25042000,transverse,51,0.01,0.0005129529895879441,0.0005158830350076346,9.6354224322091e-18,2.9601738898789835e-06,2.935318050251388e-06,2.935318050250028e-06,2.4882173272437662e-08,0.005722391934218637,0.005722391934215986,4.850770690005247e-05
v32.24,25042000,transverse,51,0.003,4.640555730736536e-05,4.6429473150687106e-05,2.601564056696457e-19,2.3977408508019767e-08,2.3959165060342663e-08,2.3959165060307167e-08,1.8262907356112768e-11,0.000516299478996666,0.0005162994789959011,3.935500059863333e-07
v32.24,25042000,transverse,51,0.001,5.1585348932367754e-06,5.158830350076345e-06,9.635422432209099e-21,2.960173889878984e-10,2.9599234867898005e-10,2.959923486778672e-10,2.5067035792797827e-14,5.7379150244199786e-05,5.737915024398406e-05,4.8593324096077325e-09
v32.24,25042000,transverse,51,0.0003,4.6429233812252e-07,4.6429473150687097e-07,2.601564056696456e-22,2.3977408508019758e-12,2.397722595287348e-12,2.397722595245753e-12,1.8275043879183948e-17,5.164251912885592e-06,5.164251912796004e-06,3.93610714169516e-11
v32.24,25042000,transverse,52,0.01,0.00019772525963101417,0.00021267166840861635,1.717173959853545e-17,1.5371408086804714e-05,1.4950473202604412e-05,1.4950473202606345e-05,4.2133830060241736e-07,0.07561235843363819,0.07561235843364796,0.0021309280432287693
v32.24,25042000,transverse,52,0.003,1.901628453608724e-05,1.914045015677547e-05,4.63636969160457e-19,1.245084055031182e-07,1.2419418916753865e-07,1.2419418916759093e-07,3.1452423161520683e-10,0.006530938729479731,0.00653093872948248,1.653973104043188e-05
v32.24,25042000,transverse,52,0.001,2.1251803233981545e-06,2.1267166840861634e-06,1.7171739598535444e-20,1.5371408086804718e-09,1.5367088774836297e-09,1.5367088774855477e-09,4.32355265354883e-13,0.0007230957583055533,0.0007230957583064559,2.0344403747515823e-07
v32.24,25042000,transverse,52,0.0003,1.913920538583566e-07,1.9140450156775467e-07,4.636369691604569e-22,1.2450840550311815e-11,1.2450525596921802e-11,1.2450525596977853e-11,3.1526263081847103e-16,6.505246872023254e-05,6.505246872052539e-05,1.6472085672469311e-09
v32.24,25042000,transverse,53,0.01,0.0008092748189388229,0.0007936159557222145,1.719477082157616e-17,1.5254011494800251e-05,1.5685681836829032e-05,1.5685681836826504e-05,4.3202737306612515e-07,0.019382392074669002,0.01938239207466588,0.0005338450708655798
v32.24,25042000,transverse,53,0.003,7.154909279668069e-05,7.14254360149993e-05,4.642588121825562e-19,1.2355749310788202e-07,1.2386487910336744e-07,1.2386487910329558e-07,3.076350036706547e-10,0.0017311872766207009,0.0017311872766196965,4.299635280420027e-06
v32.24,25042000,transverse,53,0.001,7.937682819642957e-06,7.936159557222144e-06,1.7194770821576155e-20,1.5254011494800253e-09,1.5258219424801679e-09,1.5258219424777225e-09,4.21133251256339e-13,0.00019222510865567698,0.0001922251086553689,5.305493565630806e-08
v32.24,25042000,transverse,53,0.0003,7.14266695482667e-07,7.142543601499928e-07,4.642588121825561e-22,1.2355749310788198e-11,1.235605599754825e-11,1.235605599749779e-11,3.0693464194824967e-16,1.7298939003726926e-05,1.7298939003656277e-05,4.297199405900314e-10
v32.24,25042000,transverse,54,0.01,0.00042170359672123677,0.0004374683517069309,3.7509939616525386e-17,1.609818139044249e-05,1.5766325906339304e-05,1.5766325906348093e-05,3.3207274626565695e-07,0.037387221804421764,0.0373872218044426,0.0007874553331950131
v32.24,25042000,transverse,54,0.003,3.9242016113882426e-05,3.937215165362378e-05,1.0127683696461853e-18,1.3039526926258415e-07,1.3014935211963212e-07,1.3014935211987053e-07,2.460804225653015e-10,0.0033165816899399805,0.003316581689946056,6.270840464749898e-06
v32.24,25042000,transverse,54,0.001,4.3730742084949935e-06,4.3746835170693085e-06,3.750993961652538e-20,1.609818139044249e-09,1.60948031684238e-09,1.6094803168511479e-09,3.3804676857016593e-13,0.00036804322088014314,0.0003680432208821481,7.730185961936962e-08
v32.24,25042000,transverse,54,0.0003,3.937084786478657e-07,3.937215165362377e-07,1.0127683696461851e-21,1.303952692625841e-11,1.3039280613126509e-11,1.3039280613359726e-11,2.4647665265105284e-16,3.311912574986451e-05,3.311912575045687e-05,6.260384675929279e-10
v32.24,25042000,transverse,55,0.01,0.0008524600556247392,0.0008370536948894202,3.6643175238240736e-17,1.508555902701895e-05,1.541885119972626e-05,1.5418851199719068e-05,3.334249010911059e-07,0.01808747647234486,0.01808747647233642,0.00039113258022013716
v32.24,25042000,transverse,55,0.003,7.545716642507402e-05,7.533483254004781e-05,9.893657314324997e-19,1.221930281188535e-07,1.224319562974324e-07,1.224319562972401e-07,2.3902223492633574e-10,0.0016225358318881812,0.0016225358318856327,3.1676545283962572e-06
v32.24,25042000,transverse,55,0.001,8.372044624604317e-06,8.370536948894201e-06,3.664317523824073e-20,1.508555902701895e-09,1.5088831686011194e-09,1.5088831685942013e-09,3.2739458898125193e-13,0.0001802287536985546,0.00018022875369772825,3.9105690863028026e-08
v32.24,25042000,transverse,55,0.0003,7.533605351644461e-07,7.53348325400478e-07,9.893657314324994e-22,1.2219302811885344e-11,1.221954134880863e-11,1.2219541348604521e-11,2.3863048561978095e-16,1.6220044425530343e-05,1.622004442525941e-05,3.1675469377711944e-10
v32.24,25042000,transverse,56,0.01,7.57660426011433e-05,8.725328228901058e-05,3.8601120358818895e-17,1.1757895419804763e-05,1.1488689798262024e-05,1.148868979827173e-05,2.6920578586936986e-07,0.1516337583941419,0.15163375839426999,0.003553119268569368
v32.24,25042000,transverse,56,0.003,7.757761734725234e-06,7.852795406010952e-06,1.0422302496881099e-18,9.523895290041858e-08,9.504418308461153e-08,9.504418308487348e-08,1.9476996065679107e-10,0.012251495513090519,0.012251495513124287,2.510646334817983e-05
v32.24,25042000,transverse,56,0.001,8.713574288478203e-07,8.725328228901057e-07,3.860112035881889e-20,1.1757895419804765e-09,1.175522615181724e-09,1.1755226151914097e-09,2.6692699198783613e-13,0.0013490705148817008,0.0013490705148928165,3.0633467180143136e-07
v32.24,25042000,transverse,56,0.0003,7.851843139973093e-08,7.85279540601095e-08,1.0422302496881097e-21,9.523895290041855e-12,9.523700721243336e-12,9.523700721505386e-12,1.945686862026204e-16,0.00012129254942395566,0.0001212925494272931,2.478000168038089e-09
v32.24,25042000,transverse,57,0.01,0.0005885308388219043,0.0005755802136809306,3.863002304840754e-17,1.2682224076818698e-05,1.2950790337547358e-05,1.2950790337538957e-05,2.6856722862639736e-07,0.022005287545291075,0.022005287545276798,0.0004563350140903469
v32.24,25042000,transverse,57,0.003,5.190514196564313e-05,5.180221923128376e-05,1.0430106223070033e-18,1.0272601502223146e-07,1.0292410116021255e-07,1.0292410115998407e-07,1.9808679285146467e-10,0.0019829268789658587,0.001982926878961457,3.816323110773525e-06
v32.24,25042000,transverse,57,0.001,5.757070614242202e-06,5.755802136809306e-06,3.8630023048407537e-20,1.26822240768187e-09,1.2684943366974292e-09,1.268494336688905e-09,2.7192990010306106e-13,0.00022033676876558514,0.00022033676876410447,4.723407411928279e-08
v32.24,25042000,transverse,57,0.0003,5.180324649756446e-07,5.180221923128375e-07,1.0430106223070032e-21,1.0272601502223141e-11,1.027279975526173e-11,1.0272799755022062e-11,1.9825344471075206e-16,1.983041691362858e-05,1.9830416913165932e-05,3.8270467222565476e-10
v32.24,25042000,transverse,58,0.01,0.00016271717864375698,0.00018620478071952232,3.7093396560946906e-17,2.4306334482569636e-05,2.349043719589066e-05,2.3490437195884493e-05,8.159260725590591e-07,0.14436359695812562,0.14436359695808773,0.005014381882477189
v32.24,25042000,transverse,58,0.003,1.656217126277366e-05,1.6758430264757008e-05,1.0015217071455662e-18,1.9688130930881406e-07,1.962792022733933e-07,1.9627920227322585e-07,6.02128402534604e-10,0.01185105498302416,0.01185105498301405,3.635564401438063e-05
v32.24,25042000,transverse,58,0.001,1.8596182471077123e-06,1.8620478071952231e-06,3.70933965609469e-20,2.430633448256964e-09,2.4298067526495316e-09,2.4298067526433376e-09,8.267249546538539e-13,0.0013066158908844009,0.0013066158908810702,4.445670265602468e-07
v32.24,25042000,transverse,58,0.0003,1.675646171148637e-07,1.6758430264757007e-07,1.001521707145566e-21,1.9688130930881398e-11,1.9687528208026983e-11,1.968752820786673e-11,6.027444070809723e-16,0.0001174921564409472,0.00011749215643999082,3.597086410359519e-09
v32.24,25042000,transverse,59,0.01,0.0008557683448887626,0.0008309670938199732,3.658374952791508e-17,2.3962536958040892e-05,2.4802132552642257e-05,2.4802132552645506e-05,8.396204263131176e-07,0.028982297254598933,0.02898229725460273,0.0009811305025804104
v32.24,25042000,transverse,59,0.003,7.49817372776358e-05,7.478703844379758e-05,9.877612372537071e-19,1.9409654936013122e-07,1.9470554840232405e-07,1.9470554840241138e-07,6.090180019864603e-10,0.00259670628437676,0.0025967062843779247,8.122217810604225e-06
v32.24,25042000,transverse,59,0.001,8.312067944296796e-06,8.309670938199731e-06,3.658374952791508e-20,2.3962536958040898e-09,2.3970885165744036e-09,2.39708851657734e-09,8.348468483738045e-13,0.00028838654022542376,0.00028838654022577705,1.0043792398817222e-07
v32.24,25042000,transverse,59,0.0003,7.478897940342891e-07,7.478703844379758e-07,9.877612372537068e-22,1.9409654936013113e-11,1.9410263471898743e-11,1.9410263471977406e-11,6.085549779936041e-16,2.5953373915153103e-05,2.595337391525828e-05,8.136960590288563e-10
v32.24,25042000,transverse,60,0.01,0.0001265248144644824,0.00012636725165564313,4.426183397874783e-19,1.3470005415597619e-07,1.5771124304390117e-07,1.577112430436639e-07,2.3013434541237038e-08,0.001246484681375868,0.0012464846813739926,0.00018188870411422168
v32.24,25042000,transverse,60,0.003,1.1374160811199804e-05,1.1373052649007883e-05,1.1950695174261911e-20,1.0910704386634072e-09,1.1091159147106744e-09,1.1091159147041492e-09,1.8047821510477798e-11,9.751188972276182e-05,9.751188972218813e-05,1.5867387326462481e-06
v32.24,25042000,transverse,60,0.001,1.2636860000009496e-06,1.2636725165564313e-06,4.426183397874783e-22,1.3470005415597621e-11,1.3494919006376803e-11,1.3494919006211746e-11,2.4916917092312086e-14,1.0679012829426504e-05,1.067901282929589e-05,1.971764907761371e-08
v32.24,25042000,transverse,60,0.0003,1.1373063552263341e-07,1.137305264900788e-07,1.1950695174261909e-23,1.0910704386634068e-13,1.0912521917884887e-13,1.0912521917538678e-13,1.81777464216974e-17,9.595059297556812e-07,9.5950592972524e-07,1.598315734205131e-10
v32.24,25042000,transverse,61,0.01,0.0001566410328705887,0.0001565322784313284,4.3260065786302096e-19,1.3592544467113546e-07,1.0877447166357087e-07,1.0877447166378651e-07,2.7155327189299253e-08,0.0006944187590580849,0.0006944187590594615,0.00017336024087465018
v32.24,25042000,transverse,61,0.003,1.4088987383228783e-05,1.4087905058819557e-05,1.1680217762301565e-20,1.1009961018361973e-09,1.0826093655847468e-09,1.0826093655910392e-09,1.8388805095049032e-11,7.68408215677346e-05,7.68408215681812e-05,1.3051899753234683e-06
v32.24,25042000,transverse,61,0.001,1.565336348156577e-06,1.565322784313284e-06,4.326006578630209e-22,1.3592544467113548e-11,1.3567485162630935e-11,1.3567485162840223e-11,2.5062044628574527e-14,8.667456792023467e-06,8.66745679215717e-06,1.601064503363058e-08
v32.24,25042000,transverse,61,0.0003,1.4087916063993855e-07,1.4087905058819553e-07,1.1680217762301562e-23,1.1009961018361968e-13,1.1008135539429343e-13,1.1008135540083114e-13,1.8256773056150188e-17,7.813884956032731e-07,7.813884956496796e-07,1.2959172224777212e-10
v32.24,25042000,transverse,62,0.01,0.00013666974867316715,0.00013653611889586828,2.1343125520500112e-19,1.0923125271452411e-07,1.3373590919561375e-07,1.3373590919557137e-07,2.4506833155718767e-08,0.0009785333659713578,0.0009785333659710477,0.00017931424761981931
v32.24,25042000,transverse,62,0.003,1.2289154100637384e-05,1.2288250700628144e-05,5.762643890535029e-21,8.847731469876454e-10,9.040354453358159e-10,9.040354453345035e-10,1.9264670416257293e-11,7.356368371106418e-05,7.356368371095738e-05,1.5676156599955176e-06
v32.24,25042000,transverse,62,0.001,1.36537213110846e-06,1.3653611889586826e-06,2.134312552050011e-22,1.0923125271452413e-11,1.0949724373272648e-11,1.0949724373271136e-11,2.6602482313299295e-14,8.019589768822404e-06,8.019589768821298e-06,1.948368632052158e-08
v32.24,25042000,transverse,62,0.0003,1.2288259544189853e-07,1.2288250700628143e-07,5.762643890535028e-24,8.847731469876449e-14,8.849672013061042e-14,8.849672013056827e-14,1.9407900959457074e-17,7.20172940784389e-07,7.20172940784046e-07,1.5793856639879922e-10
v32.24,25042000,transverse,63,0.01,0.00016297875987164056,0.00016290205635139437,2.1848127748209426e-19,1.0568057850439312e-07,7.67138168901535e-08,7.6713816890194e-08,2.897015793886263e-08,0.00047069824896552205,0.00047069824896577055,0.00017775419301066628
v32.24,25042000,transverse,63,0.003,1.4662021323790757e-05,1.4661185071625492e-05,5.898994492016544e-21,8.560126858855843e-10,8.364371771336529e-10,8.364371771344861e-10,1.95769532140521e-11,5.70478761871967e-05,5.704787618725352e-05,1.3352151645207555e-06
v32.24,25042000,transverse,63,0.001,1.6290311025095186e-06,1.6290205635139435e-06,2.1848127748209423e-22,1.0568057850439314e-11,1.0541383301031921e-11,1.0541383301084428e-11,2.667644841178795e-14,6.470952755164063e-06,6.470952755196295e-06,1.6375653215394687e-08
v32.24,25042000,transverse,63,0.0003,1.466119362786572e-07,1.466118507162549e-07,5.898994492016542e-24,8.560126858855839e-14,8.558183755968551e-14,8.558183755967906e-14,1.9432404476633043e-17,5.83730354648784e-07,5.837303546487401e-07,1.3254312690952354e-10
